watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.0064789693501432835, 2: 0.9935210306498568}"
"(9, 15)","(7, 3)","{1: 0.006424158756806383, 2: 0.9935758412431936}"
"(9, 14)","(6, 3)","{1: 0.006373155326356863, 2: 0.9936268446736432}"
"(9, 13)","(5, 3)","{1: 0.00632608284571692, 2: 0.9936739171542831}"
"(9, 12)","(5, 4)","{1: 0.006283055204114917, 2: 0.9937169447958851}"
"(10, 12)","(4, 4)","{1: 7.451603571967338e-06, 2: 0.999992548396428}"
"(11, 12)","(3, 4)","{1: 7.359267856030156e-06, 2: 0.9999926407321439}"
"(12, 12)","(2, 4)","{1: 7.277436524870719e-06, 2: 0.9999927225634752}"
"(13, 12)","(2, 5)","{1: 7.206051230972652e-06, 2: 0.999992793948769}"
"(14, 12)","(2, 6)","{1: 7.206051230972652e-06, 2: 0.999992793948769}"
"(15, 12)","(2, 7)","{1: 7.206051230972652e-06, 2: 0.999992793948769}"
"(16, 12)","(3, 7)","{1: 7.206051230972652e-06, 2: 0.999992793948769}"
"(17, 12)","(3, 8)","{1: 2.6656389290619954e-08, 2: 0.9999999733436108}"
"(18, 12)","(3, 9)","{1: 5.85353762049292e-11, 2: 0.9999999999414646}"
"(17, 12)","(4, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(16, 12)","(5, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(15, 12)","(6, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(14, 12)","(7, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(13, 12)","(8, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(12, 12)","(9, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(11, 12)","(9, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(10, 12)","(9, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(9, 12)","(9, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(9, 11)","(9, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
"(9, 10)","(9, 9)","{1: 1.6883460069399946e-13, 2: 0.9999999999998312}"
