watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(6, 18)","(7, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(5, 18)","(6, 3)","{1: 0.3337708606787924, 2: 0.3341458841177574, 3: 0.3320832552034502}"
"(4, 18)","(5, 3)","{1: 0.3337708606787924, 2: 0.3341458841177574, 3: 0.3320832552034502}"
"(3, 18)","(5, 4)","{1: 0.3337708606787924, 2: 0.3341458841177574, 3: 0.3320832552034502}"
"(2, 18)","(4, 4)","{1: 0.32994718169256104, 2: 0.3396445321720752, 3: 0.3304082861353637}"
"(2, 17)","(3, 4)","{1: 0.32994718169256104, 2: 0.3396445321720752, 3: 0.3304082861353637}"
"(2, 16)","(2, 4)","{1: 0.32994718169256104, 2: 0.3396445321720752, 3: 0.3304082861353637}"
"(2, 15)","(2, 5)","{1: 0.3302555537359001, 2: 0.3412925426744209, 3: 0.3284519035896791}"
"(2, 14)","(2, 6)","{1: 0.3302555537359001, 2: 0.3412925426744209, 3: 0.3284519035896791}"
"(2, 13)","(2, 7)","{1: 0.3302555537359001, 2: 0.3412925426744209, 3: 0.3284519035896791}"
"(2, 12)","(3, 7)","{1: 0.3255509738542787, 2: 0.34946177581621535, 3: 0.3249872503295061}"
"(3, 12)","(3, 8)","{1: 0.3255509738542787, 2: 0.34946177581621535, 3: 0.3249872503295061}"
"(4, 12)","(3, 9)","{1: 0.3255509738542787, 2: 0.34946177581621535, 3: 0.3249872503295061}"
"(5, 12)","(4, 9)","{1: 0.32022378110346134, 2: 0.358559837995622, 3: 0.3212163809009166}"
"(6, 12)","(5, 9)","{1: 0.32022378110346134, 2: 0.358559837995622, 3: 0.3212163809009166}"
"(7, 12)","(6, 9)","{1: 0.32022378110346134, 2: 0.358559837995622, 3: 0.3212163809009166}"
"(8, 12)","(7, 9)","{1: 0.307078671861086, 2: 0.37748498048748547, 3: 0.31543634765142836}"
"(9, 12)","(8, 9)","{1: 0.307078671861086, 2: 0.37748498048748547, 3: 0.31543634765142836}"
"(9, 11)","(9, 9)","{1: 0.307078671861086, 2: 0.37748498048748547, 3: 0.31543634765142836}"
"(9, 10)","(9, 9)","{1: 0.28330766976855704, 2: 0.41904914492543216, 3: 0.29764318530601086}"
"(9, 10)","(9, 9)","{1: 0.28330766976855704, 2: 0.41904914492543216, 3: 0.29764318530601086}"
"(9, 10)","(9, 9)","{1: 0.28330766976855704, 2: 0.41904914492543216, 3: 0.29764318530601086}"
"(9, 10)","(9, 9)","{1: 0.2669284007529685, 2: 0.45253691383838984, 3: 0.28053468540864185}"
"(9, 10)","(9, 9)","{1: 0.2669284007529685, 2: 0.45253691383838984, 3: 0.28053468540864185}"
"(9, 10)","(9, 9)","{1: 0.2669284007529685, 2: 0.45253691383838984, 3: 0.28053468540864185}"
"(9, 10)","(9, 9)","{1: 0.250342889083818, 2: 0.48645994422245575, 3: 0.26319716669372634}"
"(9, 10)","(9, 9)","{1: 0.250342889083818, 2: 0.48645994422245575, 3: 0.26319716669372634}"
"(9, 10)","(9, 9)","{1: 0.250342889083818, 2: 0.48645994422245575, 3: 0.26319716669372634}"
"(9, 10)","(9, 9)","{1: 0.23370237507129224, 2: 0.5205081707697702, 3: 0.24578945415893744}"
"(9, 10)","(9, 9)","{1: 0.23370237507129224, 2: 0.5205081707697702, 3: 0.24578945415893744}"
"(9, 10)","(9, 9)","{1: 0.23370237507129224, 2: 0.5205081707697702, 3: 0.24578945415893744}"
"(9, 10)","(9, 9)","{1: 0.21716022917945096, 2: 0.5543669311640173, 3: 0.22847283965653178}"
"(9, 10)","(9, 9)","{1: 0.21716022917945096, 2: 0.5543669311640173, 3: 0.22847283965653178}"
"(9, 10)","(9, 9)","{1: 0.21716022917945096, 2: 0.5543669311640173, 3: 0.22847283965653178}"
"(9, 10)","(9, 9)","{1: 0.20086632529755816, 2: 0.5877285105759502, 3: 0.21140516412649163}"
"(9, 10)","(9, 9)","{1: 0.20086632529755816, 2: 0.5877285105759502, 3: 0.21140516412649163}"
"(9, 10)","(9, 9)","{1: 0.20086632529755816, 2: 0.5877285105759502, 3: 0.21140516412649163}"
"(9, 10)","(9, 9)","{1: 0.18496168089218054, 2: 0.6203031509064058, 3: 0.1947351682014136}"
"(9, 10)","(9, 9)","{1: 0.18496168089218054, 2: 0.6203031509064058, 3: 0.1947351682014136}"
"(9, 10)","(9, 9)","{1: 0.18496168089218054, 2: 0.6203031509064058, 3: 0.1947351682014136}"
"(9, 10)","(9, 9)","{1: 0.16957376324820714, 2: 0.6518287044341965, 3: 0.17859753231759626}"
"(9, 10)","(9, 9)","{1: 0.16957376324820714, 2: 0.6518287044341965, 3: 0.17859753231759626}"
"(9, 10)","(9, 9)","{1: 0.16957376324820714, 2: 0.6518287044341965, 3: 0.17859753231759626}"
"(9, 10)","(9, 9)","{1: 0.1548127765893232, 2: 0.6820782836900919, 3: 0.163108939720585}"
"(9, 10)","(9, 9)","{1: 0.1548127765893232, 2: 0.6820782836900919, 3: 0.163108939720585}"
"(9, 10)","(9, 9)","{1: 0.1548127765893232, 2: 0.6820782836900919, 3: 0.163108939720585}"
"(9, 10)","(9, 9)","{1: 0.14076912661031118, 2: 0.7108655013314039, 3: 0.1483653720582848}"
"(9, 10)","(9, 9)","{1: 0.14076912661031118, 2: 0.7108655013314039, 3: 0.1483653720582848}"
"(9, 10)","(9, 9)","{1: 0.14076912661031118, 2: 0.7108655013314039, 3: 0.1483653720582848}"
"(9, 10)","(9, 9)","{1: 0.1275121278994605, 2: 0.7380471624289298, 3: 0.13444070967160973}"
"(9, 10)","(9, 9)","{1: 0.1275121278994605, 2: 0.7380471624289298, 3: 0.13444070967160973}"
"(9, 10)","(9, 9)","{1: 0.1275121278994605, 2: 0.7380471624289298, 3: 0.13444070967160973}"
"(9, 10)","(9, 9)","{1: 0.1150898968762034, 2: 0.7635235238052807, 3: 0.12138657931851603}"
"(9, 10)","(9, 9)","{1: 0.1150898968762034, 2: 0.7635235238052807, 3: 0.12138657931851603}"
"(9, 10)","(9, 9)","{1: 0.1150898968762034, 2: 0.7635235238052807, 3: 0.12138657931851603}"
"(9, 10)","(9, 9)","{1: 0.10353027472984125, 2: 0.7872364369154575, 3: 0.10923328835470124}"
"(9, 10)","(9, 9)","{1: 0.10353027472984125, 2: 0.7872364369154575, 3: 0.10923328835470124}"
"(9, 10)","(9, 9)","{1: 0.10353027472984125, 2: 0.7872364369154575, 3: 0.10923328835470124}"
"(9, 10)","(9, 9)","{1: 0.09284256083360733, 2: 0.8091658227954948, 3: 0.0979916163708979}"
"(9, 10)","(9, 9)","{1: 0.09284256083360733, 2: 0.8091658227954948, 3: 0.0979916163708979}"
"(9, 10)","(9, 9)","{1: 0.09284256083360733, 2: 0.8091658227954948, 3: 0.0979916163708979}"
"(9, 10)","(9, 9)","{1: 0.08301980910649187, 2: 0.8293249858264019, 3: 0.08765520506710615}"
"(9, 10)","(9, 9)","{1: 0.08301980910649187, 2: 0.8293249858264019, 3: 0.08765520506710615}"
"(9, 10)","(9, 9)","{1: 0.08301980910649187, 2: 0.8293249858264019, 3: 0.08765520506710615}"
"(9, 10)","(9, 9)","{1: 0.07404144352249893, 2: 0.8477552661359538, 3: 0.07820329034154726}"
