watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(6, 18)","(7, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(5, 18)","(6, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(4, 18)","(5, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(3, 18)","(5, 4)","{1: 0.3352707864553169, 2: 0.3370549396623492, 3: 0.327674273882334}"
"(2, 18)","(4, 4)","{1: 0.3352707864553169, 2: 0.3370549396623492, 3: 0.327674273882334}"
"(2, 17)","(3, 4)","{1: 0.3352707864553169, 2: 0.3370549396623492, 3: 0.327674273882334}"
"(2, 16)","(2, 4)","{1: 0.3352707864553169, 2: 0.3370549396623492, 3: 0.327674273882334}"
"(2, 15)","(2, 5)","{1: 0.3352707864553169, 2: 0.3370549396623492, 3: 0.327674273882334}"
"(2, 14)","(2, 6)","{1: 0.31760865971890156, 2: 0.3662611733717445, 3: 0.31613016690935397}"
"(2, 13)","(2, 7)","{1: 0.31760865971890156, 2: 0.3662611733717445, 3: 0.31613016690935397}"
"(2, 12)","(2, 6)","{1: 0.31760865971890156, 2: 0.3662611733717445, 3: 0.31613016690935397}"
"(3, 12)","(3, 6)","{1: 0.31760865971890156, 2: 0.3662611733717445, 3: 0.31613016690935397}"
"(4, 12)","(4, 6)","{1: 0.31760865971890156, 2: 0.3662611733717445, 3: 0.31613016690935397}"
"(5, 12)","(5, 6)","{1: 0.29306389599758714, 2: 0.39141047974032467, 3: 0.31552562426208813}"
"(6, 12)","(6, 6)","{1: 0.29306389599758714, 2: 0.39141047974032467, 3: 0.31552562426208813}"
"(7, 12)","(6, 5)","{1: 0.29306389599758714, 2: 0.39141047974032467, 3: 0.31552562426208813}"
"(8, 12)","(6, 4)","{1: 0.29306389599758714, 2: 0.39141047974032467, 3: 0.31552562426208813}"
"(9, 12)","(6, 3)","{1: 0.29306389599758714, 2: 0.39141047974032467, 3: 0.31552562426208813}"
"(9, 11)","(7, 3)","{1: 0.31294619155610576, 2: 0.3550855744114389, 3: 0.33196823403245546}"
"(9, 10)","(8, 3)","{1: 0.31294619155610576, 2: 0.3550855744114389, 3: 0.33196823403245546}"
"(9, 10)","(9, 3)","{1: 0.31294619155610576, 2: 0.3550855744114389, 3: 0.33196823403245546}"
"(9, 10)","(10, 3)","{1: 0.31294619155610576, 2: 0.3550855744114389, 3: 0.33196823403245546}"
"(9, 10)","(10, 2)","{1: 0.31294619155610576, 2: 0.3550855744114389, 3: 0.33196823403245546}"
"(9, 10)","(11, 2)","{1: 0.33197404788723706, 2: 0.316961972669975, 3: 0.351063979442788}"
"(9, 10)","(12, 2)","{1: 0.33197404788723706, 2: 0.316961972669975, 3: 0.351063979442788}"
"(9, 10)","(13, 2)","{1: 0.33197404788723706, 2: 0.316961972669975, 3: 0.351063979442788}"
"(9, 10)","(14, 2)","{1: 0.33197404788723706, 2: 0.316961972669975, 3: 0.351063979442788}"
"(9, 10)","(15, 2)","{1: 0.33197404788723706, 2: 0.316961972669975, 3: 0.351063979442788}"
"(9, 10)","(16, 2)","{1: 0.32733813354751057, 2: 0.29517003474351416, 3: 0.3774918317089754}"
"(9, 10)","(17, 2)","{1: 0.32733813354751057, 2: 0.29517003474351416, 3: 0.3774918317089754}"
"(9, 10)","(18, 2)","{1: 0.32733813354751057, 2: 0.29517003474351416, 3: 0.3774918317089754}"
"(9, 10)","(17, 2)","{1: 0.32733813354751057, 2: 0.29517003474351416, 3: 0.3774918317089754}"
"(9, 10)","(16, 2)","{1: 0.32733813354751057, 2: 0.29517003474351416, 3: 0.3774918317089754}"
"(9, 10)","(15, 2)","{1: 0.32731297870782244, 2: 0.27273223250345496, 3: 0.39995478878872254}"
"(9, 10)","(15, 3)","{1: 0.32731297870782244, 2: 0.27273223250345496, 3: 0.39995478878872254}"
"(9, 10)","(14, 3)","{1: 0.32731297870782244, 2: 0.27273223250345496, 3: 0.39995478878872254}"
"(9, 10)","(14, 4)","{1: 0.32731297870782244, 2: 0.27273223250345496, 3: 0.39995478878872254}"
"(9, 10)","(13, 4)","{1: 0.32731297870782244, 2: 0.27273223250345496, 3: 0.39995478878872254}"
"(9, 10)","(13, 5)","{1: 0.32684788086676503, 2: 0.25184327172455057, 3: 0.4213088474086844}"
"(9, 10)","(13, 6)","{1: 0.32684788086676503, 2: 0.25184327172455057, 3: 0.4213088474086844}"
"(9, 10)","(13, 7)","{1: 0.32684788086676503, 2: 0.25184327172455057, 3: 0.4213088474086844}"
"(9, 10)","(12, 7)","{1: 0.32684788086676503, 2: 0.25184327172455057, 3: 0.4213088474086844}"
