watcher_pos,knower_pos,beliefs
"(9, 17)","(8, 2)","{1: 0.5, 2: 0.5}"
"(9, 16)","(7, 2)","{1: 0.504239289632153, 2: 0.49576071036784686}"
"(9, 15)","(6, 2)","{1: 0.5086652417793258, 2: 0.49133475822067424}"
"(9, 14)","(5, 2)","{1: 0.5132943025567993, 2: 0.4867056974432007}"
"(9, 13)","(4, 2)","{1: 0.5181451836043529, 2: 0.48185481639564703}"
"(9, 12)","(3, 2)","{1: 0.5232392986188429, 2: 0.4767607013811571}"
"(8, 12)","(2, 2)","{1: 0.5286013103989219, 2: 0.4713986896010781}"
"(7, 12)","(2, 3)","{1: 0.5342598237228715, 2: 0.46574017627712844}"
"(6, 12)","(3, 3)","{1: 0.5282614826493386, 2: 0.4717385173506615}"
"(5, 12)","(3, 4)","{1: 0.5561339566480868, 2: 0.4438660433519132}"
"(4, 12)","(4, 4)","{1: 0.5585108934717179, 2: 0.4414891065282821}"
"(3, 12)","(5, 4)","{1: 0.5960708765291283, 2: 0.40392912347087173}"
"(2, 12)","(6, 4)","{1: 0.6329970963227562, 2: 0.36700290367724364}"
"(3, 12)","(6, 5)","{1: 0.6693032313213301, 2: 0.33069676867866993}"
"(4, 12)","(6, 6)","{1: 0.6799574556874903, 2: 0.32004254431250967}"
"(5, 12)","(7, 6)","{1: 0.6923524017947794, 2: 0.30764759820522053}"
"(6, 12)","(8, 6)","{1: 0.7337946648605161, 2: 0.26620533513948386}"
"(7, 12)","(8, 7)","{1: 0.7743629125362443, 2: 0.22563708746375566}"
"(8, 12)","(8, 8)","{1: 0.7955942370011313, 2: 0.2044057629988688}"
"(9, 12)","(9, 8)","{1: 0.8348701630088763, 2: 0.16512983699112377}"
"(9, 11)","(9, 9)","{1: 0.8774161103842048, 2: 0.12258388961579524}"
"(9, 10)","(9, 9)","{1: 0.9259989398281444, 2: 0.07400106017185562}"
