watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.2858390711493427, 2: 0.42875987794430087, 3: 0.2854010509063564}"
"(6, 18)","(7, 3)","{1: 0.2860157815546355, 2: 0.4290296660807017, 3: 0.2849545523646628}"
"(5, 18)","(6, 3)","{1: 0.2861732100435436, 2: 0.42926907322790897, 3: 0.2845577167285474}"
"(4, 18)","(5, 3)","{1: 0.2863126569222008, 2: 0.4294804189268629, 3: 0.28420692415093635}"
"(3, 18)","(5, 4)","{1: 0.2864354290466799, 2: 0.4296659675993671, 3: 0.283898603353953}"
"(2, 18)","(4, 4)","{1: 0.2864354290466799, 2: 0.4296659675993671, 3: 0.283898603353953}"
"(2, 17)","(3, 4)","{1: 0.2864354290466799, 2: 0.4296659675993671, 3: 0.283898603353953}"
"(2, 16)","(2, 4)","{1: 0.28651602357654626, 2: 0.4297871240862637, 3: 0.28369685233719016}"
"(2, 15)","(2, 3)","{1: 0.2865850258735378, 2: 0.4298907611419273, 3: 0.28352421298453484}"
"(2, 14)","(2, 2)","{1: 0.5030766940083911, 2: 5.641802697070315e-16, 3: 0.4969233059916083}"
"(2, 13)","(2, 3)","{1: 0.5030766940083911, 2: 5.641802697070315e-16, 3: 0.4969233059916083}"
"(2, 12)","(3, 3)","{1: 0.603023556812783, 2: 6.762665609596957e-16, 3: 0.3969764431872163}"
"(2, 11)","(3, 4)","{1: 0.6031237875294189, 2: 8.543493762565352e-30, 3: 0.3968762124705812}"
"(2, 12)","(4, 4)","{1: 0.6032056792567253, 2: 8.544652431569841e-30, 3: 0.3967943207432747}"
"(2, 11)","(5, 4)","{1: 0.6032056792567253, 2: 8.544652431569841e-30, 3: 0.3967943207432747}"
"(2, 12)","(6, 4)","{1: 0.6032056792567253, 2: 8.544652431569841e-30, 3: 0.3967943207432747}"
"(2, 11)","(6, 3)","{1: 0.6032471157843994, 2: 3.7815025676654663e-42, 3: 0.3967528842156006}"
"(2, 12)","(7, 3)","{1: 2.9454070903416675e-25, 2: 1.8855293895325972e-53, 3: 1.0}"
"(2, 11)","(8, 3)","{1: 2.94570746062221e-25, 2: 1.4353542300394063e-64, 3: 1.0}"
"(3, 11)","(9, 3)","{1: 2.9459318181887196e-25, 2: 3.6980914490593424e-75, 3: 1.0}"
"(3, 10)","(10, 3)","{1: 2.946095956876833e-25, 2: 2.8863412160966693e-85, 3: 1.0}"
"(4, 10)","(10, 2)","{1: 1.2926160501762961e-54, 2: 6.197378289936853e-95, 3: 1.0}"
"(5, 10)","(11, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(6, 10)","(12, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(7, 10)","(13, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(8, 10)","(14, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(18, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(15, 3)","{1: 2.0304002038432988e-82, 2: 3.364578284535137e-104, 3: 1.0}"
"(9, 10)","(14, 3)","{1: 5.771684973750335e-93, 2: 3.3642352251007825e-104, 3: 1.0}"
"(9, 10)","(14, 4)","{1: 1.4580687337950498e-106, 2: 3.3642230756472584e-104, 3: 1.0}"
"(9, 10)","(13, 4)","{1: 1.137951689491886e-116, 2: 3.364035642577111e-104, 3: 1.0}"
"(9, 10)","(13, 5)","{1: 2.443244119688905e-126, 2: 3.3639016539818767e-104, 3: 1.0}"
"(9, 10)","(13, 6)","{1: 1.3264089405208648e-135, 2: 3.363808297988464e-104, 3: 1.0}"
"(9, 10)","(13, 7)","{1: 1.6905257680714248e-144, 2: 3.36374509526668e-104, 3: 1.0}"
"(9, 10)","(12, 7)","{1: 4.736805938944074e-153, 2: 3.363703667299777e-104, 3: 1.0}"
"(9, 10)","(12, 8)","{1: 2.7524710057202658e-161, 2: 3.3636774859389934e-104, 3: 1.0}"
"(9, 10)","(12, 9)","{1: 3.1484928140057056e-169, 2: 3.363661612209946e-104, 3: 1.0}"
"(9, 10)","(11, 9)","{1: 6.766058119580766e-177, 2: 3.0556556275482345e-114, 3: 1.0}"
"(9, 10)","(10, 9)","{1: 6.766058119580766e-177, 2: 3.0556556275482345e-114, 3: 1.0}"
"(9, 10)","(9, 9)","{1: 6.766058119580766e-177, 2: 3.0556556275482345e-114, 3: 1.0}"
