watcher_pos,knower_pos,beliefs
"(9, 17)","(8, 2)","{1: 0.5, 2: 0.5}"
"(9, 16)","(7, 2)","{1: 0.5711663382481256, 2: 0.4288336617518745}"
"(9, 15)","(6, 2)","{1: 0.6423151245517685, 2: 0.3576848754482315}"
"(9, 14)","(5, 2)","{1: 0.7104152455267531, 2: 0.28958475447324683}"
"(9, 13)","(4, 2)","{1: 0.7104152455267531, 2: 0.28958475447324683}"
"(9, 12)","(3, 2)","{1: 0.7104152455267531, 2: 0.28958475447324683}"
"(8, 12)","(2, 2)","{1: 0.7104152455267531, 2: 0.28958475447324683}"
"(7, 12)","(2, 3)","{1: 0.7104152455267531, 2: 0.28958475447324683}"
"(6, 12)","(3, 3)","{1: 0.6228763490411439, 2: 0.37712365095885625}"
"(5, 12)","(3, 4)","{1: 0.9082312094254327, 2: 0.09176879057456738}"
"(4, 12)","(4, 4)","{1: 0.9120524281774974, 2: 0.08794757182250257}"
"(3, 12)","(5, 4)","{1: 0.9907452768006703, 2: 0.009254723199329663}"
"(2, 12)","(6, 4)","{1: 0.9989965923809947, 2: 0.0010034076190052936}"
"(3, 12)","(6, 5)","{1: 0.9998823172854606, 2: 0.00011768271453941352}"
"(4, 12)","(6, 6)","{1: 0.9999026921020131, 2: 9.730789798681663e-05}"
"(5, 12)","(7, 6)","{1: 0.9999198300241054, 2: 8.016997589447242e-05}"
"(6, 12)","(8, 6)","{1: 0.9999921868316803, 2: 7.81316831960294e-06}"
"(7, 12)","(8, 7)","{1: 0.9999991662697554, 2: 8.337302445539007e-07}"
"(8, 12)","(8, 8)","{1: 0.9999993671619101, 2: 6.328380899355008e-07}"
"(9, 12)","(9, 8)","{1: 0.9999993671619101, 2: 6.328380899355008e-07}"
"(9, 11)","(9, 9)","{1: 0.9999993671619101, 2: 6.328380899355008e-07}"
"(9, 10)","(9, 9)","{1: 0.9999993671619101, 2: 6.328380899355008e-07}"
