watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.5, 2: 0.5}"
"(9, 15)","(7, 3)","{1: 0.4997848537005164, 2: 0.5002151462994836}"
"(9, 14)","(6, 3)","{1: 0.4997848537005164, 2: 0.5002151462994836}"
"(9, 13)","(5, 3)","{1: 0.49952896844088557, 2: 0.5004710315591144}"
"(9, 12)","(5, 4)","{1: 0.49952896844088557, 2: 0.5004710315591144}"
"(8, 12)","(4, 4)","{1: 0.49902996735688554, 2: 0.5009700326431145}"
"(7, 12)","(3, 4)","{1: 0.49902996735688554, 2: 0.5009700326431145}"
"(6, 12)","(2, 4)","{1: 0.498648289969409, 2: 0.5013517100305911}"
"(5, 12)","(1, 4)","{1: 0.498648289969409, 2: 0.5013517100305911}"
"(4, 12)","(1, 5)","{1: 0.4923520420381815, 2: 0.5076479579618185}"
"(3, 12)","(1, 6)","{1: 0.4923520420381815, 2: 0.5076479579618185}"
"(2, 12)","(2, 6)","{1: 0.4826011372877661, 2: 0.5173988627122338}"
"(3, 12)","(2, 7)","{1: 0.4826011372877661, 2: 0.5173988627122338}"
"(4, 12)","(3, 7)","{1: 0.47057761516893926, 2: 0.5294223848310607}"
"(5, 12)","(3, 8)","{1: 0.47057761516893926, 2: 0.5294223848310607}"
"(6, 12)","(3, 9)","{1: 0.4550292382753158, 2: 0.5449707617246842}"
"(7, 12)","(4, 9)","{1: 0.4550292382753158, 2: 0.5449707617246842}"
"(8, 12)","(5, 9)","{1: 0.44205640364506144, 2: 0.5579435963549385}"
"(9, 12)","(6, 9)","{1: 0.44205640364506144, 2: 0.5579435963549385}"
"(9, 11)","(7, 9)","{1: 0.4191723963725731, 2: 0.5808276036274269}"
"(9, 10)","(8, 9)","{1: 0.4191723963725731, 2: 0.5808276036274269}"
"(9, 10)","(9, 9)","{1: 0.3863932531471677, 2: 0.6136067468528322}"
"(9, 10)","(9, 9)","{1: 0.3863932531471677, 2: 0.6136067468528322}"
"(9, 10)","(9, 9)","{1: 0.3545879002269304, 2: 0.6454120997730696}"
"(9, 10)","(9, 9)","{1: 0.3545879002269304, 2: 0.6454120997730696}"
"(9, 10)","(9, 9)","{1: 0.32401810293791866, 2: 0.6759818970620814}"
"(9, 10)","(9, 9)","{1: 0.32401810293791866, 2: 0.6759818970620814}"
"(9, 10)","(9, 9)","{1: 0.29487967692416744, 2: 0.7051203230758326}"
"(9, 10)","(9, 9)","{1: 0.29487967692416744, 2: 0.7051203230758326}"
"(9, 10)","(9, 9)","{1: 0.26732536436398563, 2: 0.7326746356360144}"
"(9, 10)","(9, 9)","{1: 0.26732536436398563, 2: 0.7326746356360144}"
"(9, 10)","(9, 9)","{1: 0.2414640916820507, 2: 0.7585359083179494}"
"(9, 10)","(9, 9)","{1: 0.2414640916820507, 2: 0.7585359083179494}"
"(9, 10)","(9, 9)","{1: 0.21736243897861743, 2: 0.7826375610213827}"
"(9, 10)","(9, 9)","{1: 0.21736243897861743, 2: 0.7826375610213827}"
"(9, 10)","(9, 9)","{1: 0.19504788948257584, 2: 0.8049521105174241}"
"(9, 10)","(9, 9)","{1: 0.19504788948257584, 2: 0.8049521105174241}"
"(9, 10)","(9, 9)","{1: 0.17451335371809246, 2: 0.8254866462819076}"
"(9, 10)","(9, 9)","{1: 0.17451335371809246, 2: 0.8254866462819076}"
"(9, 10)","(9, 9)","{1: 0.15572245796595896, 2: 0.844277542034041}"
"(9, 10)","(9, 9)","{1: 0.15572245796595896, 2: 0.844277542034041}"
"(9, 10)","(9, 9)","{1: 0.1386151344447018, 2: 0.8613848655552983}"
"(9, 10)","(9, 9)","{1: 0.1386151344447018, 2: 0.8613848655552983}"
"(9, 10)","(9, 9)","{1: 0.12311313210326061, 2: 0.8768868678967393}"
"(9, 10)","(9, 9)","{1: 0.12311313210326061, 2: 0.8768868678967393}"
"(9, 10)","(9, 9)","{1: 0.10912516333818718, 2: 0.8908748366618128}"
"(9, 10)","(9, 9)","{1: 0.10912516333818718, 2: 0.8908748366618128}"
"(9, 10)","(9, 9)","{1: 0.09655149819501965, 2: 0.9034485018049803}"
"(9, 10)","(9, 9)","{1: 0.09655149819501965, 2: 0.9034485018049803}"
"(9, 10)","(9, 9)","{1: 0.08528790333295097, 2: 0.9147120966670491}"
"(9, 10)","(9, 9)","{1: 0.08528790333295097, 2: 0.9147120966670491}"
"(9, 10)","(9, 9)","{1: 0.07522889258562462, 2: 0.9247711074143754}"
"(9, 10)","(9, 9)","{1: 0.07522889258562462, 2: 0.9247711074143754}"
"(9, 11)","(9, 9)","{1: 0.0662703075641883, 2: 0.9337296924358117}"
"(9, 12)","(9, 9)","{1: 0.0662703075641883, 2: 0.9337296924358117}"
"(10, 12)","(9, 9)","{1: 0.058311281347807074, 2: 0.9416887186521928}"
"(11, 12)","(9, 9)","{1: 0.058311281347807074, 2: 0.9416887186521928}"
"(12, 12)","(9, 9)","{1: 0.05125565838500626, 2: 0.9487443416149938}"
"(13, 12)","(9, 9)","{1: 0.05125565838500626, 2: 0.9487443416149938}"
"(14, 12)","(9, 9)","{1: 0.04501295243027308, 2: 0.954987047569727}"
"(15, 12)","(9, 9)","{1: 0.04501295243027308, 2: 0.954987047569727}"
"(16, 12)","(9, 9)","{1: 0.03949892482136102, 2: 0.9605010751786389}"
"(17, 12)","(9, 9)","{1: 0.03949892482136102, 2: 0.9605010751786389}"
"(18, 12)","(9, 9)","{1: 0.03463586045842891, 2: 0.9653641395415711}"
"(18, 11)","(9, 9)","{1: 0.03463586045842891, 2: 0.9653641395415711}"
"(17, 11)","(9, 9)","{1: 0.030352610738408177, 2: 0.9696473892615919}"
"(17, 10)","(9, 9)","{1: 0.030352610738408177, 2: 0.9696473892615919}"
"(16, 10)","(9, 9)","{1: 0.026584463125047895, 2: 0.9734155368749522}"
"(15, 10)","(9, 9)","{1: 0.026584463125047895, 2: 0.9734155368749522}"
"(14, 10)","(9, 9)","{1: 0.023272887182401242, 2: 0.9767271128175987}"
"(13, 10)","(9, 9)","{1: 0.023272887182401242, 2: 0.9767271128175987}"
"(12, 10)","(9, 9)","{1: 0.02036519752887651, 2: 0.9796348024711234}"
"(11, 10)","(9, 9)","{1: 0.02036519752887651, 2: 0.9796348024711234}"
"(10, 10)","(9, 9)","{1: 0.01781416571696204, 2: 0.982185834283038}"
"(9, 10)","(9, 9)","{1: 0.01781416571696204, 2: 0.982185834283038}"
