watcher_pos,knower_pos,beliefs
"(9, 17)","(8, 2)","{1: 0.5, 2: 0.5}"
"(9, 16)","(7, 2)","{1: 0.5, 2: 0.5}"
"(9, 15)","(6, 2)","{1: 0.5, 2: 0.5}"
"(9, 14)","(5, 2)","{1: 0.5, 2: 0.5}"
"(9, 13)","(4, 2)","{1: 0.5, 2: 0.5}"
"(9, 12)","(3, 2)","{1: 0.5, 2: 0.5}"
"(8, 12)","(2, 2)","{1: 0.5, 2: 0.5}"
"(7, 12)","(2, 3)","{1: 0.5, 2: 0.5}"
"(6, 12)","(3, 3)","{1: 0.5, 2: 0.5}"
"(5, 12)","(3, 4)","{1: 0.9997092530633824, 2: 0.00029074693661748494}"
"(4, 12)","(4, 4)","{1: 0.9997102907159345, 2: 0.00028970928406548676}"
"(3, 12)","(5, 4)","{1: 0.9999999691175703, 2: 3.0882429678202995e-08}"
"(2, 12)","(6, 4)","{1: 0.9999999999939625, 2: 6.037433455858785e-12}"
"(3, 12)","(6, 5)","{1: 0.999999999999998, 2: 2.00621743925211e-15}"
"(4, 12)","(6, 6)","{1: 0.999999999999998, 2: 1.982447083900071e-15}"
"(5, 12)","(7, 6)","{1: 0.999999999999998, 2: 1.9636175388553958e-15}"
"(6, 12)","(8, 6)","{1: 1.0, 2: 3.8329462656524977e-19}"
"(6, 11)","(8, 7)","{1: 1.0, 2: 1.272545435959787e-22}"
"(7, 11)","(8, 8)","{1: 1.0, 2: 1.2569043819332316e-22}"
"(8, 11)","(9, 8)","{1: 1.0, 2: 1.0502916821351765e-25}"
"(9, 11)","(9, 9)","{1: 1.0, 2: 5.568270370371409e-29}"
"(9, 10)","(9, 9)","{1: 1.0, 2: 5.568270370371409e-29}"
