watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.3309958966537878, 2: 0.3370140038656748, 3: 0.3319900994805374}"
"(6, 18)","(7, 3)","{1: 0.33140090126473976, 2: 0.3377719189169456, 3: 0.3308271798183146}"
"(5, 18)","(6, 3)","{1: 0.3318300247439317, 2: 0.33858930252233294, 3: 0.3295806727337353}"
"(4, 18)","(5, 3)","{1: 0.3322853462744631, 2: 0.33947377980471033, 3: 0.32824087392082657}"
"(3, 18)","(5, 4)","{1: 0.3327691482894114, 2: 0.34043439654941765, 3: 0.3267964551611709}"
"(2, 18)","(4, 4)","{1: 0.328910363320867, 2: 0.3459875271632193, 3: 0.32510210951591373}"
"(2, 17)","(3, 4)","{1: 0.3291846792307407, 2: 0.34734483902087643, 3: 0.3234704817483829}"
"(2, 16)","(2, 4)","{1: 0.32946167832027695, 2: 0.34884105741889126, 3: 0.32169726426083173}"
"(2, 15)","(2, 5)","{1: 0.3297380247963372, 2: 0.35050013121284845, 3: 0.3197618439908143}"
"(2, 14)","(2, 6)","{1: 0.3252829105012202, 2: 0.3578808405332588, 3: 0.31683624896552093}"
"(2, 13)","(2, 7)","{1: 0.32066098455830594, 2: 0.3657352136299424, 3: 0.3136038018117517}"
"(2, 12)","(3, 7)","{1: 0.315815680424237, 2: 0.374160860606605, 3: 0.31002345896915795}"
"(3, 12)","(3, 8)","{1: 0.3106752236504079, 2: 0.3800671126536879, 3: 0.3092576636959043}"
"(4, 12)","(3, 9)","{1: 0.3055195864476952, 2: 0.3887703597018187, 3: 0.30571005385048605}"
"(5, 12)","(4, 9)","{1: 0.30004765234313113, 2: 0.39826459768987055, 3: 0.3016877499669983}"
"(6, 12)","(5, 9)","{1: 0.2889637826433211, 2: 0.41316289466568873, 3: 0.2978733226909901}"
"(7, 12)","(6, 9)","{1: 0.27711941449990174, 2: 0.4301900911287082, 3: 0.29269049437139}"
"(8, 12)","(7, 9)","{1: 0.26414211924035513, 2: 0.45016639221595917, 3: 0.2856914885436857}"
"(9, 12)","(8, 9)","{1: 0.2494275228984338, 2: 0.4744413484045016, 3: 0.27613112869706447}"
"(9, 11)","(9, 9)","{1: 0.23187841228414582, 2: 0.5054806032364495, 3: 0.2626409844794047}"
"(9, 10)","(9, 9)","{1: 0.20914087200589204, 2: 0.5485796530849911, 3: 0.24227947490911664}"
"(9, 10)","(9, 9)","{1: 0.19359928889937136, 2: 0.5820457712793098, 3: 0.22435493982131885}"
"(9, 10)","(9, 9)","{1: 0.17840576180075624, 2: 0.6147731000055743, 3: 0.2068211381936696}"
"(9, 10)","(9, 9)","{1: 0.1636839314371819, 2: 0.6464941912015505, 3: 0.18982187736126743}"
"(9, 10)","(9, 9)","{1: 0.14954155745545644, 2: 0.6769756975456932, 3: 0.1734827449988503}"
"(9, 10)","(9, 9)","{1: 0.13606790927849227, 2: 0.7060240420612144, 3: 0.15790804866029334}"
"(9, 10)","(9, 9)","{1: 0.12333233626621715, 2: 0.7334885458212906, 3: 0.14317911791249224}"
"(9, 10)","(9, 9)","{1: 0.11138398134984698, 2: 0.7592620878037898, 3: 0.12935393084636324}"
"(9, 10)","(9, 9)","{1: 0.10025250418385134, 2: 0.7832795831775992, 3: 0.11646791263854944}"
"(9, 10)","(9, 9)","{1: 0.08994961315251034, 2: 0.8055147109720013, 3: 0.10453567587548826}"
"(9, 10)","(9, 9)","{1: 0.0804711732403856, 2: 0.8259753926494635, 3: 0.09355343411015078}"
"(9, 11)","(9, 9)","{1: 0.07179965562169395, 2: 0.8446985263650694, 3: 0.08350181801323682}"
"(9, 12)","(9, 9)","{1: 0.06390671760603885, 2: 0.861744433179405, 3: 0.07434884921455623}"
"(10, 12)","(9, 9)","{1: 0.056755739423852015, 2: 0.8771913902974471, 3: 0.06605287027870092}"
"(11, 12)","(9, 9)","{1: 0.050304188736752006, 2: 0.8911305308835374, 3: 0.05856528037971057}"
"(12, 12)","(9, 9)","{1: 0.04450572786083054, 2: 0.9036612949631517, 3: 0.05183297717601769}"
"(13, 12)","(9, 9)","{1: 0.039312017832494016, 2: 0.9148875314605468, 3: 0.04580045070695918}"
"(14, 12)","(9, 9)","{1: 0.03467420511312357, 2: 0.9249142830012799, 3: 0.04041151188559654}"
"(15, 12)","(9, 9)","{1: 0.03054410015835372, 2: 0.933845234411361, 3: 0.035610665430285356}"
"(16, 12)","(9, 9)","{1: 0.026875072726565984, 2: 0.9417807719156971, 3: 0.031344155357736866}"
"(17, 12)","(9, 9)","{1: 0.023622697827945585, 2: 0.9488165803990438, 3: 0.02756072177301067}"
"(18, 12)","(9, 9)","{1: 0.02074519006575448, 2: 0.9550426976374186, 3: 0.02421211229682679}"
"(17, 12)","(9, 9)","{1: 0.01820366424020785, 2: 0.9605429440264551, 3: 0.02125339173333703}"
"(16, 12)","(9, 9)","{1: 0.015962257747935707, 2: 0.9653946512758189, 3: 0.018643090976245464}"
"(15, 12)","(9, 9)","{1: 0.01398814654664582, 2: 0.9696686215819987, 3: 0.016343231871355224}"
"(14, 12)","(9, 9)","{1: 0.012251482037412139, 2: 0.9734292582668226, 3: 0.014319259695765297}"
"(13, 12)","(9, 9)","{1: 0.010725271684068033, 2: 0.9767348186115109, 3: 0.01253990970442115}"
"(12, 12)","(9, 9)","{1: 0.009385221885520361, 2: 0.9796377488778985, 3: 0.010977029236581146}"
"(11, 12)","(9, 9)","{1: 0.008209557739482912, 2: 0.9821850698610272, 3: 0.009605372399489973}"
"(10, 12)","(9, 9)","{1: 0.0071788309759209775, 2: 0.984418788561952, 3: 0.008402380462127169}"
"(9, 12)","(9, 9)","{1: 0.006275724514670877, 2: 0.9863763176623218, 3: 0.007347957823007337}"
"(9, 11)","(9, 9)","{1: 0.005484859789053928, 2: 0.9880908894756003, 3: 0.006424250735345739}"
"(9, 10)","(9, 9)","{1: 0.004792611125944956, 2: 0.9895919550499447, 3: 0.005615433824110241}"
