watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(6, 18)","(7, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(5, 18)","(6, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(4, 18)","(5, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(3, 18)","(5, 4)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(2, 18)","(4, 4)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(2, 17)","(3, 4)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(2, 16)","(2, 4)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(2, 15)","(2, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(2, 14)","(2, 2)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(2, 13)","(2, 3)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(2, 12)","(3, 3)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(3, 12)","(3, 4)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(4, 12)","(4, 4)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(5, 12)","(5, 4)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(6, 12)","(6, 4)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(7, 12)","(6, 3)","{1: 0.5965010931405152, 2: 0.06471979507648938, 3: 0.3387791117829952}"
"(6, 12)","(7, 3)","{1: 0.06680973581729718, 2: 0.03748516439728769, 3: 0.8957050997854151}"
"(5, 12)","(8, 3)","{1: 0.09568457695146333, 2: 0.008682345190270023, 3: 0.8956330778582666}"
"(4, 12)","(9, 3)","{1: 0.13410610757207814, 2: 0.0020356069647159323, 3: 0.863858285463206}"
"(3, 12)","(10, 3)","{1: 0.1859509785729973, 2: 0.0004857967915260365, 3: 0.8135632246354767}"
"(2, 12)","(10, 2)","{1: 0.00862544782381706, 2: 0.00015545527527413067, 3: 0.9912190969009087}"
"(3, 12)","(11, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(4, 12)","(12, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(5, 12)","(13, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(6, 12)","(14, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(7, 12)","(15, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(8, 12)","(16, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 12)","(17, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 11)","(18, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(17, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(16, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(15, 2)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(15, 3)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(14, 3)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(14, 4)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(13, 4)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(13, 5)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(13, 6)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(13, 7)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(12, 7)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(12, 8)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(12, 9)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(11, 9)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(10, 9)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
"(9, 10)","(9, 9)","{1: 0.00022859911244797935, 2: 4.2465415066066763e-05, 3: 0.999728935472486}"
