watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.4290250233626776, 2: 0.5709749766373223}"
"(9, 15)","(7, 3)","{1: 0.42556661725858963, 2: 0.5744333827414103}"
"(9, 14)","(6, 3)","{1: 0.42180918671153633, 2: 0.5781908132884638}"
"(9, 13)","(5, 3)","{1: 0.4177130595709519, 2: 0.582286940429048}"
"(9, 12)","(5, 4)","{1: 0.41323141886739473, 2: 0.5867685811326052}"
"(10, 12)","(4, 4)","{1: 0.31173111923968627, 2: 0.6882688807603137}"
"(11, 12)","(3, 4)","{1: 0.30300753306142275, 2: 0.6969924669385772}"
"(12, 12)","(2, 4)","{1: 0.2935027193212083, 2: 0.7064972806787916}"
"(13, 12)","(2, 5)","{1: 0.28311991966218436, 2: 0.7168800803378157}"
"(14, 12)","(2, 6)","{1: 0.18716862721389407, 2: 0.8128313727861058}"
"(15, 12)","(2, 7)","{1: 0.11643348708211781, 2: 0.8835665129178822}"
"(16, 12)","(3, 7)","{1: 0.06857354398494289, 2: 0.9314264560150571}"
"(17, 12)","(3, 8)","{1: 0.04414565477153428, 2: 0.9558543452284657}"
"(18, 12)","(3, 9)","{1: 0.02542204469209674, 2: 0.9745779553079033}"
"(17, 12)","(4, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(16, 12)","(5, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(15, 12)","(6, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(14, 12)","(7, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(13, 12)","(8, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(12, 12)","(9, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(11, 12)","(9, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(10, 12)","(9, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(9, 12)","(9, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(9, 11)","(9, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
"(9, 10)","(9, 9)","{1: 0.01416029817012368, 2: 0.9858397018298763}"
