watcher_pos,knower_pos,beliefs
"(8, 18)","(8, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(7, 2)","{1: 0.40307503952573115, 2: 0.3026301334402353, 3: 0.29429482703403365}"
"(6, 18)","(6, 2)","{1: 0.4805844661614464, 2: 0.26762221275930326, 3: 0.2517933210792503}"
"(5, 18)","(5, 2)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(4, 18)","(4, 2)","{1: 0.6456071266212918, 2: 0.1899203035425681, 3: 0.16447256983614003}"
"(3, 18)","(3, 2)","{1: 0.7240230274765344, 2: 0.15136428318765616, 3: 0.12461268933580959}"
"(2, 18)","(2, 2)","{1: 0.7938211416594683, 2: 0.11599597652154355, 3: 0.09018288181898813}"
"(2, 17)","(3, 2)","{1: 0.7938211416594683, 2: 0.11599597652154355, 3: 0.09018288181898813}"
"(2, 16)","(4, 2)","{1: 0.882378125503092, 2: 0.024294489663874205, 3: 0.09332738483303381}"
"(2, 15)","(5, 2)","{1: 0.908020940707893, 2: 0.0032345020736493694, 3: 0.08874455721845767}"
"(2, 14)","(6, 2)","{1: 0.9173296126820547, 2: 0.00045473724812458466, 3: 0.08221565006982069}"
"(2, 13)","(7, 2)","{1: 0.924518249884691, 2: 6.772594205736078e-05, 3: 0.07541402417325165}"
"(2, 12)","(8, 2)","{1: 0.9313418411250314, 2: 1.0593160884422597e-05, 3: 0.06864756571408424}"
"(3, 12)","(9, 2)","{1: 0.9379331078098571, 2: 1.7252965820412904e-06, 3: 0.06206516689356088}"
"(4, 12)","(10, 2)","{1: 0.9442027616053561, 2: 2.905409990741523e-07, 3: 0.055796947853644786}"
"(3, 12)","(11, 2)","{1: 0.4386222674355038, 2: 5.652835788423842e-07, 3: 0.5613771672809174}"
"(2, 12)","(12, 2)","{1: 0.023346610433532828, 2: 1.9507473920701787e-07, 3: 0.9766531944917279}"
"(3, 12)","(13, 2)","{1: 0.0009929361138278196, 2: 4.036245780894185e-08, 3: 0.9990070235237143}"
"(4, 12)","(14, 2)","{1: 5.255511525943473e-05, 2: 8.289100401915255e-09, 3: 0.9999474365956402}"
"(5, 12)","(15, 2)","{1: 3.3627871271215295e-06, 2: 1.7165607532309629e-09, 3: 0.9999966354963121}"
"(6, 12)","(16, 2)","{1: 2.5052293704773106e-07, 2: 3.5707753957801404e-10, 3: 0.9999997491199855}"
"(7, 12)","(17, 2)","{1: 2.108089398929181e-08, 2: 7.428374959441077e-11, 3: 0.9999999788448223}"
"(8, 12)","(18, 2)","{1: 2.108089398929181e-08, 2: 7.428374959441077e-11, 3: 0.9999999788448223}"
"(9, 12)","(17, 2)","{1: 2.108089398929181e-08, 2: 7.428374959441077e-11, 3: 0.9999999788448223}"
"(9, 11)","(16, 2)","{1: 2.108089398929181e-08, 2: 7.428374959441077e-11, 3: 0.9999999788448223}"
"(9, 10)","(15, 2)","{1: 2.108089398929181e-08, 2: 7.428374959441077e-11, 3: 0.9999999788448223}"
"(9, 10)","(14, 2)","{1: 2.108089398929181e-08, 2: 7.428374959441077e-11, 3: 0.9999999788448223}"
"(9, 10)","(14, 3)","{1: 5.347025582368402e-09, 2: 5.855374585294174e-11, 3: 0.9999999945944207}"
"(9, 10)","(14, 4)","{1: 1.3815932142751521e-09, 2: 4.5612054419151695e-11, 3: 0.9999999985727948}"
"(9, 10)","(13, 4)","{1: 2.6292323580883633e-10, 2: 3.510698833991506e-11, 3: 0.9999999997019698}"
"(9, 10)","(13, 5)","{1: 5.118156776182521e-11, 2: 2.6700870975289476e-11, 3: 0.9999999999221175}"
"(9, 10)","(13, 6)","{1: 1.0142866364645842e-11, 2: 2.0074872769474234e-11, 3: 0.9999999999697823}"
"(9, 10)","(13, 7)","{1: 2.0386303011553915e-12, 2: 1.4933389848259823e-11, 3: 0.9999999999830279}"
"(9, 10)","(12, 7)","{1: 4.144591033284841e-13, 2: 1.1007722272891233e-11, 3: 0.9999999999885778}"
"(9, 10)","(12, 8)","{1: 8.510043307179565e-14, 2: 1.0865395723257563e-11, 3: 0.9999999999890494}"
"(9, 10)","(12, 9)","{1: 1.7643295633774285e-14, 2: 2.273032270416903e-12, 3: 0.9999999999977093}"
"(9, 10)","(11, 9)","{1: 3.697366548614372e-15, 2: 3.4905693299965186e-13, 3: 0.9999999999996473}"
"(9, 10)","(10, 9)","{1: 3.697366548614372e-15, 2: 3.4905693299965186e-13, 3: 0.9999999999996473}"
"(9, 10)","(9, 9)","{1: 3.697366548614372e-15, 2: 3.4905693299965186e-13, 3: 0.9999999999996473}"
