watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.2858390711493427, 2: 0.42875987794430087, 3: 0.2854010509063564}"
"(6, 18)","(7, 3)","{1: 0.2860157815546355, 2: 0.4290296660807017, 3: 0.2849545523646628}"
"(5, 18)","(6, 3)","{1: 0.2861732100435436, 2: 0.42926907322790897, 3: 0.2845577167285474}"
"(4, 18)","(5, 3)","{1: 0.2863126569222008, 2: 0.4294804189268629, 3: 0.28420692415093635}"
"(3, 18)","(5, 4)","{1: 0.2864354290466799, 2: 0.4296659675993671, 3: 0.283898603353953}"
"(2, 18)","(4, 4)","{1: 0.2864672168382006, 2: 0.42971369469651954, 3: 0.28381908846528}"
"(2, 17)","(3, 4)","{1: 0.36518576015505855, 2: 0.27389853679929416, 3: 0.36091570304564724}"
"(2, 16)","(2, 4)","{1: 0.3653164582559612, 2: 0.2739967301190101, 3: 0.36068681162502875}"
"(2, 15)","(1, 4)","{1: 0.36542835187279554, 2: 0.27408073638129576, 3: 0.3604909117459088}"
"(2, 14)","(1, 5)","{1: 5.234445321280148e-13, 2: 0.9999938347565492, 3: 6.165242927343703e-06}"
"(2, 13)","(1, 6)","{1: 1.1581999072313377e-25, 2: 0.9999999999914982, 3: 8.50182245475932e-12}"
"(2, 12)","(2, 6)","{1: 1.14547162597722e-37, 2: 1.0, 3: 1.601765075636618e-17}"
"(3, 12)","(2, 7)","{1: 3.2561567501689573e-48, 2: 1.0, 3: 1.067083085202667e-17}"
"(4, 12)","(2, 6)","{1: 4.11292401728748e-62, 2: 1.0, 3: 1.0667971604366823e-17}"
"(3, 12)","(1, 6)","{1: 7.713445433139907e-45, 2: 1.0779238689946151e-05, 3: 0.99998922076131}"
"(2, 12)","(1, 5)","{1: 7.714890555077326e-45, 2: 8.467194921862623e-34, 3: 1.0}"
"(2, 11)","(1, 4)","{1: 7.725104710333207e-45, 2: 1.2436738738432523e-52, 3: 1.0}"
"(3, 11)","(2, 4)","{1: 7.729015922176313e-45, 2: 9.734116155893465e-70, 3: 1.0}"
"(3, 10)","(3, 4)","{1: 3.8680760641975204e-45, 2: 4.8715535921429856e-70, 3: 1.0}"
"(4, 10)","(4, 4)","{1: 7.598782516849231e-58, 2: 2.4376249382674534e-70, 3: 1.0}"
"(5, 10)","(5, 4)","{1: 1.6823709294846975e-70, 2: 1.2195636155436801e-70, 3: 1.0}"
"(6, 10)","(6, 4)","{1: 1.6647048925045873e-82, 2: 6.100833278640842e-71, 3: 1.0}"
"(7, 10)","(6, 3)","{1: 4.732966283271628e-93, 2: 6.101889577954232e-71, 3: 1.0}"
"(8, 10)","(7, 3)","{1: 4.3001510951496106e-103, 2: 1.1820463616639199e-95, 3: 1.0}"
"(9, 10)","(8, 3)","{1: 3.3564009090514535e-113, 2: 1.1821669058149922e-95, 3: 1.0}"
"(9, 10)","(9, 3)","{1: 7.206924024133672e-123, 2: 1.1822569446575254e-95, 3: 1.0}"
"(9, 10)","(10, 3)","{1: 3.912773594724507e-132, 2: 1.182322816549981e-95, 3: 1.0}"
"(9, 10)","(10, 2)","{1: 4.987080420445305e-141, 2: 5.187507370881072e-125, 3: 1.0}"
"(9, 10)","(11, 2)","{1: 1.397404772282645e-149, 2: 8.148371685342307e-153, 3: 1.0}"
"(9, 10)","(12, 2)","{1: 1.8926273760034603e-158, 2: 7.89173904538672e-178, 3: 1.0}"
"(9, 10)","(13, 2)","{1: 5.175437486570978e-167, 2: 2.2680065511842699e-200, 3: 1.0}"
"(9, 10)","(14, 2)","{1: 2.7199007291146247e-175, 2: 6.866054752932465e-221, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 2.628121745811428e-183, 2: 1.0071708250733672e-239, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 4.486199042740201e-191, 2: 3.93954558832653e-257, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 1.3048420238575583e-198, 2: 2.5701574669616227e-273, 3: 1.0}"
"(9, 10)","(18, 2)","{1: 3.0036241797410703e-205, 2: 1.1560830884014479e-287, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 1.0766729325932835e-211, 2: 3.197405088e-314, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 1.075857416073224e-211, 2: 7.99351712e-315, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 1.0751951260271024e-211, 2: 0.0, 3: 1.0}"
"(9, 10)","(15, 3)","{1: 1.0746638170822951e-211, 2: 0.0, 3: 1.0}"
"(9, 10)","(14, 3)","{1: 7.163696762981688e-212, 2: 0.0, 3: 1.0}"
"(9, 10)","(14, 4)","{1: 7.16364100518391e-212, 2: 0.0, 3: 1.0}"
"(9, 10)","(13, 4)","{1: 7.162910539629957e-212, 2: 0.0, 3: 1.0}"
"(9, 10)","(13, 5)","{1: 1.4323289780311082e-211, 2: 0.0, 3: 1.0}"
"(9, 10)","(13, 6)","{1: 4.5159969359070755e-219, 2: 0.0, 3: 1.0}"
"(9, 10)","(13, 7)","{1: 9.70480148478768e-227, 2: 0.0, 3: 1.0}"
"(9, 10)","(12, 7)","{1: 3.756744258317414e-234, 2: 0.0, 3: 1.0}"
"(9, 10)","(12, 8)","{1: 3.756240881323493e-234, 2: 0.0, 3: 1.0}"
"(9, 10)","(12, 9)","{1: 1.4540468845126258e-241, 2: 0.0, 3: 1.0}"
"(9, 10)","(11, 9)","{1: 9.76115047169696e-249, 2: 0.0, 3: 1.0}"
"(9, 10)","(10, 9)","{1: 4.880521449265008e-249, 2: 0.0, 3: 1.0}"
"(9, 10)","(9, 9)","{1: 2.440241731144498e-249, 2: 0.0, 3: 1.0}"
