watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(8, 17)","(8, 3)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(8, 16)","(7, 3)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(8, 15)","(6, 3)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(8, 14)","(5, 3)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(8, 13)","(5, 4)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(8, 12)","(4, 4)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(9, 12)","(3, 4)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(10, 12)","(2, 4)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(11, 12)","(2, 5)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(12, 12)","(2, 6)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(13, 12)","(2, 7)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(14, 12)","(2, 6)","{1: 0.006083011147553457, 2: 0.9328026076613902, 3: 0.061114381191056215}"
"(13, 12)","(3, 6)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(12, 12)","(4, 6)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(11, 12)","(5, 6)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(10, 12)","(6, 6)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(9, 12)","(6, 5)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(8, 12)","(6, 4)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(7, 12)","(6, 3)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(6, 12)","(7, 3)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
"(5, 12)","(8, 3)","{1: 0.1760396466850024, 2: 3.901449876642556e-05, 3: 0.8239213388162313}"
