watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(6, 18)","(7, 3)","{1: 0.3337445763849235, 2: 0.3340863527048261, 3: 0.3321690709102504}"
"(5, 18)","(6, 3)","{1: 0.3337445763849235, 2: 0.3340863527048261, 3: 0.3321690709102504}"
"(4, 18)","(5, 3)","{1: 0.3342090948540863, 2: 0.3349656519448708, 3: 0.3308252532010429}"
"(3, 18)","(5, 4)","{1: 0.3342090948540863, 2: 0.3349656519448708, 3: 0.3308252532010429}"
"(2, 18)","(4, 4)","{1: 0.33037550104688884, 2: 0.34047274596187027, 3: 0.32915175299124105}"
"(2, 17)","(3, 4)","{1: 0.33037550104688884, 2: 0.34047274596187027, 3: 0.32915175299124105}"
"(2, 16)","(2, 4)","{1: 0.33067325791880553, 2: 0.3419597922595097, 3: 0.32736694982168474}"
"(2, 15)","(2, 5)","{1: 0.33067325791880553, 2: 0.3419597922595097, 3: 0.32736694982168474}"
"(2, 14)","(2, 6)","{1: 0.32629101440810165, 2: 0.3492521860241473, 3: 0.324456799567751}"
"(2, 13)","(2, 7)","{1: 0.32629101440810165, 2: 0.3492521860241473, 3: 0.324456799567751}"
"(2, 12)","(2, 6)","{1: 0.3215499370870176, 2: 0.3575085719637888, 3: 0.3209414909491936}"
"(3, 12)","(3, 6)","{1: 0.3215499370870176, 2: 0.3575085719637888, 3: 0.3209414909491936}"
"(4, 12)","(4, 6)","{1: 0.31659193233096455, 2: 0.36280119372162234, 3: 0.32060687394741305}"
"(5, 12)","(5, 6)","{1: 0.31659193233096455, 2: 0.36280119372162234, 3: 0.32060687394741305}"
"(6, 12)","(6, 6)","{1: 0.3101559778930716, 2: 0.3696999883009138, 3: 0.32014403380601464}"
"(7, 12)","(6, 5)","{1: 0.3101559778930716, 2: 0.3696999883009138, 3: 0.32014403380601464}"
"(8, 12)","(6, 4)","{1: 0.3158668570015274, 2: 0.3591566825021647, 3: 0.3249764604963079}"
"(9, 12)","(6, 3)","{1: 0.3158668570015274, 2: 0.3591566825021647, 3: 0.3249764604963079}"
"(9, 11)","(7, 3)","{1: 0.32078053572766313, 2: 0.3504401072919882, 3: 0.32877935698034866}"
"(9, 10)","(8, 3)","{1: 0.32078053572766313, 2: 0.3504401072919882, 3: 0.32877935698034866}"
"(9, 10)","(9, 3)","{1: 0.3142123814955893, 2: 0.3570503865695326, 3: 0.3287372319348782}"
"(9, 10)","(10, 3)","{1: 0.3142123814955893, 2: 0.3570503865695326, 3: 0.3287372319348782}"
"(9, 10)","(10, 2)","{1: 0.31318001517782523, 2: 0.35249501206435024, 3: 0.33432497275782447}"
"(9, 10)","(11, 2)","{1: 0.31318001517782523, 2: 0.35249501206435024, 3: 0.33432497275782447}"
"(9, 10)","(12, 2)","{1: 0.31342669479337526, 2: 0.3451861497748185, 3: 0.34138715543180626}"
"(9, 10)","(13, 2)","{1: 0.31342669479337526, 2: 0.3451861497748185, 3: 0.34138715543180626}"
"(9, 10)","(14, 2)","{1: 0.3130124350912587, 2: 0.33889649975901526, 3: 0.34809106514972593}"
"(9, 10)","(15, 2)","{1: 0.3130124350912587, 2: 0.33889649975901526, 3: 0.34809106514972593}"
"(9, 10)","(16, 2)","{1: 0.3120908669506692, 2: 0.3332248955048758, 3: 0.354684237544455}"
"(9, 10)","(17, 2)","{1: 0.3120908669506692, 2: 0.3332248955048758, 3: 0.354684237544455}"
"(9, 10)","(18, 2)","{1: 0.3100146507732295, 2: 0.329464921830473, 3: 0.36052042739629764}"
"(9, 10)","(17, 2)","{1: 0.3100146507732295, 2: 0.329464921830473, 3: 0.36052042739629764}"
"(9, 10)","(16, 2)","{1: 0.30930238427841356, 2: 0.3259775044983215, 3: 0.3647201112232649}"
"(9, 10)","(15, 2)","{1: 0.30930238427841356, 2: 0.3259775044983215, 3: 0.3647201112232649}"
"(9, 10)","(15, 3)","{1: 0.31005428823416437, 2: 0.3204287454618169, 3: 0.36951696630401876}"
"(9, 10)","(14, 3)","{1: 0.31005428823416437, 2: 0.3204287454618169, 3: 0.36951696630401876}"
"(9, 10)","(14, 4)","{1: 0.3108320178742614, 2: 0.3147166258667172, 3: 0.37445135625902126}"
"(9, 10)","(13, 4)","{1: 0.3108320178742614, 2: 0.3147166258667172, 3: 0.37445135625902126}"
"(9, 10)","(13, 5)","{1: 0.3110947058666481, 2: 0.30889597656166845, 3: 0.3800093175716834}"
"(9, 10)","(13, 6)","{1: 0.3110947058666481, 2: 0.30889597656166845, 3: 0.3800093175716834}"
"(9, 10)","(13, 7)","{1: 0.3069441261749537, 2: 0.3043506975824086, 3: 0.3887051762426377}"
"(9, 10)","(12, 7)","{1: 0.3069441261749537, 2: 0.3043506975824086, 3: 0.3887051762426377}"
"(9, 10)","(12, 8)","{1: 0.30528602478664657, 2: 0.2975045367267402, 3: 0.3972094384866133}"
"(9, 10)","(12, 9)","{1: 0.30528602478664657, 2: 0.2975045367267402, 3: 0.3972094384866133}"
"(9, 10)","(11, 9)","{1: 0.2983976712581731, 2: 0.29062871606460616, 3: 0.4109736126772207}"
"(9, 10)","(10, 9)","{1: 0.2983976712581731, 2: 0.29062871606460616, 3: 0.4109736126772207}"
"(9, 10)","(9, 9)","{1: 0.2861779772916774, 2: 0.2727330362030291, 3: 0.4410889865052935}"
"(9, 10)","(9, 9)","{1: 0.2861779772916774, 2: 0.2727330362030291, 3: 0.4410889865052935}"
"(9, 10)","(9, 9)","{1: 0.2688190014808319, 2: 0.2562805635269052, 3: 0.47490043499226287}"
"(9, 10)","(9, 9)","{1: 0.2688190014808319, 2: 0.2562805635269052, 3: 0.47490043499226287}"
"(9, 10)","(9, 9)","{1: 0.25134742612220723, 2: 0.2397089878321545, 3: 0.508943586045638}"
"(9, 10)","(9, 9)","{1: 0.25134742612220723, 2: 0.2397089878321545, 3: 0.508943586045638}"
"(9, 10)","(9, 9)","{1: 0.233924239319866, 2: 0.22317177668320076, 3: 0.5429039839969333}"
"(9, 10)","(9, 9)","{1: 0.233924239319866, 2: 0.22317177668320076, 3: 0.5429039839969333}"
"(9, 10)","(9, 9)","{1: 0.21670876159136404, 2: 0.2068210241868103, 3: 0.5764702142218256}"
"(9, 10)","(9, 9)","{1: 0.21670876159136404, 2: 0.2068210241868103, 3: 0.5764702142218256}"
"(9, 10)","(9, 9)","{1: 0.19985287012431854, 2: 0.19080193418875463, 3: 0.6093451956869269}"
"(9, 10)","(9, 9)","{1: 0.19985287012431854, 2: 0.19080193418875463, 3: 0.6093451956869269}"
"(9, 10)","(9, 9)","{1: 0.18349578759443325, 2: 0.1752478309057121, 3: 0.6412563814998548}"
"(9, 10)","(9, 9)","{1: 0.18349578759443325, 2: 0.1752478309057121, 3: 0.6412563814998548}"
"(9, 10)","(9, 9)","{1: 0.16775980142341348, 2: 0.16027604787449448, 3: 0.6719641507020921}"
"(9, 10)","(9, 9)","{1: 0.16775980142341348, 2: 0.16027604787449448, 3: 0.6719641507020921}"
"(9, 10)","(9, 9)","{1: 0.15274716488271156, 2: 0.14598493769074308, 3: 0.7012678974265455}"
"(9, 10)","(9, 9)","{1: 0.15274716488271156, 2: 0.14598493769074308, 3: 0.7012678974265455}"
"(9, 10)","(9, 9)","{1: 0.1385382957472296, 2: 0.1324521159546025, 3: 0.729009588298168}"
