watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.3999992884286839, 2: 0.6000007115713162}"
"(9, 15)","(7, 3)","{1: 0.39999664706696986, 2: 0.6000033529330302}"
"(9, 14)","(6, 3)","{1: 0.3999948238102164, 2: 0.6000051761897837}"
"(9, 13)","(5, 3)","{1: 0.39999361069898687, 2: 0.6000063893010131}"
"(9, 12)","(5, 4)","{1: 0.39999283675222114, 2: 0.6000071632477788}"
"(10, 12)","(4, 4)","{1: 0.3999928121852948, 2: 0.6000071878147052}"
"(9, 12)","(3, 4)","{1: 0.5714203304562532, 2: 0.4285796695437467}"
"(8, 12)","(2, 4)","{1: 0.5714201816867494, 2: 0.4285798183132506}"
"(7, 12)","(1, 4)","{1: 0.5714201073677355, 2: 0.4285798926322645}"
"(8, 12)","(1, 5)","{1: 5.234477593106106e-13, 2: 0.9999999999994766}"
"(9, 12)","(1, 6)","{1: 1.1581999072411843e-25, 2: 1.0}"
"(10, 12)","(2, 6)","{1: 1.1454716259772198e-37, 2: 1.0}"
"(11, 12)","(2, 7)","{1: 3.256156750168957e-48, 2: 1.0}"
"(12, 12)","(3, 7)","{1: 4.112924017287479e-62, 2: 1.0}"
"(13, 12)","(3, 8)","{1: 3.209937038073362e-72, 2: 1.0}"
"(14, 12)","(3, 9)","{1: 1.3322799714847798e-85, 2: 1.0}"
"(15, 12)","(4, 9)","{1: 3.062449211346875e-95, 2: 1.0}"
"(16, 12)","(5, 9)","{1: 1.0208161539239453e-95, 2: 1.0}"
"(17, 12)","(6, 9)","{1: 6.670255791030745e-108, 2: 1.0}"
"(18, 12)","(7, 9)","{1: 3.184104482743412e-120, 2: 1.0}"
"(18, 11)","(8, 9)","{1: 4.468916687813312e-132, 2: 1.0}"
"(17, 11)","(9, 9)","{1: 1.7008020215477263e-143, 2: 1.0}"
"(17, 10)","(9, 9)","{1: 1.6331221013925188e-154, 2: 1.0}"
"(16, 10)","(9, 9)","{1: 5.897751695604919e-160, 2: 1.0}"
"(15, 10)","(9, 9)","{1: 2.1298759617147896e-165, 2: 1.0}"
"(14, 10)","(9, 9)","{1: 7.691696508130485e-171, 2: 1.0}"
"(13, 10)","(9, 9)","{1: 2.7777296066365517e-176, 2: 1.0}"
"(12, 10)","(9, 9)","{1: 1.0031313325258359e-181, 2: 1.0}"
"(11, 10)","(9, 9)","{1: 3.6226437155397446e-187, 2: 1.0}"
"(10, 10)","(9, 9)","{1: 1.3082581576527126e-192, 2: 1.0}"
"(9, 10)","(9, 9)","{1: 4.724559027770315e-198, 2: 1.0}"
