watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.5, 2: 0.5}"
"(9, 15)","(7, 3)","{1: 0.4928553563894993, 2: 0.5071446436105008}"
"(9, 14)","(6, 3)","{1: 0.4928553563894993, 2: 0.5071446436105008}"
"(9, 13)","(5, 3)","{1: 0.4849396880464935, 2: 0.5150603119535064}"
"(9, 12)","(5, 4)","{1: 0.4849396880464935, 2: 0.5150603119535064}"
"(8, 12)","(4, 4)","{1: 0.471436723870599, 2: 0.5285632761294011}"
"(7, 12)","(3, 4)","{1: 0.471436723870599, 2: 0.5285632761294011}"
"(6, 12)","(2, 4)","{1: 0.4617504708160421, 2: 0.538249529183958}"
"(5, 12)","(1, 4)","{1: 0.4617504708160421, 2: 0.538249529183958}"
"(6, 12)","(1, 5)","{1: 0.15886251947671032, 2: 0.8411374805232896}"
"(7, 12)","(1, 6)","{1: 0.15886251947671032, 2: 0.8411374805232896}"
"(8, 12)","(2, 6)","{1: 0.019476048776502587, 2: 0.9805239512234976}"
"(9, 12)","(2, 7)","{1: 0.019476048776502587, 2: 0.9805239512234976}"
"(10, 12)","(3, 7)","{1: 0.001965571080318655, 2: 0.9980344289196813}"
"(11, 12)","(3, 8)","{1: 0.001965571080318655, 2: 0.9980344289196813}"
"(12, 12)","(3, 9)","{1: 0.00013266545673702702, 2: 0.999867334543263}"
"(13, 12)","(4, 9)","{1: 0.00013266545673702702, 2: 0.999867334543263}"
"(14, 12)","(5, 9)","{1: 4.135683027006834e-05, 2: 0.9999586431697299}"
"(15, 12)","(6, 9)","{1: 4.135683027006834e-05, 2: 0.9999586431697299}"
"(16, 12)","(7, 9)","{1: 2.8797027071637966e-06, 2: 0.9999971202972928}"
"(17, 12)","(8, 9)","{1: 2.8797027071637966e-06, 2: 0.9999971202972928}"
"(18, 12)","(9, 9)","{1: 2.19587295111225e-07, 2: 0.9999997804127049}"
"(17, 12)","(9, 9)","{1: 2.19587295111225e-07, 2: 0.9999997804127049}"
"(16, 12)","(9, 9)","{1: 3.876669740110068e-08, 2: 0.9999999612333026}"
"(15, 12)","(9, 9)","{1: 3.876669740110068e-08, 2: 0.9999999612333026}"
"(14, 12)","(9, 9)","{1: 6.844005263852039e-09, 2: 0.9999999931559947}"
"(13, 12)","(9, 9)","{1: 6.844005263852039e-09, 2: 0.9999999931559947}"
"(12, 12)","(9, 9)","{1: 1.208264050344742e-09, 2: 0.999999998791736}"
"(11, 12)","(9, 9)","{1: 1.208264050344742e-09, 2: 0.999999998791736}"
"(10, 12)","(9, 9)","{1: 2.1331105869996113e-10, 2: 0.999999999786689}"
"(9, 12)","(9, 9)","{1: 2.1331105869996113e-10, 2: 0.999999999786689}"
"(9, 11)","(9, 9)","{1: 3.765866220503395e-11, 2: 0.9999999999623413}"
"(9, 10)","(9, 9)","{1: 3.765866220503395e-11, 2: 0.9999999999623413}"
