watcher_pos,knower_pos,beliefs
"(8, 18)","(8, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(7, 2)","{1: 0.3345656877325142, 2: 0.333161915616154, 3: 0.33227239665133174}"
"(6, 18)","(6, 2)","{1: 0.33587613831310414, 2: 0.3330023166574222, 3: 0.3311215450294737}"
"(5, 18)","(5, 2)","{1: 0.33727334146282795, 2: 0.3328566340440945, 3: 0.3298700244930776}"
"(4, 18)","(4, 2)","{1: 0.3387673505460692, 2: 0.33272735854729746, 3: 0.3285052909066333}"
"(3, 18)","(3, 2)","{1: 0.34036991987624093, 2: 0.3326174668462516, 3: 0.3270126132775075}"
"(2, 18)","(2, 2)","{1: 0.3420948940305812, 2: 0.33253054211815325, 3: 0.32537456385126556}"
"(2, 17)","(3, 2)","{1: 0.34395871254427257, 2: 0.33247093307865855, 3: 0.3235703543770689}"
"(2, 16)","(4, 2)","{1: 0.34764546444844785, 2: 0.32730638201478773, 3: 0.3250481535367646}"
"(2, 15)","(5, 2)","{1: 0.35223135322983873, 2: 0.3207152889599272, 3: 0.3270533578102342}"
"(2, 14)","(6, 2)","{1: 0.3569693164164012, 2: 0.3142070347578089, 3: 0.32882364882578985}"
"(2, 13)","(7, 2)","{1: 0.36192385985870446, 2: 0.3077324122527342, 3: 0.33034372788856126}"
"(2, 12)","(8, 2)","{1: 0.3671719697408676, 2: 0.301240513619629, 3: 0.3315875166395034}"
"(3, 12)","(9, 2)","{1: 0.3728094824562282, 2: 0.29467551358851685, 3: 0.33251500395525496}"
"(4, 12)","(10, 2)","{1: 0.3789606453020591, 2: 0.28797235183396125, 3: 0.3330670028639796}"
"(5, 12)","(11, 2)","{1: 0.3742985107291068, 2: 0.2863101200749549, 3: 0.3393913691959384}"
"(6, 12)","(12, 2)","{1: 0.367144165467575, 2: 0.28572171766754567, 3: 0.3471341168648793}"
"(7, 12)","(13, 2)","{1: 0.3605527033617557, 2: 0.2847889498102932, 3: 0.3546583468279511}"
"(8, 12)","(14, 2)","{1: 0.354391663721213, 2: 0.2835680462287495, 3: 0.3620402900500375}"
"(9, 12)","(15, 2)","{1: 0.34856060818363566, 2: 0.2820975815803935, 3: 0.36934181023597085}"
"(9, 11)","(16, 2)","{1: 0.34298059793300634, 2: 0.28040373949782826, 3: 0.3766156625691654}"
"(9, 10)","(17, 2)","{1: 0.337587400123031, 2: 0.2785035725828817, 3: 0.3839090272940873}"
"(9, 10)","(18, 2)","{1: 0.3335596865754308, 2: 0.27646968383428394, 3: 0.38997062959028517}"
"(9, 10)","(17, 2)","{1: 0.32421733242383555, 2: 0.27645083038406526, 3: 0.3993318371920991}"
"(9, 10)","(16, 2)","{1: 0.3205979845768541, 2: 0.27565448257456804, 3: 0.40374753284857784}"
"(9, 10)","(15, 2)","{1: 0.314408100784493, 2: 0.27569220647542214, 3: 0.4098996927400849}"
"(9, 10)","(15, 3)","{1: 0.3088371745843927, 2: 0.27616648249803255, 3: 0.4149963429175748}"
"(9, 10)","(14, 3)","{1: 0.30425230398490616, 2: 0.27652909615013693, 3: 0.4192185998649569}"
"(9, 10)","(14, 4)","{1: 0.29851611076652157, 2: 0.2771113733457038, 3: 0.42437251588777475}"
"(9, 10)","(13, 4)","{1: 0.29274869555826194, 2: 0.27752424116252417, 3: 0.42972706327921384}"
"(9, 10)","(13, 5)","{1: 0.2868815151446107, 2: 0.27770028787471446, 3: 0.4354181969806748}"
"(9, 10)","(13, 6)","{1: 0.28086270875943375, 2: 0.27759777002952596, 3: 0.4415395212110404}"
"(9, 10)","(13, 7)","{1: 0.2746284415538231, 2: 0.2771579446468339, 3: 0.44821361379934305}"
"(9, 10)","(12, 7)","{1: 0.26809622217588697, 2: 0.27629686865168746, 3: 0.4556069091724256}"
"(9, 10)","(12, 8)","{1: 0.2608383746379266, 2: 0.2757669525163236, 3: 0.46339467284574987}"
"(9, 10)","(12, 9)","{1: 0.2547012943973129, 2: 0.269706734332587, 3: 0.47559197127010006}"
"(9, 10)","(11, 9)","{1: 0.24794998293547407, 2: 0.2616879206789781, 3: 0.49036209638554773}"
"(9, 10)","(10, 9)","{1: 0.23336672004610742, 2: 0.2526663974024759, 3: 0.5139668825514168}"
"(9, 10)","(9, 9)","{1: 0.21599730092356995, 2: 0.2399291781051091, 3: 0.5440735209713208}"
"(9, 10)","(9, 9)","{1: 0.19361584949408145, 2: 0.2206864529840765, 3: 0.585697697521842}"
"(9, 10)","(9, 9)","{1: 0.1784546431776296, 2: 0.20301802768771202, 3: 0.6185273291346584}"
"(9, 10)","(9, 9)","{1: 0.16375326289039738, 2: 0.18593823235552595, 3: 0.6503085047540766}"
"(9, 10)","(9, 9)","{1: 0.1496224694906714, 2: 0.1695694211379077, 3: 0.680808109371421}"
"(9, 10)","(9, 9)","{1: 0.1361540836717917, 2: 0.15401157934388315, 3: 0.7098343369843252}"
"(9, 10)","(9, 9)","{1: 0.12341952862841069, 2: 0.13934088666641123, 3: 0.7372395847051781}"
"(9, 10)","(9, 9)","{1: 0.11146955573808415, 2: 0.12560963111083856, 3: 0.7629208131510772}"
"(9, 10)","(9, 9)","{1: 0.10033500949039513, 2: 0.11284729403558663, 3: 0.7868176964740182}"
"(9, 10)","(9, 9)","{1: 0.0900284200244162, 2: 0.10106255312422878, 3: 0.808909026851355}"
"(9, 11)","(9, 9)","{1: 0.08054617997404812, 2: 0.09024591837313233, 3: 0.8292079016528195}"
"(9, 12)","(9, 9)","{1: 0.07187106305436482, 2: 0.08037272124713574, 3: 0.8477562156984993}"
"(8, 12)","(9, 9)","{1: 0.06397486705425535, 2: 0.0714062095181506, 3: 0.8646189234275942}"
"(7, 12)","(9, 9)","{1: 0.056821004204546686, 2: 0.06330054893582206, 3: 0.8798784468596313}"
"(6, 12)","(9, 9)","{1: 0.050366908389872456, 2: 0.056003587600516665, 3: 0.8936295040096108}"
"(5, 12)","(9, 9)","{1: 0.04456617433426549, 2: 0.049459291788563634, 3: 0.9059745338771709}"
"(4, 12)","(9, 9)","{1: 0.03937038402865916, 2: 0.04360980785342034, 3: 0.9170198081179206}"
"(3, 12)","(9, 9)","{1: 0.03473060784343398, 2: 0.03839714112187816, 3: 0.9268722510346878}"
"(2, 12)","(9, 9)","{1: 0.03059859133819047, 2: 0.03376446888746109, 3: 0.9356369397743485}"
"(3, 12)","(9, 9)","{1: 0.026927654326160358, 2: 0.029657121501621277, 3: 0.9434152241722183}"
"(4, 12)","(9, 9)","{1: 0.02367333753948916, 2: 0.026023274742998915, 3: 0.9503033877175119}"
"(5, 12)","(9, 9)","{1: 0.020793835801479293, 2: 0.02281439992600978, 3: 0.9563917642725109}"
"(6, 12)","(9, 9)","{1: 0.01825025644192165, 2: 0.019985517344871223, 3: 0.9617642262132072}"
"(7, 12)","(9, 9)","{1: 0.01600673909824118, 2: 0.0174952951441428, 3: 0.9664979657576159}"
"(8, 12)","(9, 9)","{1: 0.0140304690721722, 2: 0.015306030751060982, 3: 0.9706635001767667}"
"(9, 12)","(9, 9)","{1: 0.012291611833475873, 2: 0.013383546469766791, 3: 0.9743248416967574}"
"(9, 11)","(9, 9)","{1: 0.010763191612625303, 2: 0.011697025314895058, 3: 0.9775397830724797}"
"(9, 10)","(9, 9)","{1: 0.009420932641143395, 2: 0.010218808018882494, 3: 0.9803602593399741}"
