watcher_pos,knower_pos,beliefs
"(8, 18)","(8, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(7, 2)","{1: 0.3345656877325142, 2: 0.333161915616154, 3: 0.33227239665133174}"
"(6, 18)","(6, 2)","{1: 0.33587613831310414, 2: 0.3330023166574222, 3: 0.3311215450294737}"
"(5, 18)","(5, 2)","{1: 0.33727334146282795, 2: 0.3328566340440945, 3: 0.3298700244930776}"
"(4, 18)","(4, 2)","{1: 0.3387673505460692, 2: 0.33272735854729746, 3: 0.3285052909066333}"
"(3, 18)","(3, 2)","{1: 0.34036991987624093, 2: 0.3326174668462516, 3: 0.3270126132775075}"
"(2, 18)","(2, 2)","{1: 0.3420948940305812, 2: 0.33253054211815325, 3: 0.32537456385126556}"
"(2, 17)","(2, 3)","{1: 0.34395871254427257, 2: 0.33247093307865855, 3: 0.3235703543770689}"
"(2, 16)","(3, 3)","{1: 0.3456009484778088, 2: 0.33604972622516016, 3: 0.3183493252970311}"
"(2, 15)","(3, 4)","{1: 0.3500181968025302, 2: 0.33089087207357837, 3: 0.31909093112389136}"
"(2, 14)","(4, 4)","{1: 0.3532770926766228, 2: 0.333131499851566, 3: 0.31359140747181125}"
"(2, 13)","(5, 4)","{1: 0.35930151490846973, 2: 0.32597109443654293, 3: 0.31472739065498745}"
"(2, 12)","(6, 4)","{1: 0.36559655812663333, 2: 0.3189062749651089, 3: 0.3154971669082577}"
"(3, 12)","(6, 5)","{1: 0.37227135629721, 2: 0.31185829336802895, 3: 0.31587035033476113}"
"(4, 12)","(6, 6)","{1: 0.37793353081286546, 2: 0.3125748676391234, 3: 0.309491601548011}"
"(5, 12)","(7, 6)","{1: 0.3842580922256449, 2: 0.3129904412826319, 3: 0.30275146649172324}"
"(6, 12)","(8, 6)","{1: 0.3937290977613403, 2: 0.3044853196332954, 3: 0.30178558260536426}"
"(7, 12)","(8, 7)","{1: 0.40446967844467446, 2: 0.2955878816733318, 3: 0.2999424398819937}"
"(8, 12)","(8, 8)","{1: 0.4154894584755564, 2: 0.2934347500810807, 3: 0.29107579144336293}"
"(9, 12)","(9, 8)","{1: 0.43237329710808114, 2: 0.2847678638608783, 3: 0.28285883903104053}"
"(9, 11)","(9, 9)","{1: 0.45300836532695093, 2: 0.271357680579533, 3: 0.2756339540935161}"
"(9, 10)","(9, 9)","{1: 0.48962529859377435, 2: 0.25240859896460327, 3: 0.2579661024416224}"
