watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.49549549549549554, 2: 0.5045045045045045}"
"(9, 15)","(7, 3)","{1: 0.4952396320800388, 2: 0.5047603679199613}"
"(9, 14)","(6, 3)","{1: 0.4949589178716229, 2: 0.5050410821283772}"
"(9, 13)","(5, 3)","{1: 0.49464954531231786, 2: 0.5053504546876822}"
"(9, 12)","(5, 4)","{1: 0.4943068865881853, 2: 0.5056931134118147}"
"(8, 12)","(4, 4)","{1: 0.487348335145852, 2: 0.512651664854148}"
"(7, 12)","(3, 4)","{1: 0.4865784424033205, 2: 0.5134215575966795}"
"(6, 12)","(2, 4)","{1: 0.4857148010191231, 2: 0.5142851989808769}"
"(5, 12)","(2, 5)","{1: 0.4847390901016798, 2: 0.5152609098983201}"
"(4, 12)","(2, 6)","{1: 0.4761419352368468, 2: 0.5238580647631532}"
"(3, 12)","(2, 7)","{1: 0.46716602656701023, 2: 0.5328339734329899}"
"(2, 12)","(3, 7)","{1: 0.45771944645016577, 2: 0.5422805535498343}"
"(3, 12)","(3, 8)","{1: 0.4497700623255772, 2: 0.5502299376744227}"
"(4, 12)","(3, 9)","{1: 0.4400461048616457, 2: 0.5599538951383544}"
"(5, 12)","(4, 9)","{1: 0.4296754816043271, 2: 0.5703245183956729}"
"(6, 12)","(5, 9)","{1: 0.41155505406917725, 2: 0.5884449459308229}"
"(7, 12)","(6, 9)","{1: 0.3917937088285226, 2: 0.6082062911714773}"
"(8, 12)","(7, 9)","{1: 0.36978716479498325, 2: 0.6302128352050167}"
"(9, 12)","(8, 9)","{1: 0.34457556166142944, 2: 0.6554244383385704}"
"(9, 11)","(9, 9)","{1: 0.3144715225600565, 2: 0.6855284774399435}"
"(9, 10)","(9, 9)","{1: 0.2760132068229341, 2: 0.7239867931770659}"
"(9, 10)","(9, 9)","{1: 0.24959778491308005, 2: 0.7504022150869201}"
"(9, 10)","(9, 9)","{1: 0.22492500795402873, 2: 0.7750749920459713}"
"(9, 10)","(9, 9)","{1: 0.20203449940621332, 2: 0.7979655005937868}"
"(9, 10)","(9, 9)","{1: 0.18092974653656627, 2: 0.8190702534634338}"
"(9, 10)","(9, 9)","{1: 0.16158319654049447, 2: 0.8384168034595056}"
"(9, 10)","(9, 9)","{1: 0.14394179558945575, 2: 0.8560582044105444}"
"(9, 10)","(9, 9)","{1: 0.1279325609982073, 2: 0.8720674390017927}"
"(9, 10)","(9, 9)","{1: 0.11346787017463279, 2: 0.8865321298253671}"
"(9, 10)","(9, 9)","{1: 0.10045024768625306, 2: 0.8995497523137469}"
"(9, 10)","(9, 9)","{1: 0.08877652171519669, 2: 0.9112234782848033}"
"(9, 10)","(9, 9)","{1: 0.0783412962871878, 2: 0.9216587037128122}"
"(9, 11)","(9, 9)","{1: 0.06903974305202565, 2: 0.9309602569479742}"
"(9, 12)","(9, 9)","{1: 0.06076975625032292, 2: 0.9392302437496771}"
"(10, 12)","(9, 9)","{1: 0.05343353892561061, 2: 0.9465664610743894}"
"(11, 12)","(9, 9)","{1: 0.04693870044992339, 2: 0.9530612995500767}"
"(12, 12)","(9, 9)","{1: 0.0411989482300846, 2: 0.9588010517699154}"
"(13, 12)","(9, 9)","{1: 0.03613445298959204, 2: 0.9638655470104078}"
"(14, 12)","(9, 9)","{1: 0.031671959719444365, 2: 0.9683280402805556}"
"(15, 12)","(9, 9)","{1: 0.02774470713743675, 2: 0.9722552928625633}"
"(16, 12)","(9, 9)","{1: 0.02429220863128437, 2: 0.9757077913687158}"
"(17, 12)","(9, 9)","{1: 0.02125993807382146, 2: 0.9787400619261787}"
"(18, 12)","(9, 9)","{1: 0.018598955119186703, 2: 0.9814010448808134}"
"(18, 11)","(9, 9)","{1: 0.016265496886158207, 2: 0.9837345031138418}"
"(17, 11)","(9, 9)","{1: 0.01422055639718471, 2: 0.9857794436028153}"
"(17, 10)","(9, 9)","{1: 0.012429462742297951, 2: 0.987570537257702}"
"(16, 10)","(9, 9)","{1: 0.010861473582043825, 2: 0.9891385264179562}"
"(15, 10)","(9, 9)","{1: 0.009489387165877442, 2: 0.9905106128341227}"
"(14, 10)","(9, 9)","{1: 0.008289178384754283, 2: 0.9917108216152457}"
"(13, 10)","(9, 9)","{1: 0.007239661365127746, 2: 0.9927603386348721}"
"(12, 10)","(9, 9)","{1: 0.00632217962389675, 2: 0.9936778203761032}"
"(11, 10)","(9, 9)","{1: 0.005520323732854065, 2: 0.9944796762671458}"
"(10, 10)","(9, 9)","{1: 0.004819675695868784, 2: 0.9951803243041312}"
"(9, 10)","(9, 9)","{1: 0.0042075787470076, 2: 0.9957924212529925}"
