watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.2858390711493427, 2: 0.42875987794430087, 3: 0.2854010509063564}"
"(6, 18)","(7, 3)","{1: 0.2860157815546355, 2: 0.4290296660807017, 3: 0.2849545523646628}"
"(5, 18)","(6, 3)","{1: 0.2861732100435436, 2: 0.42926907322790897, 3: 0.2845577167285474}"
"(4, 18)","(5, 3)","{1: 0.2863126569222008, 2: 0.4294804189268629, 3: 0.28420692415093635}"
"(3, 18)","(5, 4)","{1: 0.2864354290466799, 2: 0.4296659675993671, 3: 0.283898603353953}"
"(2, 18)","(4, 4)","{1: 0.2864354290466799, 2: 0.4296659675993671, 3: 0.283898603353953}"
"(2, 17)","(3, 4)","{1: 0.36513422113194816, 2: 0.2738598531981376, 3: 0.3610059256699143}"
"(2, 16)","(2, 4)","{1: 0.3652649334904114, 2: 0.2739580571778557, 3: 0.3607770093317329}"
"(2, 15)","(1, 4)","{1: 0.3653768393235922, 2: 0.27404207258239033, 3: 0.3605810880940175}"
"(2, 14)","(1, 5)","{1: 5.234445844465727e-13, 2: 0.9999938323442826, 3: 6.167655194008549e-06}"
"(2, 13)","(1, 6)","{1: 5.234445844465727e-13, 2: 0.9999938323442826, 3: 6.167655194008549e-06}"
"(3, 13)","(2, 6)","{1: 5.234445844465727e-13, 2: 0.9999938323442826, 3: 6.167655194008549e-06}"
"(4, 13)","(2, 7)","{1: 1.487964509479354e-23, 2: 0.9999958911489687, 3: 4.108851031213149e-06}"
"(5, 13)","(2, 6)","{1: 1.487964509479354e-23, 2: 0.9999958911489687, 3: 4.108851031213149e-06}"
"(6, 13)","(1, 6)","{1: 7.245301029010063e-18, 2: 2.79867482274371e-17, 3: 1.0}"
"(6, 12)","(1, 5)","{1: 7.245301029010063e-18, 2: 2.79867482274371e-17, 3: 1.0}"
"(6, 11)","(1, 4)","{1: 7.245301029010063e-18, 2: 2.79867482274371e-17, 3: 1.0}"
"(7, 11)","(2, 4)","{1: 7.248969316787914e-18, 2: 2.1904959475409373e-34, 3: 1.0}"
"(8, 11)","(3, 4)","{1: 7.248969316787914e-18, 2: 2.1904959475409373e-34, 3: 1.0}"
"(9, 11)","(4, 4)","{1: 7.248969316787914e-18, 2: 2.1904959475409373e-34, 3: 1.0}"
"(9, 10)","(5, 4)","{1: 7.248969316787914e-18, 2: 2.1904959475409373e-34, 3: 1.0}"
"(9, 10)","(6, 4)","{1: 7.248969316787914e-18, 2: 2.1904959475409373e-34, 3: 1.0}"
"(9, 10)","(6, 3)","{1: 2.06097354067416e-28, 2: 2.190875210382535e-34, 3: 1.0}"
"(9, 10)","(7, 3)","{1: 1.872503858590394e-38, 2: 4.2441214941824615e-59, 3: 1.0}"
"(9, 10)","(8, 3)","{1: 1.4615471675551645e-48, 2: 4.244554306328547e-59, 3: 1.0}"
"(9, 10)","(9, 3)","{1: 3.1382602018286966e-58, 2: 4.244877589576396e-59, 3: 1.0}"
"(9, 10)","(10, 3)","{1: 1.703820049992298e-67, 2: 4.245114101716444e-59, 3: 1.0}"
"(9, 10)","(10, 2)","{1: 2.1716277227834335e-76, 2: 1.8625675141028044e-88, 3: 1.0}"
"(9, 10)","(11, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(12, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(13, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(14, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(18, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(14, 2)","{1: 6.085009038550644e-85, 2: 2.925661846602057e-116, 3: 1.0}"
"(9, 10)","(14, 3)","{1: 4.056260093554584e-85, 2: 8.316586299757371e-127, 3: 1.0}"
"(9, 10)","(14, 4)","{1: 2.7039622426262146e-85, 2: 7.555047653885999e-137, 3: 1.0}"
"(9, 10)","(13, 4)","{1: 2.703686523717911e-85, 2: 5.896347025804709e-147, 3: 1.0}"
"(9, 10)","(13, 5)","{1: 5.406417592412672e-85, 2: 1.265977750327444e-156, 3: 1.0}"
"(9, 10)","(13, 6)","{1: 1.7045920075659786e-92, 2: 6.872846609976182e-166, 3: 1.0}"
"(9, 10)","(13, 7)","{1: 3.6631395638138924e-100, 2: 8.759534061648092e-175, 3: 1.0}"
"(9, 10)","(12, 7)","{1: 1.418007214814685e-107, 2: 2.454396954441723e-183, 3: 1.0}"
"(9, 10)","(12, 8)","{1: 1.4178172119398364e-107, 2: 1.4262050294454183e-191, 3: 1.0}"
"(9, 10)","(12, 9)","{1: 5.488393223341714e-115, 2: 1.6314054815384511e-199, 3: 1.0}"
"(9, 10)","(11, 9)","{1: 3.6844088503265303e-122, 2: 3.505862949913597e-207, 3: 1.0}"
"(9, 10)","(10, 9)","{1: 3.6844088503265303e-122, 2: 3.505862949913597e-207, 3: 1.0}"
"(9, 10)","(9, 9)","{1: 3.6844088503265303e-122, 2: 3.505862949913597e-207, 3: 1.0}"
