watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(6, 18)","(7, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(5, 18)","(6, 3)","{1: 0.33503946073977003, 2: 0.3365040197359004, 3: 0.32845651952432964}"
"(4, 18)","(5, 3)","{1: 0.33503946073977003, 2: 0.3365040197359004, 3: 0.32845651952432964}"
"(3, 18)","(5, 4)","{1: 0.33503946073977003, 2: 0.3365040197359004, 3: 0.32845651952432964}"
"(2, 18)","(4, 4)","{1: 0.31957853867807784, 2: 0.3587171105214231, 3: 0.321704350800499}"
"(2, 17)","(3, 4)","{1: 0.31957853867807784, 2: 0.3587171105214231, 3: 0.321704350800499}"
"(2, 16)","(2, 4)","{1: 0.31957853867807784, 2: 0.3587171105214231, 3: 0.321704350800499}"
"(2, 15)","(2, 5)","{1: 0.32056504587617723, 2: 0.36527016383954053, 3: 0.3141647902842821}"
"(2, 14)","(2, 6)","{1: 0.32056504587617723, 2: 0.36527016383954053, 3: 0.3141647902842821}"
"(2, 13)","(2, 7)","{1: 0.32056504587617723, 2: 0.36527016383954053, 3: 0.3141647902842821}"
"(2, 12)","(3, 7)","{1: 0.30118792190133364, 2: 0.39904404614036965, 3: 0.29976803195829665}"
"(3, 12)","(3, 8)","{1: 0.30118792190133364, 2: 0.39904404614036965, 3: 0.29976803195829665}"
"(4, 12)","(3, 9)","{1: 0.30118792190133364, 2: 0.39904404614036965, 3: 0.29976803195829665}"
"(5, 12)","(4, 9)","{1: 0.2795412300849643, 2: 0.43669323495875434, 3: 0.28376553495628126}"
"(6, 12)","(5, 9)","{1: 0.2795412300849643, 2: 0.43669323495875434, 3: 0.28376553495628126}"
"(7, 12)","(6, 9)","{1: 0.2795412300849643, 2: 0.43669323495875434, 3: 0.28376553495628126}"
"(8, 12)","(7, 9)","{1: 0.22988582997571594, 2: 0.5133854000106376, 3: 0.2567287700136466}"
"(9, 12)","(8, 9)","{1: 0.22988582997571594, 2: 0.5133854000106376, 3: 0.2567287700136466}"
"(9, 11)","(9, 9)","{1: 0.22988582997571594, 2: 0.5133854000106376, 3: 0.2567287700136466}"
"(9, 10)","(9, 9)","{1: 0.15380993294165204, 2: 0.6582011861111599, 3: 0.18798888094718816}"
"(9, 10)","(9, 9)","{1: 0.15380993294165204, 2: 0.6582011861111599, 3: 0.18798888094718816}"
"(9, 10)","(9, 9)","{1: 0.15380993294165204, 2: 0.6582011861111599, 3: 0.18798888094718816}"
"(9, 10)","(9, 9)","{1: 0.10746202045631598, 2: 0.76099295665122, 3: 0.13154502289246406}"
"(9, 10)","(9, 9)","{1: 0.10746202045631598, 2: 0.76099295665122, 3: 0.13154502289246406}"
"(9, 10)","(9, 9)","{1: 0.10746202045631598, 2: 0.76099295665122, 3: 0.13154502289246406}"
"(9, 10)","(9, 9)","{1: 0.07171216366779365, 2: 0.8403686045872595, 3: 0.08791923174494685}"
"(9, 10)","(9, 9)","{1: 0.07171216366779365, 2: 0.8403686045872595, 3: 0.08791923174494685}"
"(9, 10)","(9, 9)","{1: 0.07171216366779365, 2: 0.8403686045872595, 3: 0.08791923174494685}"
"(9, 11)","(9, 9)","{1: 0.04625313564796516, 2: 0.8969526785325992, 3: 0.05679418581943575}"
"(9, 12)","(9, 9)","{1: 0.04625313564796516, 2: 0.8969526785325992, 3: 0.05679418581943575}"
"(10, 12)","(9, 9)","{1: 0.04625313564796516, 2: 0.8969526785325992, 3: 0.05679418581943575}"
"(11, 12)","(9, 9)","{1: 0.029137072516132824, 2: 0.9350301682152989, 3: 0.035832759268568215}"
"(12, 12)","(9, 9)","{1: 0.029137072516132824, 2: 0.9350301682152989, 3: 0.035832759268568215}"
"(13, 12)","(9, 9)","{1: 0.029137072516132824, 2: 0.9350301682152989, 3: 0.035832759268568215}"
"(14, 12)","(9, 9)","{1: 0.018071362270767496, 2: 0.9596700877767776, 3: 0.022258549952454812}"
"(15, 12)","(9, 9)","{1: 0.018071362270767496, 2: 0.9596700877767776, 3: 0.022258549952454812}"
"(16, 12)","(9, 9)","{1: 0.018071362270767496, 2: 0.9596700877767776, 3: 0.022258549952454812}"
"(17, 12)","(9, 9)","{1: 0.011097292951139436, 2: 0.9752129838620032, 3: 0.013689723186857395}"
"(18, 12)","(9, 9)","{1: 0.011097292951139436, 2: 0.9752129838620032, 3: 0.013689723186857395}"
"(17, 12)","(9, 9)","{1: 0.011097292951139436, 2: 0.9752129838620032, 3: 0.013689723186857395}"
"(16, 12)","(9, 9)","{1: 0.006772372252378018, 2: 0.984860236496279, 3: 0.008367391251342981}"
"(15, 12)","(9, 9)","{1: 0.006772372252378018, 2: 0.984860236496279, 3: 0.008367391251342981}"
