watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.3999992884286839, 2: 0.6000007115713162}"
"(9, 15)","(7, 3)","{1: 0.39999664706696986, 2: 0.6000033529330302}"
"(9, 14)","(6, 3)","{1: 0.3999948238102164, 2: 0.6000051761897837}"
"(9, 13)","(5, 3)","{1: 0.39999361069898687, 2: 0.6000063893010131}"
"(9, 12)","(5, 4)","{1: 0.39999283675222114, 2: 0.6000071632477788}"
"(10, 12)","(4, 4)","{1: 0.39999283675222114, 2: 0.6000071632477788}"
"(9, 12)","(3, 4)","{1: 0.5714203555248157, 2: 0.4285796444751843}"
"(8, 12)","(2, 4)","{1: 0.5714202067553141, 2: 0.428579793244686}"
"(7, 12)","(2, 3)","{1: 0.5714201324363013, 2: 0.4285798675636987}"
"(6, 12)","(2, 2)","{1: 0.5714201324363013, 2: 0.4285798675636987}"
"(5, 12)","(2, 3)","{1: 0.5714201324363013, 2: 0.4285798675636987}"
"(4, 12)","(3, 3)","{1: 0.5714201663884279, 2: 0.42857983361157215}"
"(3, 12)","(3, 4)","{1: 0.9999999999999905, 2: 9.473742626158973e-15}"
"(2, 12)","(4, 4)","{1: 0.9999999999999906, 2: 9.473741117592956e-15}"
"(2, 11)","(5, 4)","{1: 1.0, 2: 1.1966493894509186e-28}"
"(3, 11)","(6, 4)","{1: 1.0, 2: 9.933353804922992e-42}"
"(3, 10)","(6, 5)","{1: 1.0, 2: 4.3957812268145235e-54}"
"(4, 10)","(6, 6)","{1: 1.0, 2: 4.395777849102709e-54}"
"(5, 10)","(7, 6)","{1: 1.0, 2: 4.39577623521366e-54}"
"(6, 10)","(8, 6)","{1: 1.0, 2: 3.64892181238416e-67}"
"(7, 10)","(8, 7)","{1: 1.0, 2: 1.614747880314017e-79}"
"(8, 10)","(8, 8)","{1: 1.0, 2: 1.614746639543599e-79}"
"(9, 10)","(9, 8)","{1: 1.0, 2: 1.61474604669699e-79}"
"(9, 10)","(9, 9)","{1: 1.0, 2: 6.339482956930024e-92}"
