watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.5, 2: 0.5}"
"(9, 15)","(7, 3)","{1: 0.5, 2: 0.5}"
"(9, 14)","(6, 3)","{1: 0.5, 2: 0.5}"
"(9, 13)","(5, 3)","{1: 0.4920809232685806, 2: 0.5079190767314193}"
"(9, 12)","(5, 4)","{1: 0.4920809232685806, 2: 0.5079190767314193}"
"(8, 12)","(4, 4)","{1: 0.4920809232685806, 2: 0.5079190767314193}"
"(7, 12)","(3, 4)","{1: 0.4920809232685806, 2: 0.5079190767314193}"
"(6, 12)","(2, 4)","{1: 0.48235759114057286, 2: 0.5176424088594271}"
"(5, 12)","(2, 3)","{1: 0.48235759114057286, 2: 0.5176424088594271}"
"(4, 12)","(2, 2)","{1: 0.48235759114057286, 2: 0.5176424088594271}"
"(3, 12)","(2, 3)","{1: 0.48235759114057286, 2: 0.5176424088594271}"
"(2, 12)","(3, 3)","{1: 0.4930735477068144, 2: 0.5069264522931856}"
"(3, 12)","(3, 4)","{1: 0.4930735477068144, 2: 0.5069264522931856}"
"(4, 12)","(4, 4)","{1: 0.4930735477068144, 2: 0.5069264522931856}"
"(5, 12)","(5, 4)","{1: 0.4930735477068144, 2: 0.5069264522931856}"
"(6, 12)","(6, 4)","{1: 0.8801833574376892, 2: 0.11981664256231085}"
"(7, 12)","(6, 5)","{1: 0.8801833574376892, 2: 0.11981664256231085}"
"(8, 12)","(6, 6)","{1: 0.8801833574376892, 2: 0.11981664256231085}"
"(9, 12)","(7, 6)","{1: 0.8801833574376892, 2: 0.11981664256231085}"
"(9, 11)","(8, 6)","{1: 0.9839272655390724, 2: 0.016072734460927638}"
"(9, 10)","(8, 7)","{1: 0.9839272655390724, 2: 0.016072734460927638}"
"(9, 10)","(8, 8)","{1: 0.9839272655390724, 2: 0.016072734460927638}"
"(9, 10)","(9, 8)","{1: 0.9839272655390724, 2: 0.016072734460927638}"
"(9, 10)","(9, 9)","{1: 0.9972159224719946, 2: 0.0027840775280054153}"
