watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(6, 18)","(7, 3)","{1: 0.3337531447646356, 2: 0.334040491423925, 3: 0.3322063638114394}"
"(5, 18)","(6, 3)","{1: 0.3337531447646356, 2: 0.334040491423925, 3: 0.3322063638114394}"
"(4, 18)","(5, 3)","{1: 0.3342224888054338, 2: 0.33485279995829653, 3: 0.33092471123626965}"
"(3, 18)","(5, 4)","{1: 0.3342224888054338, 2: 0.33485279995829653, 3: 0.33092471123626965}"
"(2, 18)","(4, 4)","{1: 0.33508301901028237, 2: 0.33638571218646546, 3: 0.32853126880325223}"
"(2, 17)","(3, 4)","{1: 0.33508301901028237, 2: 0.33638571218646546, 3: 0.32853126880325223}"
"(2, 16)","(2, 4)","{1: 0.33567900304879644, 2: 0.33749888565787034, 3: 0.3268221112933333}"
"(2, 15)","(2, 3)","{1: 0.33567900304879644, 2: 0.33749888565787034, 3: 0.3268221112933333}"
"(2, 14)","(2, 2)","{1: 0.3410565641601685, 2: 0.3305416809305034, 3: 0.32840175490932805}"
"(2, 13)","(2, 3)","{1: 0.3410565641601685, 2: 0.3305416809305034, 3: 0.32840175490932805}"
"(2, 12)","(3, 3)","{1: 0.3426661653412462, 2: 0.33146115294768774, 3: 0.32587268171106615}"
"(3, 12)","(3, 4)","{1: 0.3426661653412462, 2: 0.33146115294768774, 3: 0.32587268171106615}"
"(4, 12)","(4, 4)","{1: 0.34450455289481535, 2: 0.3317600058309482, 3: 0.3237354412742364}"
"(5, 12)","(5, 4)","{1: 0.34450455289481535, 2: 0.3317600058309482, 3: 0.3237354412742364}"
"(6, 12)","(6, 4)","{1: 0.35011334097210167, 2: 0.32482075885317874, 3: 0.3250659001747196}"
"(7, 12)","(6, 5)","{1: 0.35011334097210167, 2: 0.32482075885317874, 3: 0.3250659001747196}"
"(8, 12)","(6, 6)","{1: 0.35579058718602175, 2: 0.32539245656215465, 3: 0.31881695625182366}"
"(9, 12)","(7, 6)","{1: 0.35579058718602175, 2: 0.32539245656215465, 3: 0.31881695625182366}"
"(9, 11)","(8, 6)","{1: 0.364727243560909, 2: 0.31732709383932356, 3: 0.3179456625997673}"
"(9, 10)","(8, 7)","{1: 0.364727243560909, 2: 0.31732709383932356, 3: 0.3179456625997673}"
"(9, 10)","(8, 8)","{1: 0.3755106061300179, 2: 0.31524556952470545, 3: 0.30924382434527653}"
"(9, 10)","(9, 8)","{1: 0.3755106061300179, 2: 0.31524556952470545, 3: 0.30924382434527653}"
"(9, 10)","(9, 9)","{1: 0.394602951795564, 2: 0.30315508563929644, 3: 0.3022419625651397}"
