watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.4955186496553354, 2: 0.5044813503446646}"
"(9, 15)","(7, 3)","{1: 0.49467991151822654, 2: 0.5053200884817733}"
"(9, 14)","(6, 3)","{1: 0.4937680024798414, 2: 0.5062319975201586}"
"(9, 13)","(5, 3)","{1: 0.4927729162352144, 2: 0.5072270837647855}"
"(9, 12)","(5, 4)","{1: 0.4916827359991674, 2: 0.5083172640008327}"
"(8, 12)","(4, 4)","{1: 0.48974318247624876, 2: 0.5102568175237513}"
"(7, 12)","(3, 4)","{1: 0.49304666401956965, 2: 0.5069533359804302}"
"(6, 12)","(2, 4)","{1: 0.4915720105665535, 2: 0.5084279894334466}"
"(5, 12)","(1, 4)","{1: 0.4899231397897043, 2: 0.5100768602102956}"
"(4, 12)","(1, 5)","{1: 0.4649258507683277, 2: 0.5350741492316723}"
"(3, 12)","(1, 6)","{1: 0.42744294932757, 2: 0.5725570506724301}"
"(2, 12)","(2, 6)","{1: 0.3898619320117812, 2: 0.6101380679882187}"
"(3, 12)","(2, 7)","{1: 0.36392038602853716, 2: 0.6360796139714627}"
"(4, 12)","(3, 7)","{1: 0.3211326924391207, 2: 0.6788673075608792}"
"(5, 12)","(3, 8)","{1: 0.29096944817406145, 2: 0.7090305518259385}"
"(6, 12)","(3, 9)","{1: 0.24299202489407604, 2: 0.7570079751059241}"
"(7, 12)","(4, 9)","{1: 0.21165977764527652, 2: 0.7883402223547235}"
"(8, 12)","(5, 9)","{1: 0.18002663095396876, 2: 0.8199733690460312}"
"(9, 12)","(6, 9)","{1: 0.1412781418972122, 2: 0.8587218581027878}"
"(10, 12)","(7, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(11, 12)","(8, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(12, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(13, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(14, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(15, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(16, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(17, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(18, 12)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(18, 11)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(17, 11)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(17, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(16, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(15, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(14, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(13, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(12, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(11, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(10, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
"(9, 10)","(9, 9)","{1: 0.10320802147748484, 2: 0.8967919785225151}"
