watcher_pos,knower_pos,beliefs
"(9, 17)","(8, 2)","{1: 0.5, 2: 0.5}"
"(9, 16)","(7, 2)","{1: 0.6666650067822564, 2: 0.3333349932177436}"
"(9, 15)","(6, 2)","{1: 0.7999980858475637, 2: 0.20000191415243632}"
"(9, 14)","(5, 2)","{1: 0.8888874530862232, 2: 0.11111254691377691}"
"(9, 13)","(4, 2)","{1: 0.9411755886214622, 2: 0.05882441137853781}"
"(9, 12)","(3, 2)","{1: 0.9696964808442158, 2: 0.030303519155784213}"
"(8, 12)","(2, 2)","{1: 0.9846151275971962, 2: 0.01538487240280379}"
"(7, 12)","(2, 3)","{1: 0.9922479304169131, 2: 0.007752069583086923}"
"(6, 12)","(3, 3)","{1: 0.9846151262749272, 2: 0.015384873725072938}"
"(5, 12)","(3, 4)","{1: 1.0, 2: 1.439626085927908e-17}"
"(4, 12)","(4, 4)","{1: 1.0, 2: 1.4396260562724952e-17}"
"(3, 12)","(5, 4)","{1: 1.0, 2: 1.8784149202994317e-33}"
"(2, 12)","(6, 4)","{1: 1.0, 2: 2.808667895399008e-48}"
"(2, 11)","(6, 5)","{1: 1.0, 2: 3.5476911173336923e-62}"
"(3, 11)","(6, 6)","{1: 1.0, 2: 3.547690546416957e-62}"
"(3, 10)","(7, 6)","{1: 1.0, 2: 3.5476903205088167e-62}"
"(4, 10)","(8, 6)","{1: 1.0, 2: 5.3046234875186685e-77}"
"(5, 10)","(8, 7)","{1: 1.0, 2: 6.700388343598697e-91}"
"(6, 10)","(8, 8)","{1: 1.0, 2: 6.700387265327935e-91}"
"(7, 10)","(9, 8)","{1: 1.0, 2: 4.4648723571073424e-104}"
"(8, 10)","(9, 9)","{1: 1.0, 2: 3.70627831390698e-117}"
"(9, 10)","(9, 9)","{1: 1.0, 2: 8.200648518863128e-130}"
