watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(8, 17)","(8, 3)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(8, 16)","(7, 3)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(8, 15)","(6, 3)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(8, 14)","(5, 3)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(8, 13)","(5, 4)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(8, 12)","(4, 4)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(9, 12)","(3, 4)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(10, 12)","(2, 4)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(11, 12)","(2, 5)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(12, 12)","(2, 6)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(13, 12)","(2, 7)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(14, 12)","(2, 6)","{1: 0.18224588002177258, 2: 0.5673782278806903, 3: 0.2503758920975372}"
"(13, 12)","(3, 6)","{1: 0.5176256664395502, 2: 0.059982830457366285, 3: 0.42239150310308354}"
"(12, 12)","(4, 6)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(11, 12)","(5, 6)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(10, 12)","(6, 6)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 12)","(6, 5)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(8, 12)","(6, 4)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(7, 12)","(6, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(6, 12)","(7, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(5, 12)","(8, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(4, 12)","(9, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(3, 12)","(10, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 12)","(10, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 13)","(11, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 14)","(12, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 15)","(13, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 16)","(14, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 17)","(15, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 18)","(16, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(2, 17)","(17, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(3, 17)","(18, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(3, 16)","(17, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(3, 15)","(16, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(4, 15)","(15, 2)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(5, 15)","(15, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(6, 15)","(14, 3)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(6, 14)","(14, 4)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(6, 13)","(13, 4)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(6, 12)","(13, 5)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(7, 12)","(13, 6)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(8, 12)","(13, 7)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 12)","(12, 7)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 11)","(12, 8)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 10)","(12, 9)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 10)","(11, 9)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 10)","(10, 9)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
"(9, 10)","(9, 9)","{1: 0.25274757170736045, 2: 0.1303775431716995, 3: 0.6168748851209401}"
