watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.3999992884286839, 2: 0.6000007115713162}"
"(9, 15)","(7, 3)","{1: 0.39999664706696986, 2: 0.6000033529330302}"
"(9, 14)","(6, 3)","{1: 0.3999948238102164, 2: 0.6000051761897837}"
"(9, 13)","(5, 3)","{1: 0.39999361069898687, 2: 0.6000063893010131}"
"(9, 12)","(5, 4)","{1: 0.39999283675222114, 2: 0.6000071632477788}"
"(10, 12)","(4, 4)","{1: 0.39999283675222114, 2: 0.6000071632477788}"
"(11, 12)","(3, 4)","{1: 0.39999283675222114, 2: 0.6000071632477788}"
"(12, 12)","(2, 4)","{1: 0.3999926909596937, 2: 0.6000073090403063}"
"(13, 12)","(1, 4)","{1: 0.39999261812786396, 2: 0.6000073818721361}"
"(14, 12)","(1, 5)","{1: 2.617248751505441e-13, 2: 0.9999999999997383}"
"(15, 12)","(1, 6)","{1: 2.617248751505441e-13, 2: 0.9999999999997383}"
"(16, 12)","(2, 6)","{1: 2.617248751505441e-13, 2: 0.9999999999997383}"
"(17, 12)","(2, 7)","{1: 7.439880653366292e-24, 2: 1.0}"
"(18, 12)","(3, 7)","{1: 7.439880653366292e-24, 2: 1.0}"
"(18, 11)","(3, 8)","{1: 5.806464784592851e-34, 2: 1.0}"
"(17, 11)","(3, 9)","{1: 5.806464784592851e-34, 2: 1.0}"
"(17, 10)","(4, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(16, 10)","(5, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(15, 10)","(6, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(14, 10)","(7, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(13, 10)","(8, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(12, 10)","(9, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(11, 10)","(9, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(10, 10)","(9, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
"(9, 10)","(9, 9)","{1: 1.3347047077854327e-43, 2: 1.0}"
