watcher_pos,knower_pos,beliefs
"(9, 17)","(8, 2)","{1: 0.5, 2: 0.5}"
"(9, 16)","(7, 2)","{1: 0.5174279495051572, 2: 0.4825720504948428}"
"(9, 15)","(6, 2)","{1: 0.5356043359029279, 2: 0.4643956640970721}"
"(9, 14)","(5, 2)","{1: 0.5545469890734918, 2: 0.44545301092650813}"
"(9, 13)","(4, 2)","{1: 0.5742694720681153, 2: 0.4257305279318846}"
"(9, 12)","(3, 2)","{1: 0.5947797393319147, 2: 0.4052202606680853}"
"(8, 12)","(2, 2)","{1: 0.6160785164137865, 2: 0.38392148358621353}"
"(7, 12)","(2, 3)","{1: 0.6381573558966365, 2: 0.36184264410336353}"
"(6, 12)","(3, 3)","{1: 0.6146766748776483, 2: 0.3853233251223516}"
"(5, 12)","(3, 4)","{1: 0.7133512239840086, 2: 0.28664877601599126}"
"(4, 12)","(4, 4)","{1: 0.719778971338292, 2: 0.28022102866170795}"
"(3, 12)","(5, 4)","{1: 0.825026546202073, 2: 0.1749734537979269}"
"(2, 12)","(6, 4)","{1: 0.8963136860363291, 2: 0.10368631396367094}"
"(3, 12)","(6, 5)","{1: 0.9409453057137762, 2: 0.05905469428622389}"
"(4, 12)","(6, 6)","{1: 0.9489025132558915, 2: 0.05109748674410846}"
"(5, 12)","(7, 6)","{1: 0.9568190931237365, 2: 0.043180906876263636}"
"(6, 12)","(8, 6)","{1: 0.9789047177986256, 2: 0.021095282201374334}"
"(7, 12)","(8, 7)","{1: 0.9901250358460182, 2: 0.009874964153981838}"
"(8, 12)","(8, 8)","{1: 0.9929873487295537, 2: 0.00701265127044622}"
"(9, 12)","(9, 8)","{1: 0.9968395337543065, 2: 0.0031604662456934988}"
"(9, 11)","(9, 9)","{1: 0.9988174159730988, 2: 0.0011825840269011887}"
"(9, 10)","(9, 9)","{1: 0.9997512611231936, 2: 0.0002487388768064351}"
