watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(6, 18)","(7, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(5, 18)","(6, 3)","{1: 0.33966572094328057, 2: 0.3441183136265343, 3: 0.31621596543018515}"
"(4, 18)","(5, 3)","{1: 0.33966572094328057, 2: 0.3441183136265343, 3: 0.31621596543018515}"
"(3, 18)","(5, 4)","{1: 0.33966572094328057, 2: 0.3441183136265343, 3: 0.31621596543018515}"
"(2, 18)","(4, 4)","{1: 0.35095696147930644, 2: 0.36541738065045865, 3: 0.2836256578702349}"
"(2, 17)","(3, 4)","{1: 0.35095696147930644, 2: 0.36541738065045865, 3: 0.2836256578702349}"
"(2, 16)","(2, 4)","{1: 0.35095696147930644, 2: 0.36541738065045865, 3: 0.2836256578702349}"
"(2, 15)","(1, 4)","{1: 0.3582254080301577, 2: 0.38148185699581794, 3: 0.2602927349740245}"
"(2, 14)","(1, 5)","{1: 0.3582254080301577, 2: 0.38148185699581794, 3: 0.2602927349740245}"
"(2, 13)","(1, 6)","{1: 0.3582254080301577, 2: 0.38148185699581794, 3: 0.2602927349740245}"
"(2, 12)","(2, 6)","{1: 0.2638084801907656, 2: 0.5185403247414169, 3: 0.21765119506781755}"
"(3, 12)","(2, 7)","{1: 0.2638084801907656, 2: 0.5185403247414169, 3: 0.21765119506781755}"
"(4, 12)","(2, 6)","{1: 0.2638084801907656, 2: 0.5185403247414169, 3: 0.21765119506781755}"
"(5, 12)","(1, 6)","{1: 0.36292837099655173, 2: 0.3790468342976691, 3: 0.2580247947057791}"
"(6, 12)","(1, 5)","{1: 0.36292837099655173, 2: 0.3790468342976691, 3: 0.2580247947057791}"
"(7, 12)","(1, 4)","{1: 0.36292837099655173, 2: 0.3790468342976691, 3: 0.2580247947057791}"
"(8, 12)","(2, 4)","{1: 0.4425071685547885, 2: 0.2697553010663285, 3: 0.287737530378883}"
"(9, 12)","(3, 4)","{1: 0.4425071685547885, 2: 0.2697553010663285, 3: 0.287737530378883}"
"(9, 11)","(4, 4)","{1: 0.4425071685547885, 2: 0.2697553010663285, 3: 0.287737530378883}"
"(9, 10)","(5, 4)","{1: 0.33258204687467247, 2: 0.3447950727680043, 3: 0.3226228803573233}"
"(9, 10)","(6, 4)","{1: 0.33258204687467247, 2: 0.3447950727680043, 3: 0.3226228803573233}"
"(9, 10)","(6, 3)","{1: 0.33258204687467247, 2: 0.3447950727680043, 3: 0.3226228803573233}"
"(9, 10)","(7, 3)","{1: 0.3406703343835596, 2: 0.23683382451973894, 3: 0.4224958410967014}"
"(9, 10)","(8, 3)","{1: 0.3406703343835596, 2: 0.23683382451973894, 3: 0.4224958410967014}"
"(9, 10)","(9, 3)","{1: 0.3406703343835596, 2: 0.23683382451973894, 3: 0.4224958410967014}"
"(9, 10)","(10, 3)","{1: 0.254062421069057, 2: 0.3152620600330906, 3: 0.43067551889785227}"
"(9, 10)","(10, 2)","{1: 0.254062421069057, 2: 0.3152620600330906, 3: 0.43067551889785227}"
"(9, 10)","(11, 2)","{1: 0.254062421069057, 2: 0.3152620600330906, 3: 0.43067551889785227}"
"(9, 10)","(12, 2)","{1: 0.22121310039128453, 2: 0.20244029870243094, 3: 0.5763466009062845}"
"(9, 10)","(13, 2)","{1: 0.22121310039128453, 2: 0.20244029870243094, 3: 0.5763466009062845}"
"(9, 10)","(14, 2)","{1: 0.22121310039128453, 2: 0.20244029870243094, 3: 0.5763466009062845}"
"(9, 10)","(15, 2)","{1: 0.17291574252533423, 2: 0.1318711663731023, 3: 0.6952130911015635}"
"(9, 10)","(16, 2)","{1: 0.17291574252533423, 2: 0.1318711663731023, 3: 0.6952130911015635}"
"(9, 10)","(17, 2)","{1: 0.17291574252533423, 2: 0.1318711663731023, 3: 0.6952130911015635}"
"(9, 10)","(18, 2)","{1: 0.135310594711961, 2: 0.09324602970077062, 3: 0.7714433755872685}"
"(9, 10)","(17, 2)","{1: 0.135310594711961, 2: 0.09324602970077062, 3: 0.7714433755872685}"
"(9, 10)","(16, 2)","{1: 0.135310594711961, 2: 0.09324602970077062, 3: 0.7714433755872685}"
"(9, 10)","(15, 2)","{1: 0.1160700926211917, 2: 0.059047365309068595, 3: 0.8248825420697398}"
"(9, 10)","(15, 3)","{1: 0.1160700926211917, 2: 0.059047365309068595, 3: 0.8248825420697398}"
"(9, 10)","(14, 3)","{1: 0.1160700926211917, 2: 0.059047365309068595, 3: 0.8248825420697398}"
"(9, 10)","(14, 4)","{1: 0.10501337965973176, 2: 0.03839842622170117, 3: 0.856588194118567}"
"(9, 10)","(13, 4)","{1: 0.10501337965973176, 2: 0.03839842622170117, 3: 0.856588194118567}"
