watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.292996508404075, 2: 0.435091028667504, 3: 0.27191246292842103}"
"(6, 18)","(7, 3)","{1: 0.3019939628675563, 2: 0.4527351852322605, 3: 0.24527085190018327}"
"(6, 17)","(6, 3)","{1: 0.3101189547313815, 2: 0.46914029980940264, 3: 0.2207407454592158}"
"(6, 16)","(5, 3)","{1: 0.3173954706524643, 2: 0.48427134672171024, 3: 0.19833318262582544}"
"(6, 15)","(5, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(6, 14)","(4, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(6, 13)","(3, 4)","{1: 0.4510234590158154, 2: 0.35890166908322024, 3: 0.19007487190096425}"
"(6, 12)","(2, 4)","{1: 0.45993202039415965, 2: 0.3682841078211413, 3: 0.171783871784699}"
"(5, 12)","(2, 3)","{1: 0.46788408260998116, 2: 0.3767558205255669, 3: 0.15536009686445196}"
"(4, 12)","(2, 2)","{1: 0.46788408260998116, 2: 0.3767558205255669, 3: 0.15536009686445196}"
"(3, 12)","(2, 3)","{1: 0.46788408260998116, 2: 0.3767558205255669, 3: 0.15536009686445196}"
"(2, 12)","(3, 3)","{1: 0.49749426884865694, 2: 0.3986268500486261, 3: 0.103878881102717}"
"(3, 12)","(3, 4)","{1: 0.8411827337068264, 2: 0.00022499943655526636, 3: 0.15859226685661845}"
"(4, 12)","(4, 4)","{1: 0.8537601427947983, 2: 0.0002264282122844546, 3: 0.14601342899291728}"
"(5, 12)","(5, 4)","{1: 0.7821069195462037, 2: 6.90416514092575e-08, 3: 0.21789301141214484}"
"(6, 12)","(6, 4)","{1: 0.6852090601072343, 2: 3.2119652114840626e-11, 3: 0.3147909398606461}"
"(7, 12)","(6, 5)","{1: 0.7026365456424852, 2: 2.647862746123274e-14, 3: 0.2973634543574884}"
"(8, 12)","(6, 6)","{1: 0.99372930018972, 2: 3.6774218041169314e-14, 3: 0.006270699810243117}"
"(9, 12)","(7, 6)","{1: 0.999893625584042, 2: 3.644618562144108e-14, 3: 0.00010637441592149166}"
"(9, 11)","(8, 6)","{1: 0.99990267833083, 2: 1.932384984601784e-17, 3: 9.732166917004857e-05}"
"(9, 10)","(8, 7)","{1: 0.9999104252577253, 2: 1.5521330272052374e-20, 3: 8.957474227473712e-05}"
"(9, 10)","(8, 8)","{1: 0.9999986648800415, 2: 1.523643000037201e-20, 3: 1.3351199584724097e-06}"
"(9, 10)","(9, 8)","{1: 0.9999999774952602, 2: 1.500459877378131e-20, 3: 2.250473979481632e-08}"
"(9, 10)","(9, 9)","{1: 0.999999979411952, 2: 1.942176529302395e-23, 3: 2.0588048096276972e-08}"
