watcher_pos,knower_pos,beliefs
"(9, 17)","(9, 3)","{1: 0.5, 2: 0.5}"
"(9, 16)","(8, 3)","{1: 0.44329637553225704, 2: 0.5567036244677429}"
"(9, 15)","(7, 3)","{1: 0.4362550312016526, 2: 0.5637449687983473}"
"(9, 14)","(6, 3)","{1: 0.4288708705572345, 2: 0.5711291294427655}"
"(9, 13)","(5, 3)","{1: 0.4211294975964383, 2: 0.5788705024035617}"
"(9, 12)","(5, 4)","{1: 0.41301808032282233, 2: 0.5869819196771776}"
"(10, 12)","(4, 4)","{1: 0.41301808032282233, 2: 0.5869819196771776}"
"(9, 12)","(3, 4)","{1: 0.4808789364400423, 2: 0.5191210635599577}"
"(8, 12)","(2, 4)","{1: 0.47117161855558154, 2: 0.5288283814444185}"
"(7, 12)","(2, 3)","{1: 0.46099496257783834, 2: 0.5390050374221617}"
"(6, 12)","(2, 2)","{1: 0.9082515351921359, 2: 0.09174846480786407}"
"(5, 12)","(2, 3)","{1: 0.9082515351921359, 2: 0.09174846480786407}"
"(4, 12)","(3, 3)","{1: 0.9117636643423896, 2: 0.08823633565761034}"
"(3, 12)","(3, 4)","{1: 0.9876342672676405, 2: 0.012365732732359554}"
"(2, 12)","(4, 4)","{1: 0.9886822931026241, 2: 0.011317706897375848}"
"(3, 12)","(5, 4)","{1: 0.9985909582960217, 2: 0.0014090417039782862}"
"(4, 12)","(6, 4)","{1: 0.9998132047495119, 2: 0.0001867952504881524}"
"(5, 12)","(6, 5)","{1: 0.9999737544375944, 2: 2.624556240564795e-05}"
"(6, 12)","(6, 6)","{1: 0.9999791271359323, 2: 2.0872864067665223e-05}"
"(7, 12)","(7, 6)","{1: 0.9999834925820476, 2: 1.6507417952397294e-05}"
"(8, 12)","(8, 6)","{1: 0.9999980190740682, 2: 1.980925931832379e-06}"
"(9, 12)","(8, 7)","{1: 0.9999997465838719, 2: 2.534161280417901e-07}"
"(9, 11)","(8, 8)","{1: 0.9999998149885904, 2: 1.8501140962334816e-07}"
"(9, 10)","(9, 8)","{1: 0.9999998149885904, 2: 1.8501140962334816e-07}"
"(9, 10)","(9, 9)","{1: 0.9999998149885904, 2: 1.8501140962334816e-07}"
