watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(6, 18)","(7, 3)","{1: 0.3335746548234604, 2: 0.33357832606372173, 3: 0.3328470191128179}"
"(5, 18)","(6, 3)","{1: 0.3335746548234604, 2: 0.33357832606372173, 3: 0.3328470191128179}"
"(4, 18)","(5, 3)","{1: 0.33376508352188544, 2: 0.33377044394796457, 3: 0.3324644725301501}"
"(3, 18)","(5, 4)","{1: 0.33376508352188544, 2: 0.33377044394796457, 3: 0.3324644725301501}"
"(2, 18)","(4, 4)","{1: 0.33380846683449006, 2: 0.3338138621274475, 3: 0.33237767103806237}"
"(2, 17)","(3, 4)","{1: 0.33380846683449006, 2: 0.3338138621274475, 3: 0.33237767103806237}"
"(2, 16)","(2, 4)","{1: 0.333918468995966, 2: 0.3339240689165074, 3: 0.3321574620875266}"
"(2, 15)","(1, 4)","{1: 0.333918468995966, 2: 0.3339240689165074, 3: 0.3321574620875266}"
"(2, 14)","(1, 5)","{1: 3.9259097364622906e-13, 2: 0.999995337365586, 3: 4.662634021375394e-06}"
"(2, 13)","(1, 6)","{1: 3.9259097364622906e-13, 2: 0.999995337365586, 3: 4.662634021375394e-06}"
"(3, 13)","(2, 6)","{1: 3.882783230390052e-25, 2: 0.9999999999912155, 3: 8.784562602095056e-12}"
"(4, 13)","(2, 7)","{1: 3.882783230390052e-25, 2: 0.9999999999912155, 3: 8.784562602095056e-12}"
"(5, 13)","(2, 6)","{1: 4.904429862402573e-39, 2: 0.9999999999912178, 3: 8.782208779753488e-12}"
"(6, 13)","(1, 6)","{1: 4.904429862402573e-39, 2: 0.9999999999912178, 3: 8.782208779753488e-12}"
"(6, 12)","(1, 5)","{1: 5.585492168857306e-28, 2: 8.94423147403798e-18, 3: 1.0}"
"(6, 11)","(1, 4)","{1: 5.585492168857306e-28, 2: 8.94423147403798e-18, 3: 1.0}"
"(7, 11)","(2, 4)","{1: 5.588320097272462e-28, 2: 7.000564209364194e-35, 3: 1.0}"
"(8, 11)","(3, 4)","{1: 5.588320097272462e-28, 2: 7.000564209364194e-35, 3: 1.0}"
"(9, 11)","(4, 4)","{1: 1.0978178388671615e-40, 2: 3.5029379387740646e-35, 3: 1.0}"
"(9, 10)","(5, 4)","{1: 1.0978178388671615e-40, 2: 3.5029379387740646e-35, 3: 1.0}"
"(9, 10)","(6, 4)","{1: 1.0862900062120928e-52, 2: 1.7523350219298954e-35, 3: 1.0}"
"(9, 10)","(6, 3)","{1: 1.0862900062120928e-52, 2: 1.7523350219298954e-35, 3: 1.0}"
"(9, 10)","(7, 3)","{1: 9.86952131134572e-63, 2: 3.3945898407800304e-60, 3: 1.0}"
"(9, 10)","(8, 3)","{1: 9.86952131134572e-63, 2: 3.3945898407800304e-60, 3: 1.0}"
"(9, 10)","(9, 3)","{1: 2.1192012567276517e-72, 2: 3.394848387131342e-60, 3: 1.0}"
"(9, 10)","(10, 3)","{1: 2.1192012567276517e-72, 2: 3.394848387131342e-60, 3: 1.0}"
"(9, 10)","(10, 2)","{1: 2.7010576611585617e-81, 2: 1.4895086844941293e-89, 3: 1.0}"
"(9, 10)","(11, 2)","{1: 2.7010576611585617e-81, 2: 1.4895086844941293e-89, 3: 1.0}"
"(9, 10)","(12, 2)","{1: 3.658278385096697e-90, 2: 1.442596668118376e-114, 3: 1.0}"
"(9, 10)","(13, 2)","{1: 3.658278385096697e-90, 2: 1.442596668118376e-114, 3: 1.0}"
"(9, 10)","(14, 2)","{1: 1.9225725501944612e-98, 2: 4.36724828000462e-135, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 1.9225725501944612e-98, 2: 4.36724828000462e-135, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 3.281827848358681e-106, 2: 1.708247823140184e-152, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 3.281827848358681e-106, 2: 1.708247823140184e-152, 3: 1.0}"
"(9, 10)","(18, 2)","{1: 7.554460462528615e-113, 2: 7.683873243243747e-167, 3: 1.0}"
"(9, 10)","(17, 2)","{1: 7.554460462528615e-113, 2: 7.683873243243747e-167, 3: 1.0}"
"(9, 10)","(16, 2)","{1: 7.548738402355255e-113, 2: 1.9209693687232316e-167, 3: 1.0}"
"(9, 10)","(15, 2)","{1: 7.548738402355255e-113, 2: 1.9209693687232316e-167, 3: 1.0}"
"(9, 10)","(14, 2)","{1: 7.545008184334271e-113, 2: 7.58369100626107e-179, 3: 1.0}"
"(9, 10)","(14, 3)","{1: 7.545008184334271e-113, 2: 7.58369100626107e-179, 3: 1.0}"
"(9, 10)","(14, 4)","{1: 5.0296126925301426e-113, 2: 6.889262598804582e-189, 3: 1.0}"
"(9, 10)","(13, 4)","{1: 5.0296126925301426e-113, 2: 6.889262598804582e-189, 3: 1.0}"
"(9, 10)","(13, 5)","{1: 1.0057447971639972e-112, 2: 1.479162119882069e-198, 3: 1.0}"
"(9, 10)","(13, 6)","{1: 1.0057447971639972e-112, 2: 1.479162119882069e-198, 3: 1.0}"
"(9, 10)","(13, 7)","{1: 2.1613286588455476e-120, 2: 1.885211718969454e-207, 3: 1.0}"
"(9, 10)","(12, 7)","{1: 2.1613286588455476e-120, 2: 1.885211718969454e-207, 3: 1.0}"
"(9, 10)","(12, 8)","{1: 2.1610390561874067e-120, 2: 1.0954619342637057e-215, 3: 1.0}"
"(9, 10)","(12, 9)","{1: 2.1610390561874067e-120, 2: 1.0954619342637057e-215, 3: 1.0}"
"(9, 10)","(11, 9)","{1: 1.4507253945755484e-127, 2: 2.3541292779978267e-223, 3: 1.0}"
"(9, 10)","(10, 9)","{1: 1.4507253945755484e-127, 2: 2.3541292779978267e-223, 3: 1.0}"
"(9, 10)","(9, 9)","{1: 7.253570515108489e-128, 2: 2.5272217480292216e-233, 3: 1.0}"
