watcher_pos,knower_pos,beliefs
"(8, 18)","(8, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(7, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(6, 18)","(6, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(5, 18)","(5, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(4, 18)","(4, 2)","{1: 0.41459048421781736, 2: 0.2991982082737043, 3: 0.28621130750847845}"
"(3, 18)","(3, 2)","{1: 0.41459048421781736, 2: 0.2991982082737043, 3: 0.28621130750847845}"
"(2, 18)","(2, 2)","{1: 0.41459048421781736, 2: 0.2991982082737043, 3: 0.28621130750847845}"
"(2, 17)","(3, 2)","{1: 0.41459048421781736, 2: 0.2991982082737043, 3: 0.28621130750847845}"
"(2, 16)","(4, 2)","{1: 0.5622092854545331, 2: 0.07644876182730934, 3: 0.3613419527181574}"
"(2, 15)","(5, 2)","{1: 0.5622092854545331, 2: 0.07644876182730934, 3: 0.3613419527181574}"
"(2, 14)","(6, 2)","{1: 0.5622092854545331, 2: 0.07644876182730934, 3: 0.3613419527181574}"
"(2, 13)","(7, 2)","{1: 0.5622092854545331, 2: 0.07644876182730934, 3: 0.3613419527181574}"
"(2, 12)","(8, 2)","{1: 0.6242676233785566, 2: 0.01318014356882495, 3: 0.36255223305261847}"
"(3, 12)","(9, 2)","{1: 0.6242676233785566, 2: 0.01318014356882495, 3: 0.36255223305261847}"
"(4, 12)","(10, 2)","{1: 0.6242676233785566, 2: 0.01318014356882495, 3: 0.36255223305261847}"
"(5, 12)","(11, 2)","{1: 0.6242676233785566, 2: 0.01318014356882495, 3: 0.36255223305261847}"
"(4, 12)","(12, 2)","{1: 0.049703438398828494, 2: 0.006803576419897531, 3: 0.9434929851812739}"
"(3, 12)","(13, 2)","{1: 0.049703438398828494, 2: 0.006803576419897531, 3: 0.9434929851812739}"
"(2, 12)","(14, 2)","{1: 0.049703438398828494, 2: 0.006803576419897531, 3: 0.9434929851812739}"
"(3, 12)","(15, 2)","{1: 0.049703438398828494, 2: 0.006803576419897531, 3: 0.9434929851812739}"
"(4, 12)","(16, 2)","{1: 0.00390341751515732, 2: 0.0014919390345557366, 3: 0.994604643450287}"
"(5, 12)","(17, 2)","{1: 0.00390341751515732, 2: 0.0014919390345557366, 3: 0.994604643450287}"
"(6, 12)","(18, 2)","{1: 0.00390341751515732, 2: 0.0014919390345557366, 3: 0.994604643450287}"
"(7, 12)","(17, 2)","{1: 0.00390341751515732, 2: 0.0014919390345557366, 3: 0.994604643450287}"
"(8, 12)","(16, 2)","{1: 0.0015776141164505113, 2: 0.0009896542530500386, 3: 0.9974327316304994}"
"(9, 12)","(15, 2)","{1: 0.0015776141164505113, 2: 0.0009896542530500386, 3: 0.9974327316304994}"
"(9, 11)","(14, 2)","{1: 0.0015776141164505113, 2: 0.0009896542530500386, 3: 0.9974327316304994}"
"(9, 10)","(14, 3)","{1: 0.0015776141164505113, 2: 0.0009896542530500386, 3: 0.9974327316304994}"
"(9, 10)","(14, 4)","{1: 0.00040819928814834214, 2: 0.0007719905348246318, 3: 0.998819810177027}"
"(9, 10)","(13, 4)","{1: 0.00040819928814834214, 2: 0.0007719905348246318, 3: 0.998819810177027}"
"(9, 10)","(13, 5)","{1: 0.00040819928814834214, 2: 0.0007719905348246318, 3: 0.998819810177027}"
"(9, 10)","(13, 6)","{1: 0.00040819928814834214, 2: 0.0007719905348246318, 3: 0.998819810177027}"
"(9, 10)","(13, 7)","{1: 8.208760586945963e-05, 2: 0.00057457291775871, 3: 0.9993433394763719}"
"(9, 10)","(12, 7)","{1: 8.208760586945963e-05, 2: 0.00057457291775871, 3: 0.9993433394763719}"
"(9, 10)","(12, 8)","{1: 8.208760586945963e-05, 2: 0.00057457291775871, 3: 0.9993433394763719}"
"(9, 10)","(12, 9)","{1: 8.208760586945963e-05, 2: 0.00057457291775871, 3: 0.9993433394763719}"
"(9, 10)","(11, 9)","{1: 1.7211940868549593e-05, 2: 8.828263320719637e-05, 3: 0.9998945054259242}"
"(9, 10)","(10, 9)","{1: 1.7211940868549593e-05, 2: 8.828263320719637e-05, 3: 0.9998945054259242}"
"(9, 10)","(9, 9)","{1: 1.7211940868549593e-05, 2: 8.828263320719637e-05, 3: 0.9998945054259242}"
