watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.292996508404075, 2: 0.435091028667504, 3: 0.27191246292842103}"
"(6, 18)","(7, 3)","{1: 0.3019939628675563, 2: 0.4527351852322605, 3: 0.24527085190018327}"
"(6, 17)","(6, 3)","{1: 0.3101189547313815, 2: 0.46914029980940264, 3: 0.2207407454592158}"
"(6, 16)","(5, 3)","{1: 0.3173954706524643, 2: 0.48427134672171024, 3: 0.19833318262582544}"
"(6, 15)","(5, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(6, 14)","(4, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(6, 13)","(3, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(6, 12)","(2, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(7, 12)","(1, 4)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(8, 12)","(1, 5)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(9, 12)","(1, 6)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(10, 12)","(2, 6)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(11, 12)","(2, 7)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(12, 12)","(2, 6)","{1: 0.32386549386635954, 2: 0.49812321466067017, 3: 0.17801129147297037}"
"(11, 12)","(1, 6)","{1: 0.7873355433599485, 2: 3.433515258929296e-06, 3: 0.21266102312479251}"
"(10, 12)","(1, 5)","{1: 0.7873355433599485, 2: 3.433515258929296e-06, 3: 0.21266102312479251}"
"(9, 12)","(1, 4)","{1: 0.7873355433599485, 2: 3.433515258929296e-06, 3: 0.21266102312479251}"
"(8, 12)","(2, 4)","{1: 0.7873355433599485, 2: 3.433515258929296e-06, 3: 0.21266102312479251}"
"(7, 12)","(3, 4)","{1: 0.7873355433599485, 2: 3.433515258929296e-06, 3: 0.21266102312479251}"
"(6, 12)","(4, 4)","{1: 0.0029799306434465044, 2: 1.0001047999260677e-05, 3: 0.9970100683085542}"
"(5, 12)","(5, 4)","{1: 0.0029799306434465044, 2: 1.0001047999260677e-05, 3: 0.9970100683085542}"
