watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(6, 18)","(7, 3)","{1: 0.3393432586154887, 2: 0.3434535031863475, 3: 0.3172032381981639}"
"(5, 18)","(6, 3)","{1: 0.3393432586154887, 2: 0.3434535031863475, 3: 0.3172032381981639}"
"(4, 18)","(5, 3)","{1: 0.3456774010578806, 2: 0.354843928169331, 3: 0.2994786707727884}"
"(3, 18)","(5, 4)","{1: 0.3456774010578806, 2: 0.354843928169331, 3: 0.2994786707727884}"
"(2, 18)","(4, 4)","{1: 0.35624626753977723, 2: 0.3758339306236294, 3: 0.2679198018365935}"
"(2, 17)","(3, 4)","{1: 0.35624626753977723, 2: 0.3758339306236294, 3: 0.2679198018365935}"
"(2, 16)","(2, 4)","{1: 0.36259652492206723, 2: 0.3903933133806012, 3: 0.2470101616973315}"
"(2, 15)","(1, 4)","{1: 0.36259652492206723, 2: 0.3903933133806012, 3: 0.2470101616973315}"
"(2, 14)","(1, 5)","{1: 0.299300998959819, 2: 0.47741606518315444, 3: 0.22328293585702658}"
"(2, 13)","(1, 6)","{1: 0.299300998959819, 2: 0.47741606518315444, 3: 0.22328293585702658}"
"(2, 12)","(2, 6)","{1: 0.20871401857912936, 2: 0.6144927511541812, 3: 0.17679323026668936}"
"(3, 12)","(2, 7)","{1: 0.20871401857912936, 2: 0.6144927511541812, 3: 0.17679323026668936}"
"(4, 12)","(3, 7)","{1: 0.12117488155478064, 2: 0.7308973713144364, 3: 0.1479277471307828}"
"(5, 12)","(3, 8)","{1: 0.12117488155478064, 2: 0.7308973713144364, 3: 0.1479277471307828}"
"(6, 12)","(3, 9)","{1: 0.05584468747630067, 2: 0.8344418727943319, 3: 0.10971343972936748}"
"(7, 12)","(4, 9)","{1: 0.05584468747630067, 2: 0.8344418727943319, 3: 0.10971343972936748}"
"(8, 12)","(5, 9)","{1: 0.031174385890896023, 2: 0.9046888622184406, 3: 0.0641367518906635}"
"(9, 12)","(6, 9)","{1: 0.031174385890896023, 2: 0.9046888622184406, 3: 0.0641367518906635}"
"(10, 12)","(7, 9)","{1: 0.010230404677054744, 2: 0.9587451617742262, 3: 0.031024433548719026}"
"(11, 12)","(8, 9)","{1: 0.010230404677054744, 2: 0.9587451617742262, 3: 0.031024433548719026}"
"(12, 12)","(9, 9)","{1: 0.0026230784902916146, 2: 0.9858502608923444, 3: 0.01152666061736397}"
"(13, 12)","(9, 9)","{1: 0.0026230784902916146, 2: 0.9858502608923444, 3: 0.01152666061736397}"
"(14, 12)","(9, 9)","{1: 0.0007272121784280864, 2: 0.9960510933709809, 3: 0.003221694450591037}"
"(15, 12)","(9, 9)","{1: 0.0007272121784280864, 2: 0.9960510933709809, 3: 0.003221694450591037}"
"(16, 12)","(9, 9)","{1: 0.00020011672345512918, 2: 0.9989060889886434, 3: 0.0008937942879014758}"
"(17, 12)","(9, 9)","{1: 0.00020011672345512918, 2: 0.9989060889886434, 3: 0.0008937942879014758}"
"(18, 12)","(9, 9)","{1: 5.495491818356231e-05, 2: 0.9996975926406529, 3: 0.0002474524411634754}"
"(17, 12)","(9, 9)","{1: 5.495491818356231e-05, 2: 0.9996975926406529, 3: 0.0002474524411634754}"
"(16, 12)","(9, 9)","{1: 1.5082760254340419e-05, 2: 0.9999164477659259, 3: 6.84694738197686e-05}"
"(15, 12)","(9, 9)","{1: 1.5082760254340419e-05, 2: 0.9999164477659259, 3: 6.84694738197686e-05}"
"(14, 12)","(9, 9)","{1: 4.138912905949109e-06, 2: 0.9999769187554552, 3: 1.894233163870431e-05}"
"(13, 12)","(9, 9)","{1: 4.138912905949109e-06, 2: 0.9999769187554552, 3: 1.894233163870431e-05}"
"(12, 12)","(9, 9)","{1: 1.1357238321613738e-06, 2: 0.9999936240398477, 3: 5.24023632010267e-06}"
"(11, 12)","(9, 9)","{1: 1.1357238321613738e-06, 2: 0.9999936240398477, 3: 5.24023632010267e-06}"
"(10, 12)","(9, 9)","{1: 3.116405338180145e-07, 2: 0.9999982387098031, 3: 1.4496496630320847e-06}"
"(9, 12)","(9, 9)","{1: 3.116405338180145e-07, 2: 0.9999982387098031, 3: 1.4496496630320847e-06}"
"(9, 11)","(9, 9)","{1: 8.551330455041069e-08, 2: 0.9999995134595282, 3: 4.010271671628976e-07}"
"(9, 10)","(9, 9)","{1: 8.551330455041069e-08, 2: 0.9999995134595282, 3: 4.010271671628976e-07}"
