watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(6, 18)","(7, 3)","{1: 0.3287988392961301, 2: 0.42488608300829034, 3: 0.24631507769557964}"
"(6, 17)","(6, 3)","{1: 0.33933270889669537, 2: 0.45189078561529694, 3: 0.20877650548800766}"
"(6, 16)","(5, 3)","{1: 0.34778766692660745, 2: 0.4780572784205524, 3: 0.17415505465284026}"
"(6, 15)","(5, 4)","{1: 0.35400000539669324, 2: 0.5031053424369911, 3: 0.14289465216631567}"
"(6, 14)","(4, 4)","{1: 0.35957883404195956, 2: 0.5394522366259729, 3: 0.10096892933206773}"
"(6, 13)","(3, 4)","{1: 0.42939092761568465, 2: 0.4893155060674428, 3: 0.08129356631687258}"
"(6, 12)","(2, 4)","{1: 0.42872350278065197, 2: 0.5079443602983319, 3: 0.06333213692101615}"
"(5, 12)","(1, 4)","{1: 0.4258751537308711, 2: 0.5256324460903153, 3: 0.04849240017881346}"
"(6, 12)","(1, 5)","{1: 0.1469677282668755, 2: 0.8239314317733376, 3: 0.02910083995978685}"
"(7, 12)","(1, 6)","{1: 0.01778318195259811, 2: 0.9750003255729054, 3: 0.007216492474496316}"
"(8, 12)","(2, 6)","{1: 0.0019116619780976186, 2: 0.996593854478801, 3: 0.0014944835431014649}"
"(9, 12)","(2, 7)","{1: 0.0004629275269382324, 2: 0.9986673884399118, 3: 0.0008696840331499826}"
"(10, 12)","(2, 6)","{1: 0.0004629275269382324, 2: 0.9986673884399118, 3: 0.0008696840331499826}"
"(11, 12)","(1, 6)","{1: 0.008649971636981118, 2: 0.981064725343329, 3: 0.01028530301968982}"
"(12, 12)","(1, 5)","{1: 0.2905159109300161, 2: 0.4584534995727994, 3: 0.2510305894971844}"
"(11, 12)","(1, 4)","{1: 0.586915991024942, 2: 0.05588035468486625, 3: 0.3572036542901918}"
"(10, 12)","(2, 4)","{1: 0.6675659074213716, 2: 0.006163646629567217, 3: 0.3262704459490613}"
"(9, 12)","(3, 4)","{1: 0.6781121284786531, 2: 0.006821626299034486, 3: 0.3150662452223125}"
"(8, 12)","(4, 4)","{1: 0.3381548949057403, 2: 0.016190708565240786, 3: 0.6456543965290189}"
"(7, 12)","(5, 4)","{1: 0.08089335287855572, 2: 0.026209489581658894, 3: 0.8928971575397854}"
"(6, 12)","(6, 4)","{1: 0.015826700194900064, 2: 0.033026246252955895, 3: 0.951147053552144}"
"(5, 12)","(6, 3)","{1: 0.005289456295831356, 2: 0.048046832479960194, 3: 0.9466637112242086}"
"(4, 12)","(7, 3)","{1: 0.0019301700809839233, 2: 0.002141298905700312, 3: 0.9959285310133158}"
"(3, 12)","(8, 3)","{1: 0.0005003989767787545, 2: 0.0030685519599542815, 3: 0.996431049063267}"
"(2, 12)","(9, 3)","{1: 0.00013440392466677095, 2: 0.004454336441346651, 3: 0.9954112596339865}"
"(2, 13)","(10, 3)","{1: 3.7233655735106636e-05, 2: 0.006545057558168306, 3: 0.9934177087860966}"
"(2, 14)","(10, 2)","{1: 1.0690412318864153e-05, 2: 0.0002507684180867535, 3: 0.9997385411695944}"
"(2, 15)","(11, 2)","{1: 3.1229932291397557e-06, 2: 6.5911693802100896e-06, 3: 0.9999902858373907}"
"(2, 16)","(12, 2)","{1: 5.801450772656415e-07, 2: 2.0165726950572633e-07, 3: 0.9999992181976531}"
"(2, 17)","(13, 2)","{1: 1.0924171214425051e-07, 2: 8.384621728094068e-09, 3: 0.9999998823736661}"
"(2, 18)","(14, 2)","{1: 2.076316804118439e-08, 2: 4.4337231606617353e-10, 3: 0.9999999787934596}"
"(2, 17)","(15, 2)","{1: 3.9672862306869386e-09, 2: 2.836818797026845e-11, 3: 0.9999999960043455}"
"(3, 17)","(16, 2)","{1: 7.590780911538819e-10, 2: 2.1133837484215303e-12, 3: 0.9999999992388086}"
"(3, 16)","(17, 2)","{1: 1.4488039228895178e-10, 2: 1.7783604598018363e-13, 3: 0.9999999998549417}"
"(3, 15)","(18, 2)","{1: 4.0642109676645946e-11, 2: 2.6243542228407727e-14, 3: 0.9999999999593316}"
"(4, 15)","(17, 2)","{1: 1.1160630106898683e-11, 2: 6.532460840295371e-16, 3: 0.9999999999888387}"
"(5, 15)","(16, 2)","{1: 6.950644634018198e-12, 2: 2.63268839291632e-16, 3: 0.999999999993049}"
"(6, 15)","(15, 2)","{1: 4.242551579032576e-12, 2: 4.10393341632207e-17, 3: 0.9999999999957575}"
"(6, 14)","(15, 3)","{1: 2.659264516647855e-12, 2: 6.835723541849787e-18, 3: 0.9999999999973408}"
"(6, 13)","(14, 3)","{1: 1.6937992575219807e-12, 2: 1.7338348219582158e-18, 3: 0.9999999999983062}"
"(6, 12)","(14, 4)","{1: 1.3701979005432918e-12, 2: 3.179047866999903e-19, 3: 0.9999999999986298}"
"(6, 11)","(13, 4)","{1: 1.0063065940139494e-12, 2: 6.049867228667631e-20, 3: 0.9999999999989937}"
"(7, 11)","(13, 5)","{1: 9.093052913719768e-13, 2: 1.1776885694161032e-20, 3: 0.9999999999990907}"
"(8, 11)","(13, 6)","{1: 2.656001725697683e-13, 2: 2.3338749281350304e-21, 3: 0.9999999999997343}"
"(9, 11)","(13, 7)","{1: 6.063183969310442e-14, 2: 4.690891091817141e-22, 3: 0.9999999999999394}"
"(9, 10)","(12, 7)","{1: 1.385962954248133e-14, 2: 9.536709596700998e-23, 3: 0.9999999999999861}"
"(9, 10)","(12, 8)","{1: 8.902801348520977e-15, 2: 1.9581621208006156e-23, 3: 0.9999999999999911}"
"(9, 10)","(12, 9)","{1: 1.9479434538316166e-15, 2: 4.059724721576645e-24, 3: 0.999999999999998}"
"(9, 10)","(11, 9)","{1: 4.2910883684298713e-16, 2: 8.507645449967552e-25, 3: 0.9999999999999996}"
"(9, 10)","(10, 9)","{1: 4.2910883684298713e-16, 2: 8.507645449967552e-25, 3: 0.9999999999999996}"
"(9, 10)","(9, 9)","{1: 4.2910883684298713e-16, 2: 8.507645449967552e-25, 3: 0.9999999999999996}"
