watcher_pos,knower_pos,beliefs
"(8, 18)","(8, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(7, 2)","{1: 0.40307503952573115, 2: 0.3026301334402353, 3: 0.29429482703403365}"
"(6, 18)","(6, 2)","{1: 0.4805844661614464, 2: 0.26762221275930326, 3: 0.2517933210792503}"
"(5, 18)","(5, 2)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(4, 18)","(4, 2)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(3, 18)","(3, 2)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(2, 18)","(2, 2)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(2, 17)","(2, 3)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(2, 16)","(3, 3)","{1: 0.5754959644726493, 2: 0.34843695633670246, 3: 0.07606707919064833}"
"(2, 15)","(3, 4)","{1: 0.833995712896433, 2: 0.084267945345434, 3: 0.0817363417581329}"
"(2, 14)","(4, 4)","{1: 0.8900122147466393, 2: 0.08582227376527678, 3: 0.024165511488083886}"
"(2, 13)","(5, 4)","{1: 0.9722687101025761, 2: 0.009082130390190067, 3: 0.018649159507233778}"
"(2, 12)","(6, 4)","{1: 0.9858645535964503, 2: 0.0009902175962664978, 3: 0.013145228807283214}"
"(3, 12)","(6, 5)","{1: 0.9908448248469125, 2: 0.00011661903271965179, 3: 0.009038556120367833}"
"(4, 12)","(6, 6)","{1: 0.9977189061791062, 2: 9.709537768910191e-05, 3: 0.0021839984432047545}"
"(5, 12)","(7, 6)","{1: 0.9993960700638967, 2: 8.012798270449497e-05, 3: 0.0005238019533988477}"
"(6, 12)","(8, 6)","{1: 0.999662099169912, 2: 7.810589268990763e-06, 3: 0.0003300902408190529}"
"(7, 12)","(8, 7)","{1: 0.9997934934699275, 2: 8.335587687772375e-07, 3: 0.0002056729713037059}"
"(8, 12)","(8, 8)","{1: 0.9999540525986461, 2: 6.328094131356907e-07, 3: 4.5314591940667605e-05}"
"(9, 12)","(9, 8)","{1: 0.9999540525986461, 2: 6.328094131356907e-07, 3: 4.5314591940667605e-05}"
"(9, 11)","(9, 9)","{1: 0.9999540525986461, 2: 6.328094131356907e-07, 3: 4.5314591940667605e-05}"
"(9, 10)","(9, 9)","{1: 0.9999540525986461, 2: 6.328094131356907e-07, 3: 4.5314591940667605e-05}"
