watcher_pos,knower_pos,beliefs
"(9, 17)","(8, 2)","{1: 0.5, 2: 0.5}"
"(9, 16)","(7, 2)","{1: 0.5, 2: 0.5}"
"(9, 15)","(6, 2)","{1: 0.5, 2: 0.5}"
"(9, 14)","(5, 2)","{1: 0.5, 2: 0.5}"
"(9, 13)","(4, 2)","{1: 0.5, 2: 0.5}"
"(9, 12)","(3, 2)","{1: 0.5, 2: 0.5}"
"(8, 12)","(2, 2)","{1: 0.5, 2: 0.5}"
"(7, 12)","(2, 3)","{1: 0.5, 2: 0.5}"
"(6, 12)","(3, 3)","{1: 0.5, 2: 0.5}"
"(5, 12)","(3, 4)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(4, 12)","(4, 4)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(3, 12)","(5, 4)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(2, 12)","(6, 4)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(3, 12)","(6, 5)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(4, 12)","(6, 6)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(5, 12)","(7, 6)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(6, 12)","(8, 6)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(7, 12)","(8, 7)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(8, 12)","(8, 8)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(9, 12)","(9, 8)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(9, 11)","(9, 9)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
"(9, 10)","(9, 9)","{1: 0.9999999999999991, 2: 9.213449819055081e-16}"
