watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.33312919118033424, 2: 0.33463851437662057, 3: 0.3322322944430453}"
"(6, 18)","(7, 3)","{1: 0.3335466660726276, 2: 0.3353463507200318, 3: 0.33110698320734055}"
"(5, 18)","(6, 3)","{1: 0.3339869417135861, 2: 0.33610370575691817, 3: 0.32990935252949577}"
"(4, 18)","(5, 3)","{1: 0.3344518626726785, 2: 0.33691624467218706, 3: 0.32863189265513437}"
"(3, 18)","(5, 4)","{1: 0.3349434555011774, 2: 0.33779057376315164, 3: 0.3272659707356709}"
"(2, 18)","(4, 4)","{1: 0.3357918169116337, 2: 0.33932276217338575, 3: 0.3248854209149805}"
"(2, 17)","(3, 4)","{1: 0.3371178995907101, 2: 0.33956829006383077, 3: 0.3233138103454592}"
"(2, 16)","(2, 4)","{1: 0.33770355759362775, 2: 0.34067792724546325, 3: 0.321618515160909}"
"(2, 15)","(1, 4)","{1: 0.33832600998345463, 2: 0.3418902898145415, 3: 0.319783700202004}"
"(2, 14)","(1, 5)","{1: 0.334885606070003, 2: 0.3470456412106752, 3: 0.3180687527193219}"
"(2, 13)","(1, 6)","{1: 0.3296423733173506, 2: 0.35484347290453416, 3: 0.31551415377811537}"
"(2, 12)","(2, 6)","{1: 0.3243297034741802, 2: 0.3630201588907584, 3: 0.3126501376350614}"
"(3, 12)","(2, 7)","{1: 0.31992762675395614, 2: 0.36826101383534426, 3: 0.3118113594106997}"
"(4, 12)","(3, 7)","{1: 0.31209867088315774, 2: 0.3769899963132169, 3: 0.3109113328036254}"
"(5, 12)","(3, 8)","{1: 0.3066280821504869, 2: 0.3840052115627418, 3: 0.30936670628677126}"
"(6, 12)","(3, 9)","{1: 0.29657372585647407, 2: 0.3953854910494739, 3: 0.3080407830940521}"
"(7, 12)","(4, 9)","{1: 0.2902152228413026, 2: 0.40500580829619987, 3: 0.30477896886249756}"
"(8, 12)","(5, 9)","{1: 0.2837665443906752, 2: 0.41733130787198996, 3: 0.2989021477373348}"
"(9, 12)","(6, 9)","{1: 0.2734907397787603, 2: 0.4335025192267551, 3: 0.2930067409944846}"
"(9, 11)","(7, 9)","{1: 0.2606009753881621, 2: 0.4534892511778701, 3: 0.2859097734339678}"
"(9, 10)","(8, 9)","{1: 0.2459928388287346, 2: 0.4777670250441206, 3: 0.27624013612714476}"
"(9, 10)","(9, 9)","{1: 0.22858162975075305, 2: 0.5087929109167192, 3: 0.2626254593325277}"
"(9, 10)","(9, 9)","{1: 0.2060423186824416, 2: 0.5518394691511576, 3: 0.2421182121664007}"
"(9, 10)","(9, 9)","{1: 0.19064690827293834, 2: 0.5852463271884798, 3: 0.22410676453858178}"
"(9, 10)","(9, 9)","{1: 0.17560938410167443, 2: 0.6178872723323686, 3: 0.20650334356595687}"
"(9, 10)","(9, 9)","{1: 0.16105105909111406, 2: 0.6494978447634466, 3: 0.18945109614543934}"
"(9, 10)","(9, 9)","{1: 0.14707718630730757, 2: 0.6798483401213465, 3: 0.17307447357134575}"
"(9, 10)","(9, 9)","{1: 0.13377448144385656, 2: 0.7087492368660542, 3: 0.1574762816900892}"
"(9, 10)","(9, 9)","{1: 0.12120981706208472, 2: 0.7360540782770891, 3: 0.1427361046608261}"
"(9, 10)","(9, 9)","{1: 0.10943004247611246, 2: 0.7616599060998822, 3: 0.1289100514240053}"
"(9, 10)","(9, 9)","{1: 0.09846278849119722, 2: 0.7855055492527641, 3: 0.11603166225603875}"
"(9, 10)","(9, 9)","{1: 0.08831805329105112, 2: 0.8075682085517988, 3: 0.1041137381571501}"
"(9, 10)","(9, 9)","{1: 0.07899033690349994, 2: 0.8278588419962073, 3: 0.09315082110029285}"
"(9, 11)","(9, 9)","{1: 0.07046109318249763, 2: 0.8464168526445042, 3: 0.08312205417299814}"
"(9, 12)","(9, 9)","{1: 0.06270129268901092, 2: 0.8633045285918245, 3: 0.07399417871916457}"
"(10, 12)","(9, 9)","{1: 0.05567392838691813, 2: 0.8786016012266108, 3: 0.06572447038647118}"
"(11, 12)","(9, 9)","{1: 0.04933634036608335, 2: 0.8924001919008395, 3: 0.058263467733077015}"
"(12, 12)","(9, 9)","{1: 0.043642279258791196, 2: 0.9048003227743983, 3: 0.0515573979668105}"
"(13, 12)","(9, 9)","{1: 0.0385436662169164, 2: 0.9159060845178261, 3: 0.04555024926525749}"
"(14, 12)","(9, 9)","{1: 0.03399203795994575, 2: 0.9258224868314794, 3: 0.04018547520857488}"
"(15, 12)","(9, 9)","{1: 0.029939687872628733, 2: 0.9346529687384181, 3: 0.03540734338895315}"
"(16, 12)","(9, 9)","{1: 0.026340528966994056, 2: 0.9424975131852167, 3: 0.03116195784778922}"
"(17, 12)","(9, 9)","{1: 0.023150712920044232, 2: 0.949451292065814, 3: 0.027397995014141696}"
"(18, 12)","(9, 9)","{1: 0.020329042800459655, 2: 0.9556037602400652, 3: 0.02406719695947528}"
"(17, 12)","(9, 9)","{1: 0.017837216928224302, 2: 0.9610381173632521, 3: 0.02112466570852356}"
"(16, 12)","(9, 9)","{1: 0.015639938814395685, 2: 0.9658310616722939, 3: 0.018528999513310433}"
"(15, 12)","(9, 9)","{1: 0.013704924301584027, 2: 0.9700527681192895, 3: 0.01624230757912637}"
"(14, 12)","(9, 9)","{1: 0.012002832611401854, 2: 0.9737670327865835, 3: 0.014230134602014631}"
"(13, 12)","(9, 9)","{1: 0.010507143516703428, 2: 0.9770315352396985, 3: 0.012461321243598172}"
"(12, 12)","(9, 9)","{1: 0.009193998620111969, 2: 0.979898179662284, 3: 0.010907821717604087}"
"(11, 12)","(9, 9)","{1: 0.00804202091977903, 2: 0.982413483868012, 3: 0.009544495212208919}"
"(10, 12)","(9, 9)","{1: 0.00703212356036295, 2: 0.9846189924173437, 3: 0.008348884022293345}"
"(9, 12)","(9, 9)","{1: 0.00614731591566225, 2: 0.9865516960499204, 3: 0.007300988034417314}"
"(9, 11)","(9, 9)","{1: 0.0053725129010765375, 2: 0.9882444445353059, 3: 0.006383042563617643}"
"(9, 10)","(9, 9)","{1: 0.004694351618011893, 2: 0.9897263439556031, 3: 0.005579304426384798}"
