watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(6, 18)","(7, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(5, 18)","(6, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(4, 18)","(5, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(3, 18)","(5, 4)","{1: 0.3338334583645911, 2: 0.3342085521380345, 3: 0.3319579894973743}"
"(2, 18)","(4, 4)","{1: 0.3338334583645911, 2: 0.3342085521380345, 3: 0.3319579894973743}"
"(2, 17)","(3, 4)","{1: 0.3338334583645911, 2: 0.3342085521380345, 3: 0.3319579894973743}"
"(2, 16)","(2, 4)","{1: 0.3338334583645911, 2: 0.3342085521380345, 3: 0.3319579894973743}"
"(2, 15)","(1, 4)","{1: 0.3338334583645911, 2: 0.3342085521380345, 3: 0.3319579894973743}"
"(2, 14)","(1, 5)","{1: 0.3304834984752909, 2: 0.33929402386796, 3: 0.330222477656749}"
"(2, 13)","(1, 6)","{1: 0.3304834984752909, 2: 0.33929402386796, 3: 0.330222477656749}"
"(2, 12)","(2, 6)","{1: 0.3304834984752909, 2: 0.33929402386796, 3: 0.330222477656749}"
"(3, 12)","(2, 7)","{1: 0.3304834984752909, 2: 0.33929402386796, 3: 0.330222477656749}"
"(4, 12)","(2, 6)","{1: 0.3304834984752909, 2: 0.33929402386796, 3: 0.330222477656749}"
"(5, 12)","(1, 6)","{1: 0.3356843334214382, 2: 0.3322421932514243, 3: 0.3320734733271374}"
"(6, 12)","(1, 5)","{1: 0.3356843334214382, 2: 0.3322421932514243, 3: 0.3320734733271374}"
"(7, 12)","(1, 4)","{1: 0.3356843334214382, 2: 0.3322421932514243, 3: 0.3320734733271374}"
"(8, 12)","(2, 4)","{1: 0.3356843334214382, 2: 0.3322421932514243, 3: 0.3320734733271374}"
"(9, 12)","(3, 4)","{1: 0.3356843334214382, 2: 0.3322421932514243, 3: 0.3320734733271374}"
"(9, 11)","(4, 4)","{1: 0.3305498198401521, 2: 0.3363514557904657, 3: 0.3330987243693823}"
"(9, 10)","(5, 4)","{1: 0.3305498198401521, 2: 0.3363514557904657, 3: 0.3330987243693823}"
"(9, 10)","(6, 4)","{1: 0.3305498198401521, 2: 0.3363514557904657, 3: 0.3330987243693823}"
"(9, 10)","(6, 3)","{1: 0.3305498198401521, 2: 0.3363514557904657, 3: 0.3330987243693823}"
"(9, 10)","(7, 3)","{1: 0.3305498198401521, 2: 0.3363514557904657, 3: 0.3330987243693823}"
"(9, 10)","(8, 3)","{1: 0.32438393089903433, 2: 0.34221812238177374, 3: 0.3333979467191919}"
"(9, 10)","(9, 3)","{1: 0.32438393089903433, 2: 0.34221812238177374, 3: 0.3333979467191919}"
"(9, 10)","(10, 3)","{1: 0.32438393089903433, 2: 0.34221812238177374, 3: 0.3333979467191919}"
"(9, 10)","(10, 2)","{1: 0.32438393089903433, 2: 0.34221812238177374, 3: 0.3333979467191919}"
"(9, 10)","(11, 2)","{1: 0.32438393089903433, 2: 0.34221812238177374, 3: 0.3333979467191919}"
"(9, 10)","(12, 2)","{1: 0.323081676456172, 2: 0.3357947269775726, 3: 0.34112359656625524}"
"(9, 10)","(13, 2)","{1: 0.323081676456172, 2: 0.3357947269775726, 3: 0.34112359656625524}"
"(9, 10)","(14, 2)","{1: 0.323081676456172, 2: 0.3357947269775726, 3: 0.34112359656625524}"
"(9, 10)","(15, 2)","{1: 0.323081676456172, 2: 0.3357947269775726, 3: 0.34112359656625524}"
"(9, 10)","(16, 2)","{1: 0.323081676456172, 2: 0.3357947269775726, 3: 0.34112359656625524}"
"(9, 10)","(17, 2)","{1: 0.320696925426164, 2: 0.3310305411981347, 3: 0.3482725333757013}"
"(9, 10)","(18, 2)","{1: 0.320696925426164, 2: 0.3310305411981347, 3: 0.3482725333757013}"
"(9, 10)","(17, 2)","{1: 0.320696925426164, 2: 0.3310305411981347, 3: 0.3482725333757013}"
"(9, 10)","(16, 2)","{1: 0.320696925426164, 2: 0.3310305411981347, 3: 0.3482725333757013}"
"(9, 10)","(15, 2)","{1: 0.320696925426164, 2: 0.3310305411981347, 3: 0.3482725333757013}"
"(9, 10)","(15, 3)","{1: 0.3212573252405435, 2: 0.325632692686892, 3: 0.3531099820725646}"
"(9, 10)","(14, 3)","{1: 0.3212573252405435, 2: 0.325632692686892, 3: 0.3531099820725646}"
"(9, 10)","(14, 4)","{1: 0.3212573252405435, 2: 0.325632692686892, 3: 0.3531099820725646}"
"(9, 10)","(13, 4)","{1: 0.3212573252405435, 2: 0.325632692686892, 3: 0.3531099820725646}"
"(9, 10)","(13, 5)","{1: 0.3212573252405435, 2: 0.325632692686892, 3: 0.3531099820725646}"
"(9, 10)","(13, 6)","{1: 0.3183701700428287, 2: 0.32104032830431295, 3: 0.36058950165285836}"
"(9, 10)","(13, 7)","{1: 0.3183701700428287, 2: 0.32104032830431295, 3: 0.36058950165285836}"
"(9, 10)","(12, 7)","{1: 0.3183701700428287, 2: 0.32104032830431295, 3: 0.36058950165285836}"
"(9, 10)","(12, 8)","{1: 0.3183701700428287, 2: 0.32104032830431295, 3: 0.36058950165285836}"
"(9, 10)","(12, 9)","{1: 0.3183701700428287, 2: 0.32104032830431295, 3: 0.36058950165285836}"
"(9, 10)","(11, 9)","{1: 0.31184400096491793, 2: 0.3142831085901527, 3: 0.3738728904449295}"
"(9, 10)","(10, 9)","{1: 0.31184400096491793, 2: 0.3142831085901527, 3: 0.3738728904449295}"
"(9, 10)","(9, 9)","{1: 0.31184400096491793, 2: 0.3142831085901527, 3: 0.3738728904449295}"
"(9, 10)","(9, 9)","{1: 0.31184400096491793, 2: 0.3142831085901527, 3: 0.3738728904449295}"
"(9, 10)","(9, 9)","{1: 0.31184400096491793, 2: 0.3142831085901527, 3: 0.3738728904449295}"
"(9, 10)","(9, 9)","{1: 0.29565283876080645, 2: 0.2980710989434652, 3: 0.4062760622957284}"
"(9, 10)","(9, 9)","{1: 0.29565283876080645, 2: 0.2980710989434652, 3: 0.4062760622957284}"
"(9, 10)","(9, 9)","{1: 0.29565283876080645, 2: 0.2980710989434652, 3: 0.4062760622957284}"
"(9, 10)","(9, 9)","{1: 0.29565283876080645, 2: 0.2980710989434652, 3: 0.4062760622957284}"
"(9, 10)","(9, 9)","{1: 0.29565283876080645, 2: 0.2980710989434652, 3: 0.4062760622957284}"
"(9, 10)","(9, 9)","{1: 0.2790507105549347, 2: 0.2814330629500207, 3: 0.4395162264950447}"
"(9, 10)","(9, 9)","{1: 0.2790507105549347, 2: 0.2814330629500207, 3: 0.4395162264950447}"
"(9, 10)","(9, 9)","{1: 0.2790507105549347, 2: 0.2814330629500207, 3: 0.4395162264950447}"
"(9, 10)","(9, 9)","{1: 0.2790507105549347, 2: 0.2814330629500207, 3: 0.4395162264950447}"
"(9, 10)","(9, 9)","{1: 0.2790507105549347, 2: 0.2814330629500207, 3: 0.4395162264950447}"
"(9, 10)","(9, 9)","{1: 0.2621799198108443, 2: 0.2645121222859533, 3: 0.4733079579032024}"
"(9, 10)","(9, 9)","{1: 0.2621799198108443, 2: 0.2645121222859533, 3: 0.4733079579032024}"
"(9, 10)","(9, 9)","{1: 0.2621799198108443, 2: 0.2645121222859533, 3: 0.4733079579032024}"
