watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(7, 18)","(8, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(6, 18)","(7, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(5, 18)","(6, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(4, 18)","(5, 3)","{1: 0.3333333333333333, 2: 0.3333333333333333, 3: 0.3333333333333333}"
"(3, 18)","(5, 4)","{1: 0.3403907568844609, 2: 0.34566928714414596, 3: 0.3139399559713932}"
"(2, 18)","(4, 4)","{1: 0.3403907568844609, 2: 0.34566928714414596, 3: 0.3139399559713932}"
"(2, 17)","(3, 4)","{1: 0.3403907568844609, 2: 0.34566928714414596, 3: 0.3139399559713932}"
"(2, 16)","(2, 4)","{1: 0.3403907568844609, 2: 0.34566928714414596, 3: 0.3139399559713932}"
"(2, 15)","(1, 4)","{1: 0.3403907568844609, 2: 0.34566928714414596, 3: 0.3139399559713932}"
"(2, 14)","(1, 5)","{1: 0.28453453643588156, 2: 0.4280831692716193, 3: 0.2873822942924991}"
"(2, 13)","(1, 6)","{1: 0.28453453643588156, 2: 0.4280831692716193, 3: 0.2873822942924991}"
"(3, 13)","(2, 6)","{1: 0.28453453643588156, 2: 0.4280831692716193, 3: 0.2873822942924991}"
"(3, 12)","(2, 7)","{1: 0.28453453643588156, 2: 0.4280831692716193, 3: 0.2873822942924991}"
"(4, 12)","(2, 6)","{1: 0.28453453643588156, 2: 0.4280831692716193, 3: 0.2873822942924991}"
"(5, 12)","(1, 6)","{1: 0.3745652454008803, 2: 0.2994324160491168, 3: 0.3260023385500028}"
"(6, 12)","(1, 5)","{1: 0.3745652454008803, 2: 0.2994324160491168, 3: 0.3260023385500028}"
"(7, 12)","(1, 4)","{1: 0.3745652454008803, 2: 0.2994324160491168, 3: 0.3260023385500028}"
"(8, 12)","(2, 4)","{1: 0.3745652454008803, 2: 0.2994324160491168, 3: 0.3260023385500028}"
"(9, 12)","(3, 4)","{1: 0.3745652454008803, 2: 0.2994324160491168, 3: 0.3260023385500028}"
"(9, 11)","(4, 4)","{1: 0.2934826512939184, 2: 0.3587641277845402, 3: 0.3477532209215415}"
"(9, 10)","(5, 4)","{1: 0.2934826512939184, 2: 0.3587641277845402, 3: 0.3477532209215415}"
"(9, 10)","(6, 4)","{1: 0.2934826512939184, 2: 0.3587641277845402, 3: 0.3477532209215415}"
"(9, 10)","(6, 3)","{1: 0.2934826512939184, 2: 0.3587641277845402, 3: 0.3477532209215415}"
"(9, 10)","(7, 3)","{1: 0.2934826512939184, 2: 0.3587641277845402, 3: 0.3477532209215415}"
"(9, 10)","(8, 3)","{1: 0.21213978912614745, 2: 0.44123193907626485, 3: 0.34662827179758776}"
"(9, 10)","(9, 3)","{1: 0.21213978912614745, 2: 0.44123193907626485, 3: 0.34662827179758776}"
"(9, 10)","(10, 3)","{1: 0.21213978912614745, 2: 0.44123193907626485, 3: 0.34662827179758776}"
"(9, 10)","(10, 2)","{1: 0.21213978912614745, 2: 0.44123193907626485, 3: 0.34662827179758776}"
"(9, 10)","(11, 2)","{1: 0.21213978912614745, 2: 0.44123193907626485, 3: 0.34662827179758776}"
"(9, 10)","(12, 2)","{1: 0.19820638325839932, 2: 0.3040305995885466, 3: 0.49776301715305415}"
"(9, 10)","(13, 2)","{1: 0.19820638325839932, 2: 0.3040305995885466, 3: 0.49776301715305415}"
"(9, 10)","(14, 2)","{1: 0.19820638325839932, 2: 0.3040305995885466, 3: 0.49776301715305415}"
"(9, 10)","(15, 2)","{1: 0.19820638325839932, 2: 0.3040305995885466, 3: 0.49776301715305415}"
"(9, 10)","(16, 2)","{1: 0.19820638325839932, 2: 0.3040305995885466, 3: 0.49776301715305415}"
"(9, 10)","(17, 2)","{1: 0.15997890722356206, 2: 0.21425234998018017, 3: 0.6257687427962578}"
"(9, 10)","(18, 2)","{1: 0.15997890722356206, 2: 0.21425234998018017, 3: 0.6257687427962578}"
"(9, 10)","(17, 2)","{1: 0.15997890722356206, 2: 0.21425234998018017, 3: 0.6257687427962578}"
"(9, 10)","(16, 2)","{1: 0.15997890722356206, 2: 0.21425234998018017, 3: 0.6257687427962578}"
"(9, 10)","(15, 2)","{1: 0.15997890722356206, 2: 0.21425234998018017, 3: 0.6257687427962578}"
"(9, 10)","(15, 3)","{1: 0.15022489963232205, 2: 0.14907256910511432, 3: 0.7007025312625637}"
"(9, 10)","(14, 3)","{1: 0.15022489963232205, 2: 0.14907256910511432, 3: 0.7007025312625637}"
"(9, 10)","(14, 4)","{1: 0.15022489963232205, 2: 0.14907256910511432, 3: 0.7007025312625637}"
"(9, 10)","(13, 4)","{1: 0.15022489963232205, 2: 0.14907256910511432, 3: 0.7007025312625637}"
