watcher_pos,knower_pos,beliefs
"(8, 18)","(8, 2)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(7, 2)","{1: 0.40307503952573115, 2: 0.3026301334402353, 3: 0.29429482703403365}"
"(6, 18)","(6, 2)","{1: 0.4805844661614464, 2: 0.26762221275930326, 3: 0.2517933210792503}"
"(5, 18)","(5, 2)","{1: 0.562855770797781, 2: 0.22943546217039534, 3: 0.20770876703182362}"
"(4, 18)","(4, 2)","{1: 0.6456071266212918, 2: 0.1899203035425681, 3: 0.16447256983614003}"
"(3, 18)","(3, 2)","{1: 0.7240230274765344, 2: 0.15136428318765616, 3: 0.12461268933580959}"
"(2, 18)","(2, 2)","{1: 0.7938211416594683, 2: 0.11599597652154355, 3: 0.09018288181898813}"
"(2, 17)","(2, 3)","{1: 0.7938211416594683, 2: 0.11599597652154355, 3: 0.09018288181898813}"
"(2, 16)","(3, 3)","{1: 0.795082901651116, 2: 0.17256439203232876, 3: 0.03235270631655527}"
"(2, 15)","(3, 4)","{1: 0.9377415047129462, 2: 0.03396554347387923, 3: 0.02829295181317455}"
"(2, 14)","(4, 4)","{1: 0.9588410449826383, 2: 0.03314419755096759, 3: 0.00801475746639411}"
"(2, 13)","(5, 4)","{1: 0.9908313246736868, 2: 0.003317859523946451, 3: 0.005850815802366713}"
"(2, 12)","(6, 4)","{1: 0.9955549654541616, 2: 0.0003584556855138734, 3: 0.004086578860324606}"
"(3, 12)","(6, 5)","{1: 0.9971576519085662, 2: 4.2071157278423294e-05, 3: 0.0028002769341553555}"
"(4, 12)","(6, 6)","{1: 0.999291728102415, 2: 3.4860971741689273e-05, 3: 0.0006734109258433797}"
"(5, 12)","(7, 6)","{1: 0.9998099434474634, 2: 2.873563947737003e-05, 3: 0.00016132091305921762}"
"(6, 12)","(8, 6)","{1: 0.9998955563728676, 2: 2.8005417720869065e-06, 3: 0.00010164308536032145}"
"(7, 12)","(8, 7)","{1: 0.9999363750072608, 2: 2.988512855867145e-07, 3: 6.332614145355592e-05}"
"(8, 12)","(8, 8)","{1: 0.9999858224598606, 2: 2.2685250091866106e-07, 3: 1.3950687638525438e-05}"
"(9, 12)","(9, 8)","{1: 0.9999858224598606, 2: 2.2685250091866106e-07, 3: 1.3950687638525438e-05}"
"(9, 11)","(9, 9)","{1: 0.9999858224598606, 2: 2.2685250091866106e-07, 3: 1.3950687638525438e-05}"
"(9, 10)","(9, 9)","{1: 0.9999858224598606, 2: 2.2685250091866106e-07, 3: 1.3950687638525438e-05}"
