watcher_pos,knower_pos,beliefs
"(8, 18)","(9, 3)","{1: 0.33333333333333337, 2: 0.33333333333333337, 3: 0.33333333333333337}"
"(7, 18)","(8, 3)","{1: 0.3164314966353579, 2: 0.39738326500221466, 3: 0.2861852383624275}"
"(6, 18)","(7, 3)","{1: 0.3287988392961301, 2: 0.42488608300829034, 3: 0.24631507769557964}"
"(6, 17)","(6, 3)","{1: 0.33933270889669537, 2: 0.45189078561529694, 3: 0.20877650548800766}"
"(6, 16)","(5, 3)","{1: 0.34778766692660745, 2: 0.4780572784205524, 3: 0.17415505465284026}"
"(6, 15)","(5, 4)","{1: 0.35400000539669324, 2: 0.5031053424369911, 3: 0.14289465216631567}"
"(6, 14)","(4, 4)","{1: 0.35400000539669324, 2: 0.5031053424369911, 3: 0.14289465216631567}"
"(6, 13)","(3, 4)","{1: 0.42522714795110017, 2: 0.4590435400084649, 3: 0.11572931204043499}"
"(6, 12)","(2, 4)","{1: 0.42831585844229103, 2: 0.4807284081782905, 3: 0.09095573337941848}"
"(5, 12)","(1, 4)","{1: 0.4286498055611015, 2: 0.501186397342579, 3: 0.07016379709631963}"
"(6, 12)","(1, 5)","{1: 0.15161814060642453, 2: 0.8052246072091978, 3: 0.043157252184377735}"
"(7, 12)","(1, 6)","{1: 0.15161814060642453, 2: 0.8052246072091978, 3: 0.043157252184377735}"
"(8, 12)","(2, 6)","{1: 0.15161814060642453, 2: 0.8052246072091978, 3: 0.043157252184377735}"
"(9, 12)","(2, 7)","{1: 0.04226375902900201, 2: 0.9288268330736927, 3: 0.028909407897305325}"
"(10, 12)","(2, 6)","{1: 0.04226375902900201, 2: 0.9288268330736927, 3: 0.028909407897305325}"
"(9, 12)","(1, 6)","{1: 0.38634468536540484, 2: 0.4463922943767302, 3: 0.16726302025786494}"
"(8, 12)","(1, 5)","{1: 0.7514891833872435, 2: 0.012081110953565316, 3: 0.23642970565919108}"
"(7, 12)","(1, 4)","{1: 0.8179515839806133, 2: 0.0007933586823076451, 3: 0.18125505733707908}"
"(6, 12)","(2, 4)","{1: 0.8488622704750632, 2: 7.984350311506515e-05, 3: 0.15105788602182169}"
"(5, 12)","(3, 4)","{1: 0.855232761410366, 2: 8.764547736362566e-05, 3: 0.14467959311227044}"
"(4, 12)","(4, 4)","{1: 0.5897327401895083, 2: 0.00028764987248003446, 3: 0.40997960993801175}"
"(3, 12)","(5, 4)","{1: 0.1991144347263305, 2: 0.0006572146587918369, 3: 0.8002283506148777}"
"(2, 12)","(6, 4)","{1: 0.04366259559591487, 2: 0.0009281905835836188, 3: 0.9554092138205016}"
"(2, 13)","(6, 3)","{1: 0.015092866051638568, 2: 0.0013966391631226912, 3: 0.9835104947852387}"
"(2, 14)","(7, 3)","{1: 0.0052943576681972, 2: 5.983478880708764e-05, 3: 0.9946458075429958}"
"(2, 15)","(8, 3)","{1: 0.0013772431364396398, 2: 8.60372369768511e-05, 3: 0.9985367196265835}"
"(2, 16)","(9, 3)","{1: 0.00037065634719084093, 2: 0.00012514147719509372, 3: 0.9995042021756141}"
"(2, 17)","(10, 3)","{1: 0.00010290973299495671, 2: 0.0001842862836893668, 3: 0.9997128039833156}"
"(2, 18)","(10, 2)","{1: 2.9367679644128115e-05, 2: 7.017893738122137e-06, 3: 0.9999636144266177}"
"(2, 17)","(11, 2)","{1: 8.577265864751383e-06, 2: 1.8441620091497646e-07, 3: 0.9999912383179344}"
"(3, 17)","(12, 2)","{1: 1.5933591258969697e-06, 2: 5.6422160577619845e-09, 3: 0.999998400998658}"
"(3, 16)","(13, 2)","{1: 3.0003079617008067e-07, 2: 2.3459544745490773e-10, 3: 0.9999996997346084}"
"(3, 15)","(14, 2)","{1: 5.702575170859802e-08, 2: 1.2405227751426805e-11, 3: 0.9999999429618431}"
"(4, 15)","(15, 2)","{1: 1.0896096667159884e-08, 2: 7.93720830316669e-13, 3: 0.9999999891031096}"
"(5, 15)","(16, 2)","{1: 2.0847974722095597e-09, 2: 5.913090799768271e-14, 3: 0.9999999979151434}"
"(6, 15)","(17, 2)","{1: 3.9791199279777097e-10, 2: 4.975720520534955e-15, 3: 0.9999999996020831}"
"(6, 14)","(18, 2)","{1: 3.9791199279777097e-10, 2: 4.975720520534955e-15, 3: 0.9999999996020831}"
"(6, 13)","(17, 2)","{1: 3.9791199279777097e-10, 2: 4.975720520534955e-15, 3: 0.9999999996020831}"
"(6, 12)","(16, 2)","{1: 3.9791199279777097e-10, 2: 4.975720520534955e-15, 3: 0.9999999996020831}"
"(7, 12)","(15, 2)","{1: 3.9791199279777097e-10, 2: 4.975720520534955e-15, 3: 0.9999999996020831}"
"(8, 12)","(15, 3)","{1: 3.9791199279777097e-10, 2: 4.975720520534955e-15, 3: 0.9999999996020831}"
"(9, 12)","(14, 3)","{1: 2.534471594823769e-10, 2: 1.2620576960517394e-15, 3: 0.9999999997465515}"
"(9, 11)","(14, 4)","{1: 2.0502592871966142e-10, 2: 2.314027712470157e-16, 3: 0.9999999997949739}"
"(9, 10)","(13, 4)","{1: 1.5057601821151642e-10, 2: 4.4036960153955224e-17, 3: 0.9999999998494239}"
"(9, 10)","(13, 5)","{1: 1.3606148556503554e-10, 2: 8.572390541092051e-18, 3: 0.9999999998639385}"
"(9, 10)","(13, 6)","{1: 3.974237738692181e-11, 2: 1.698826657532236e-18, 3: 0.9999999999602576}"
"(9, 10)","(13, 7)","{1: 9.07248452252846e-12, 2: 3.414497811573032e-19, 3: 0.9999999999909275}"
"(9, 10)","(12, 7)","{1: 2.0738489075949085e-12, 2: 6.941767227248777e-20, 3: 0.9999999999979261}"
"(9, 10)","(12, 8)","{1: 1.3321470674657595e-12, 2: 1.4253454504398356e-20, 3: 0.9999999999986678}"
"(9, 10)","(12, 9)","{1: 2.914753523108423e-13, 2: 2.9550720547987643e-21, 3: 0.9999999999997085}"
"(9, 10)","(11, 9)","{1: 6.420856270366117e-14, 2: 6.192711832830117e-22, 3: 0.9999999999999358}"
"(9, 10)","(10, 9)","{1: 6.420856270366117e-14, 2: 6.192711832830117e-22, 3: 0.9999999999999358}"
"(9, 10)","(9, 9)","{1: 6.420856270366117e-14, 2: 6.192711832830117e-22, 3: 0.9999999999999358}"
