log_likelihood,action_prob,goal_prob,action_surprisal,goal_surprisal,reaction_time
-1.5389783258189094,,,,,7.681035041809082
-1.5446371864625523,0.22052175280569586,0.21804606296316228,2.181007121113544,2.1972951535153085,0.2062649726867675
-1.5486591374494683,0.2281686052882877,0.23509592041021615,2.1318277962966343,2.088678590583862,0.1181771755218505
-1.5417004542669677,0.23721068090547037,0.23669343276959204,2.075759123188811,2.0789084168764287,0.2216687202453613
-1.5412753560305843,0.23875087575384082,0.25134348831214776,2.066422069829422,1.9922677820285952,0.2246241569519043
-1.5336077134017432,0.24091810274131908,0.25378966198668323,2.053385292203927,1.9782947920767853,0.0411581993103027
-1.5242493702928308,0.24279441757041761,0.25647850138281025,2.0421928439529986,1.9630901939996073,0.179023265838623
-1.5155269510582363,0.24549566714512921,0.25944766633962907,2.0262305328459593,1.9464845355972713,0.0751428604125976
-1.514339835239567,0.20597265798643535,0.24248596232334277,2.2794752565343077,2.044026863763643,0.07228684425354
-1.5033511362476077,0.25992404346859727,0.30411684685694523,1.9438380028681812,1.7173023567700145,0.1308681964874267
-1.4576044247638125,0.32300295294258974,0.3548520225756862,1.6303807405682968,1.4947105654902404,0.1020479202270507
-1.4441765129879076,0.2557620592618194,0.27522020201804165,1.9671258297865124,1.8613417226615274,0.0694448947906494
-1.339503276670697,0.21881499559269008,0.25375248769636155,2.192216484152272,1.9785061288669419,0.147691011428833
-1.4004906264162877,0.24364492449787745,0.25754995927804203,2.037147925622105,1.957075782934765,0.1731081008911132
-1.3788356772944161,0.24917876263901245,0.2619120144951941,2.0047469813449292,1.9328458540034676,0.0150179862976074
-1.3522270691850498,0.23984145213341024,0.2669710401550432,2.0598470715851516,1.9052448417037082,0.0694856643676757
-1.2890001673153173,0.24787666901043265,0.27290278557356706,2.01230560840412,1.8735409743219884,0.0642938613891601
-1.2487417056448529,0.2567295237233914,0.2799447804218283,1.9616788804695267,1.836785813674622,0.0391747951507568
-1.1665809947670405,0.31096554019904904,0.35228685472665755,1.6851733786422098,1.5051774519434493,0.1000580787658691
-1.1007583149085216,0.2722789994262466,0.29880092943367437,1.8768423816646065,1.7427434591856896,0.0938260555267334
-0.6301680879715306,0.28225706255476346,0.31173254333742006,1.8249184147384834,1.6816193218273705,0.147064208984375
-0.441485488966327,0.30586820316313756,0.3281711843959797,1.7090179570110866,1.607479528656459,0.057974100112915
-0.23328100965746382,0.3216238047029466,0.349483462977418,1.6365539046145232,1.5167039037928607,0.3427860736846924
-0.23328100965746382,0.3582211866760561,0.37749377695999126,1.4810774281146766,1.4054752332919263,0.0536360740661621
-0.19284898787416851,0.39098462183312915,0.41391490340333675,1.3548162301715778,1.2725938997644393,0.1635549068450927
