log_likelihood,action_prob,goal_prob,action_surprisal,goal_surprisal,reaction_time
-1.370468733371849,,,,,0.9824960231781006
-1.3926441224751087,0.37309685197066167,0.4511580850650009,1.422377907516039,1.1482950548053237,0.4164400100708008
-1.3749614157641887,0.38051708575494975,0.4641794495852799,1.3939668606578106,1.1072454426006828,0.182690143585205
-1.377341337482985,0.38855346456748174,0.478447091091508,1.36381496920313,1.063568701294738,0.4346239566802978
-1.3588602542034731,0.39727575424939277,0.49412024196676296,1.3317873464941556,1.0170659369224229,0.1991970539093017
-1.297626617598575,0.4067617720504983,0.5113793714538145,1.2977439954969616,0.9675341300479909,0.0425868034362793
-1.2985414181383816,0.4318230354152007,0.5304272232823237,1.2114878895240333,0.9147732736477797,0.0471119880676269
-1.2785143461921722,0.18573576341581022,0.07928732707431205,2.428676461978378,3.6567658992315346,0.0161809921264648
-1.2701612103239686,0.35302359739570105,0.3707447758797402,1.5021634731248372,1.4315017309073668,0.045731782913208
-1.2489144737926088,0.25186296777903533,0.07928732707431205,1.9892890813069086,3.6567658992315346,0.0605981349945068
-1.4182129089780882,0.2633386458515999,0.629214270539888,1.9250088375094812,0.6683767035303652,0.4347450733184814
-1.4010964147814566,0.5044602093358347,0.6607608921558841,0.9871876175434883,0.5977997930609856,0.0118951797485351
-1.3837078406412668,0.5300266785809402,0.6953929544472007,0.9158631161780497,0.5240996447841111,0.0229008197784423
-1.3660245860426568,0.34342320119954906,0.4371818304437431,1.5419405857603705,1.1936946519594676,0.0259656906127929
-1.3480107924739024,0.3763852484456594,0.44838231626117214,1.4097180088276515,1.1571987140352649,0.0244269371032714
-1.191799204038722,0.3811542033747658,0.4595321995211322,1.3915533086227896,1.1217621398760027,0.0241708755493164
-1.1747670230760732,0.4195214336426665,0.47025976742693254,1.253183574043358,1.0884701856480776,0.0231781005859375
-1.1570162839118767,0.8662333476723404,0.9616474086754556,0.20717238150354414,0.05642007303231693,0.056732177734375
-1.1151225274103314,0.881600932528007,0.9791295774467136,0.18180234494287933,0.030428296989521868,0.2801480293273926
-0.7894662453732818,0.8923850153625819,0.9912599532267147,0.16426180636536605,0.012664647918181069,0.221189260482788
-0.6719686062651906,0.8983442892678812,0.9977565540230342,0.15465963296483315,0.003240244402658203,0.0489871501922607
-0.6332212458584456,0.9687734173640233,0.9998056985223843,0.045768816109510814,0.0002803450148009202,0.0445618629455566
-0.5920350853062769,0.9616267879783125,0.999974325005631,0.05645100921142336,3.7041662575292503e-05,0.056164264678955
-0.5483409707180167,0.9616267879783125,0.999974325005631,0.05645100921142336,3.7041662575292503e-05,0.0304739475250244
-0.5021363750908341,0.9616267879783125,0.999974325005631,0.05645100921142336,3.7041662575292503e-05,0.1661891937255859
-0.8807885164551846,0.9616267879783125,0.999974325005631,0.05645100921142336,3.7041662575292503e-05,0.1960179805755615
-0.8557217991112873,0.9925401705806565,0.999974325005631,0.010802601977139831,3.7041662575292503e-05,0.0097041130065917
-0.8303754284397321,0.9925401705806565,0.999974325005631,0.010802601977139831,3.7041662575292503e-05,0.0443148612976074
-0.805175474894728,0.9925401705806565,0.999974325005631,0.010802601977139831,3.7041662575292503e-05,0.0189580917358398
-0.7807010660222607,0.9925401705806565,0.999974325005631,0.010802601977139831,3.7041662575292503e-05,0.0083227157592773
-0.7550776054252474,0.9925401705806565,0.999974325005631,0.010802601977139831,3.7041662575292503e-05,0.040550947189331
-0.7344126809408095,0.9985777959589436,0.999974325005631,0.002053267145915996,3.7041662575292503e-05,0.0873191356658935
-0.7171705085578275,0.9985777959589436,0.999974325005631,0.002053267145915996,3.7041662575292503e-05,0.0084760189056396
-0.7043737693935433,0.9985777959589436,0.999974325005631,0.002053267145915996,3.7041662575292503e-05,0.7667608261108398
-0.013869010829848736,0.9985777959589436,0.999974325005631,0.002053267145915996,3.7041662575292503e-05,0.0946168899536132
-0.002536091837030497,0.9985777959589436,0.999974325005631,0.002053267145915996,3.7041662575292503e-05,0.2621989250183105
