log_likelihood,action_prob,goal_prob,action_surprisal,goal_surprisal,reaction_time
-1.1389406384189331,,,,,7.681035041809082
-1.293299003942424,0.36831030924588126,0.48074553395591096,1.4410063151089771,1.0566546396510248,0.2062649726867675
-1.0162937725884535,0.46415945710449813,0.4829824196400523,1.1073075816593296,1.0499574183722997,0.1181771755218505
-1.0196457823448946,0.6663346612585085,0.917015800985314,0.5856811535173211,0.12498150195388656,0.2216687202453613
-1.1183877867020704,0.7242278457128142,0.9263294767654104,0.46548444707150816,0.11040267251193552,0.2246241569519043
-1.1139176578134318,0.7309247933655701,0.9352490918087089,0.4522051234843002,0.09657743506684283,0.0411581993103027
-1.1096659081657048,0.737441445961212,0.9437261879572354,0.4393995932882939,0.08355975709808129,0.179023265838623
-1.105647233338176,0.7437540289077058,0.9517136923658068,0.42710251649447867,0.0714004674971899,0.0751428604125976
-1.1331919326399973,0.314879914497776,0.49077806507225663,1.667126360845702,1.0268573245309007,0.07228684425354
-1.1106306578537042,0.48769237619655326,0.49790475282205515,1.0359566751266511,1.006058307962849,0.1308681964874267
-0.7073200361094756,0.9529769167848017,0.9923286462296604,0.06948682560357829,0.011110093465524301,0.1020479202270507
-0.7049972697439226,0.9075193572039039,0.9779301626580372,0.13999967905804647,0.03219665382480888,0.0694448947906494
-0.28246793059067893,0.43391265272642354,0.4962966728662731,1.2045234396856404,1.010725311933606,0.147691011428833
-0.8774235377468509,0.45242870784542455,0.4972693281753144,1.1442376196882758,1.0079006471651974,0.1731081008911132
-0.861791256723984,0.4902746764468331,0.4980747770241478,1.0283378490868977,1.0055657414627908,0.0150179862976074
-0.9540714287128198,0.5474595888502495,0.49871669469626867,0.8691756198850654,1.003707596411347,0.0694856643676757
-0.703915843939453,0.38825294608969846,0.4992035888769552,1.364931222965392,1.0022997888194647,0.0642938613891601
-0.6933883484209873,0.49431226257769445,0.49954963200971464,1.0165053985237953,1.0013000729314911,0.0391747951507568
-0.6933653429571169,0.4999789798412038,0.49998407796521205,1.0000606526326448,1.000045942012753,0.1000580787658691
-0.6933436708020418,0.4998952968355951,0.4999051712871984,1.000302141108339,1.000273643777493,0.0938260555267334
-0.00018044511873601497,0.4999601879995918,0.49996862672022124,1.0001148777246862,1.0000905269904647,0.147064208984375
-0.0001659178878212218,0.49998554406298557,0.4999927658836118,1.0000417116202678,1.000020873398678,0.057974100112915
-2.413608786470315e-06,0.499916806391252,0.49999905923673277,1.0002400659860584,1.0000027144715542,0.3427860736846924
-4.068371122813968e-08,0.49999873087691166,0.49999995452929225,1.0000036619198192,1.0000001312007352,0.0536360740661621
-3.721874633361645e-08,0.49999999789782557,0.49999999968461517,1.0000000060655934,1.0000000009100083,0.1635549068450927
