log_likelihood,action_prob,goal_prob,action_surprisal,goal_surprisal,reaction_time
-1.5994238091210475,,,,,1.2905118465423584
-1.5990030351415208,0.20269886363636364,0.203125,2.302590094048896,2.299560281858908,0.198289155960083
-1.5985430073833469,0.20282599020916778,0.20327102803738317,2.301685563140773,2.2985234905524186,0.217095136642456
-1.5980424688900028,0.20296670807653838,0.2034313725490196,2.3006849883230633,2.2973859106245706,0.1868963241577148
-1.59749057571487,0.20312098468088324,0.2036082474226804,2.299588800939445,2.2961320940100247,0.1433212757110595
-1.5968849628219215,0.2032934230550233,0.20380434782608697,2.2983645529924037,2.2947432655611317,0.1310188770294189
-1.6028087222395295,0.2034845697516564,0.20402298850574713,2.297008695908251,2.293196376344046,0.0437419414520263
-1.6020410907521248,0.203700794486597,0.20426829268292684,2.29547648768303,2.2914628141603113,0.0179982185363769
-1.6010175711130483,0.20071180284856163,0.20333333333333334,2.316802638075145,2.2980813529329946,0.0471022129058837
-1.6000919045410564,0.20335277063265822,0.20357142857142857,2.2979434475799856,2.2963930027802246,0.0364949703216552
-1.5990382204561708,0.2035949775472587,0.20384615384615384,2.296226122653694,2.294447358465255,0.0176348686218261
-1.5978657235653355,0.20038146642834626,0.20416666666666666,2.3191790171347217,2.2921807514933104,0.0161869525909423
-1.5961658465889121,0.2006914324846192,0.20454545454545453,2.3169490655100993,2.289506617194985,0.0578200817108154
-1.5906910611931082,0.20110524555265674,0.20500000000000002,2.3139773820451577,2.286304185156641,0.1465620994567871
-1.588906695241061,0.20148260972826848,0.20555555555555555,2.311272771972752,2.282399730700725,0.0136020183563232
-1.5868796551759161,0.20462211941834135,0.20625,2.2889659876815216,2.277533975528909,0.0042109489440917
-1.5842161869906817,0.20517298484236265,0.20714285714285713,2.2850873113095376,2.2713020218173945,0.0202791690826416
-1.5808539027202462,0.2030197624353785,0.20833333333333334,2.3003079252118943,2.263034405833794,0.0217669010162353
-1.575957485387965,0.20672661300831874,0.21,2.2742039684188344,2.2515387669959646,0.0498669147491455
-1.5691017603173825,0.20597676797521886,0.2125,2.2794464692120657,2.234465253637023,0.0638000965118408
-1.5554601346846604,0.2077404250975043,0.21666666666666667,2.2671461111898576,2.2064508774674265,0.0806772708892822
-1.5343760535078914,0.21537206954341478,0.22916666666666666,2.2150969283103614,2.1255308820838588,0.0252189636230468
