log_likelihood,action_prob,goal_prob,action_surprisal,goal_surprisal,reaction_time
-1.6048754801526381,,,,,1.9496512413024905
-1.6058999863073908,0.20237680018001802,0.203125,2.304884181256451,2.299560281858908,0.4602041244506836
-1.605466092822969,0.20247794807032585,0.20327102803738317,2.3041633026529014,2.2985234905524186,0.6446819305419922
-1.6054654976934906,0.2025886289356485,0.2034313725490196,2.3033748952721864,2.2973859106245706,0.0993180274963378
-1.6050323865674243,0.2027103079648726,0.2036082474226804,2.30250864213736,2.2961320940100247,0.1052839756011962
-1.604928869979014,0.20284477244028176,0.20380434782608697,2.301551971892898,2.2947432655611317,0.1273820400238037
-1.6044909215138954,0.20299422605355977,0.20402298850574713,2.300489402759492,2.293196376344046,0.0988202095031738
-1.6042507229398868,0.20316141848036232,0.20426829268292684,2.299301642835961,2.2914628141603113,0.1494646072387695
-1.6036829949941225,0.201176999854229,0.20333333333333334,2.3134627206236282,2.2980813529329946,0.0372450351715087
-1.6028468308644575,0.20092102302990864,0.20357142857142857,2.315299568973531,2.2963930027802246,0.1303870677947998
-1.6169960435290447,0.20114055555456622,0.20384615384615384,2.313724096294807,2.294447358465255,0.8059210777282715
-1.6164071825434183,0.20137173455065427,0.20416666666666666,2.3120669005465766,2.2921807514933104,0.0762348175048828
-1.6158816315307905,0.20162181900184492,0.20454545454545453,2.310276322803235,2.289506617194985,0.1042900085449218
-1.6154085726209746,0.20190005173947095,0.20500000000000002,2.3082868145088695,2.286304185156641,0.1475501060485839
-1.6149800116719062,0.20221904631175364,0.20555555555555555,2.3060092087965645,2.282399730700725,0.0180861949920654
-1.614425677094389,0.1988752187106803,0.19642857142857142,2.3300645777432814,2.347923303420307,0.0118451118469238
-1.6146914459190342,0.19823348106980015,0.19444444444444445,2.334727444703943,2.3625700793847084,0.582878828048706
-1.6140249713970154,0.19856490215896436,0.195,2.332317456694014,2.358453970912476,0.1599602699279785
-1.604959045635858,0.19885248994857005,0.202991452991453,2.330229467800996,2.3005091112524565,0.4288039207458496
-1.60448036670879,0.19910942080841013,0.203125,2.328366611488245,2.299560281858908,0.1521120071411132
-1.6039778240485414,0.19934510676402392,0.20327102803738317,2.3266599023131844,2.2985234905524186,0.2497410774230957
-1.6034460522447176,0.19956665697577808,0.2034313725490196,2.3250573954245795,2.2973859106245706,0.2100660800933838
-1.602875297356462,0.20044341364686807,0.2036082474226804,2.3187330820138627,2.2961320940100247,0.1899101734161377
-1.612438755481601,0.199026730234744,0.20380434782608697,2.3289658903126327,2.2947432655611317,0.0449380874633789
-1.6023184532885673,0.20281352661036997,0.2050561797752809,2.301774219060314,2.2859088720863805,0.0560047626495361
-1.611526407291476,0.20227494982285504,0.20535714285714285,2.305610430473432,2.283792966000591,0.072228193283081
-1.6016929300906142,0.20203339234296688,0.20454545454545453,2.307334331681719,2.289506617194985,0.0797419548034668
-1.6105303541911211,0.20152111191360114,0.20357142857142857,2.3109971074613402,2.2963930027802246,0.1332309246063232
-1.5986647629244324,0.2016979482275722,0.20384615384615384,2.309731686677501,2.294447358465255,0.0064179897308349
-1.6034225352826763,0.20189632219930514,0.20416666666666666,2.308313464520853,2.2921807514933104,0.5236012935638428
-1.6043906787258286,0.20212312688999795,0.20454545454545453,2.3066936908311337,2.289506617194985,0.0250868797302246
-1.6034090816834212,0.2023878571560716,0.20500000000000002,2.3048053609136443,2.286304185156641,0.2886610031127929
-1.5950820341531613,0.2027041224752195,0.20555555555555555,2.302552665115225,2.282399730700725,0.1369719505310058
-1.594027516533495,0.20402012904461958,0.20833333333333334,2.29321659641497,2.263034405833794,0.0252296924591064
-1.6004373045625853,0.20444823672811002,0.20945945945945946,2.290192474549771,2.2552570552420748,0.0677459239959716
-1.5986837959637716,0.20530090746815233,0.2109375,2.2841880904466456,2.2451124978365313,0.0270259380340576
-1.5965991196713083,0.2064682315643711,0.21296296296296297,2.2760082778448845,2.2313255461064556,0.013707160949707
-1.5940148123165994,0.20817483516397312,0.2159090909090909,2.2641324132740257,2.2115041051937117,0.0206258296966552
-1.5793848010209732,0.20972825618806012,0.22058823529411764,2.253406849493984,2.180572245641821,0.0082728862762451
-1.573787158369596,0.2146963287749859,0.22916666666666666,2.2196305730125454,2.1255308820838588,0.2020208835601806
-1.5662819399526684,0.2701578511569265,0.28571428571428575,1.8881254856202405,1.807354922057604,0.1611621379852295
-1.555471898137869,0.27136955961459486,0.28571428571428575,1.8816691967396006,1.807354922057604,0.222801923751831
-1.5450319243970925,0.2725459372268543,0.28571428571428575,1.8754286803228737,1.807354922057604,0.0292510986328125
-1.515574677491958,0.2736780087286668,0.28571428571428575,1.8694485826278735,1.807354922057604,0.2284412384033203
