log_likelihood,action_prob,goal_prob,action_surprisal,goal_surprisal,reaction_time
-1.098636095237694,,,,,0.9135618209838868
-1.0986285242584477,0.38871317623047513,0.3333282397116893,1.3632220832735886,1.5849845465176542,0.0738658905029296
-1.0986230470399376,0.4996288919147371,0.4999906054808592,1.0010711891646384,1.0000271071070108,0.2086410522460937
-1.7917717825187593,0.499671449150726,0.49999384198776003,1.0009483089637035,1.0000177683768587,0.3543570041656494
-1.7917672469137813,0.49971041827393814,0.4999961082539704,1.0008357982955256,1.0000112292490961,0.2250707149505615
-1.791764176881354,0.8322473496588516,0.9999878114335489,0.2649157238626106,1.7584491539683694e-05,0.208115816116333
-1.7917621763913276,0.1666691083603318,4.542156702767511e-11,2.5849413651599233,34.35783156439919,0.2192018032073974
-1.7917609243487316,0.4997461999806797,0.49999764042047523,1.0007324979822356,1.0000068083234228,0.1827869415283203
-1.791760169221719,0.4997785278770468,0.4999986355679272,1.0006391750368646,1.0000039369241418,0.2397902011871338
-1.7917597210923235,0.1666675013912448,3.8058485766344495e-12,2.5849552752211937,37.934918976428,0.2641479969024658
-1.7917594416891887,0.33333338118985206,1.2631222428323016e-14,1.5849622935940844,46.1699990609573,0.3229250907897949
-1.098640033739875,0.49996540607600276,5.294967169396194e-14,1.0000998204184113,44.10237158937942,0.2567670345306396
-1.0986319932736945,0.6657189924394737,3.4479341082079545e-10,0.5870147670888679,31.433548744826528,0.1634869575500488
-1.0986258355699325,0.44425186845420644,0.3333311470193998,1.1705502508698769,1.5849719633049977,0.0195288658142089
-1.0986118050698994,0.8326181433110309,0.4999961082539704,0.26427309876851635,1.0000112292490961,0.2203519344329834
-0.4056503526530549,0.2499700120399709,3.902256672582045e-11,2.00017306430478,34.57690036881696,0.2167508602142334
-0.40561474448663587,0.49947718262238444,1.0735271726060764e-10,1.0015093213129542,33.11692224040828,0.173753023147583
-0.40558505189936067,0.16666722474918255,1.1493264467279538e-10,2.584957669871976,33.01849231957136,0.2097578048706054
-0.40556047010234303,0.6110983926327782,0.3333332517455815,0.7105234085666591,1.5849628538399343,0.1818690299987793
-0.4055402649454327,0.499989939970118,6.534238085272017e-13,1.0000290274024615,40.47704621093245,0.2048919200897216
-0.4055237766199686,0.4999921256402058,4.773586774625591e-13,1.0000227207785626,40.92999154855735,0.2142682075500488
-0.4055104208733537,0.4999939201259702,1.4035081800968134e-12,1.000017542914883,39.37409966628297,0.2204086780548095
-0.40549968762172506,0.4999953748512728,3.805848576649001e-12,1.0000133454199889,37.93491897642249,0.2644388675689697
-0.4054911370864867,0.4999965379246242,9.602070556727004e-12,1.000009989472536,36.59979160158267,0.1046998500823974
-1.0986122779229974,0.33333962929895145,3.6113354234665406e-06,1.584935251503371,18.079036144247272,0.2816669940948486
-1.098612269312808,0.33333962929895145,3.6113354234665406e-06,1.584935251503371,18.079036144247272,0.151763916015625
